Group,Taxon,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,GeoreferencingRemarks,Source,Type
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000201,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000181,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000189,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000214,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003921,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000224,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000219,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000173,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000183,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000190,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003867,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003825,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000210,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000187,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza nigra,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Long Lake",49.0630555555556,-123.656111111111,,,, Joel Gibson; J Canning; Lynn Falconer,2016-06-05,ENT016-000303,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Phytomyza penstemonis,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000237,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Platypalpus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003828,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Polistes dominula,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-001922,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Pollenia angustigena,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002649,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Porcellio sp.,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; J Canning; Lynn Falconer,2016-06-04,ENT016-013458,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Pseudochironomus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003852,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Psyllobora sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000152,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Psyllobora sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003797,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Psyllobora sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000147,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Psyllobora sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000149,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Psyllobora sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000150,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Pteremis wirthi,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000222,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Pullimosina sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003844,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rachispoda sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000208,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rachispoda sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002690,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rachispoda sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002676,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rachispoda sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002634,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rachispoda sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002666,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rachispoda sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002675,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rachispoda sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002683,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rachispoda sp.,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; Anabel Gibson,2017-06-24,ENT017-002553,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rhagio californicus,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003885,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rhagio californicus,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003833,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rhagio styx,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-004267,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rhagio styx,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-004277,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rhamphomyia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000230,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rhamphomyia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000207,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rhamphomyia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-004257,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rhamphomyia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-004309,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Rhamphomyia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; Anabel Gibson,2017-06-24,ENT017-002557,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Saldula pallipes,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002636,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scaeva pyrastri,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000204,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scatella obsoleta,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000226,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scatella paludum,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000211,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scatella stagnalis,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002685,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scatella stagnalis,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002664,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scatella stagnalis,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002689,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scatella stagnalis,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002699,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scatella stagnalis,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002647,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scatella stagnalis,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002643,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scatella stagnalis,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Joel Gibson,2017-06-25,ENT017-002622,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Schwenckfeldina,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-004311,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Schwenckfeldina,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-004307,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Schwenckfeldina,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-004261,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Sciara sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson,2017-06-25,ENT017-002613,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Sciara sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson,2017-06-25,ENT017-002615,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Sciara sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003841,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Sciara sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003905,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Sciara sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000217,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Sciara sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-004314,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Sciara sp.,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; Anabel Gibson,2017-06-24,ENT017-002532,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scymnus caurinus,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003824,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scymnus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003805,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scymnus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000166,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scymnus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000157,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scymnus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000155,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Scymnus sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000167,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Spelobia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003923,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Stenotus binotatus,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; Anabel Gibson,2017-06-24,ENT017-002544,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Stenotus binotatus,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; Anabel Gibson,2017-06-24,ENT017-002522,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Stenotus binotatus,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; Anabel Gibson,2017-06-24,ENT017-002576,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Stenotus binotatus,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; Anabel Gibson,2017-06-24,ENT017-002528,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Stenotus binotatus,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; Anabel Gibson,2017-06-24,ENT017-002512,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Stenotus binotatus,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Blackberry Point",49.0580555555556,-123.623888888889,,,, Joel Gibson; Anabel Gibson,2017-06-24,ENT017-002537,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Syritta sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-004310,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Tachypeza sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003823,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Tachypeza sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay beach,49.0580555555556,-123.623888888889,,,, Robin Weber,2018-06-17,ENT018-004268,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Tapinoma sessile,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Long Lake",49.0630555555556,-123.656111111111,,,, Joel Gibson; J Canning; Lynn Falconer,2016-06-05,ENT016-000331,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Tapinoma sessile,Canada,British Columbia,Gulf Islands,Valdes Island,"Sweep, mixed forest meadow trail from DeJong-Westman cabin to Long Lake",49.0630555555556,-123.656111111111,,,, Joel Gibson; J Canning; Lynn Falconer,2016-06-05,ENT016-000324,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Telmatogeton alaskensis,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000344,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Telmatogeton alaskensis,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2017-06-24,ENT017-002551,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Telmatogeton alaskensis,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2017-06-24,ENT017-002571,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Tephrochlamys sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003817,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia clavicornis,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2017-06-24,ENT017-002564,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia clavicornis,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2017-06-24,ENT017-002565,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia clavicornis,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2017-06-24,ENT017-002567,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia clavicornis,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2017-06-24,ENT017-002549,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia marina,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point beach,49.0561111111111,-123.656111111111,,,, Joel Gibson,2016-06-04,ENT016-000347,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000193,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000188,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003826,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003866,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003886,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Mark Bateman,2016-06-05,ENT016-000185,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003872,,,,,,,RBCM - Arthropod collections,Collection
TERRESTRIAL ARTHROPODS,Thalassosmittia sp.,Canada,British Columbia,Gulf Islands,Valdes Island,Bateman cabin,49.0411111111111,-123.608055555556,,,, Joel Gibson; Anabel Gibson,2017-06-23,ENT017-003902,,,,,,,RBCM - Arthropod collections,Collection
