Group,Taxon,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,GeoreferencingRemarks,Source,Type
LICHENS,Cladonia wainioi,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.045556,-123.613511,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
BRYOPHYTES,Aulacomnium palustre,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
BRYOPHYTES,Bucklandiella heterosticha,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,saxicolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
BRYOPHYTES,Dicranum howellii,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,terricolous and lignicolous over forest litter,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
BRYOPHYTES,Dicranum scoparium,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
BRYOPHYTES,Stereodon subimponens,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
BRYOPHYTES,Racomitrium elongatum,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
BRYOPHYTES,Pleurozium schreberi,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
FERNS & ALLIES,Aspidotis densa,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
FERNS & ALLIES,Selaginella wallacei,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
LICHENS,Peltigera britannica,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
LICHENS,Peltigera hymenina,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,muscicolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
LICHENS,Peltigera leucophlebia,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
VASCULAR PLANTS,Collinsia parviflora,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
VASCULAR PLANTS,Erythranthe microphylla,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
VASCULAR PLANTS,Leptosiphon minimus,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
VASCULAR PLANTS,Madia gracilis,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
VASCULAR PLANTS,Madia sativa,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
VASCULAR PLANTS,Micranthes rufidula,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
VASCULAR PLANTS,Platanthera unalascensis,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
VASCULAR PLANTS,Plectritis congesta,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
VASCULAR PLANTS,Rumex acetosella ,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
VASCULAR PLANTS,Trifolium willdenovii,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,49.047231,-123.613556,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,coordinates generalized,Andrew D.F. Simon - 2017–2018,Observation
VASCULAR PLANTS,Amelanchier alnifolia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral stage forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,reported as Amelanchier florida,,Andrew D.F. Simon - 2017–2018,List record
LICHENS,Usnea dasopoga,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest trail,corticolous on fallen conifer branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,reported as Usnea dasopoga f. filipendula,,Andrew D.F. Simon - 2017–2018,List record
LICHENS,Usnea perplexans,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,coastal woodland,on conifer branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,reported as Usnea substerilis,,Andrew D.F. Simon - 2017–2018,List record
BIRDS,Phalacrocorax pelagicus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,nesting in sandstone bluffs west of Valdes,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew D.F. Simon - 2017–2018,List record
BRYOPHYTES,Atrichum undulatum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,over compacted soil,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew D.F. Simon - 2017–2018,List record
BRYOPHYTES,Plagiothecium undulatum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest floor,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew D.F. Simon - 2017–2018,List record
BRYOPHYTES,Dicranoweisia cirrata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"ruderal, coastal bluff",on decaying wood,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew D.F. Simon - 2017–2018,List record
BRYOPHYTES,Dicranum fuscescens,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forests,corticolous at base of Douglas-fir trunk,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew D.F. Simon - 2017–2018,List record
BRYOPHYTES,Hylocomium splendens,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest floor,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew D.F. Simon - 2017–2018,List record
BRYOPHYTES,Hypnum circinale,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid conifer forest,over conifer bark,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew D.F. Simon - 2017–2018,List record
BRYOPHYTES,Kindbergia oregana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,ubiquitous in understory of Coastal Douglas-fir forests,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew D.F. Simon - 2017–2018,List record
