Group,Taxon,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,GeoreferencingRemarks,Source
VASCULAR PLANTS,Luzula campestris,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,Luzula campestris (multiflora),,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Luzula multiflora ssp. multiflora,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Lysimachia latifolia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Trientalis latifolia,,VIC - Plant Species Checklist
VASCULAR PLANTS,Madia sativa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Medicago lupulina,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Melica subulata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Mentha arvensis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Micranthes rufidula,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Saxifraga rufidula,,VIC - Plant Species Checklist
VASCULAR PLANTS,Microseris sp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Moehringia macrophylla,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Arenaria macrophylla,,VIC - Plant Species Checklist
VASCULAR PLANTS,Montia parvifolia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Mycelis muralis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Lactuca muralis,,VIC - Plant Species Checklist
VASCULAR PLANTS,Navarretia squarrosa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Osmorhiza berteroi,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Osmorhiza chilensis,,VIC - Plant Species Checklist
VASCULAR PLANTS,Paxistima myrsinites,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Pachistrima myrsinites,,VIC - Plant Species Checklist
VASCULAR PLANTS,Persicaria amphibia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Polygonum amphibium,,VIC - Plant Species Checklist
VASCULAR PLANTS,Philadelphus lewisii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Physocarpus capitatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Plantago lanceolata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Plantago major,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Platanthera unalascensis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Habenaria unalascensis,,VIC - Plant Species Checklist
VASCULAR PLANTS,Plectritis congesta,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Polypodium glycyrrhiza,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Polystichum munitum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Prunus emarginata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Pseudotsuga menziesii var. menziesii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Pteridium aquilinum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Quercus garryana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ranunculus repens,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ranunculus uncinatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ribes lobbii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ribes sanguineum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rosa gymnocarpa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rosa nutkana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus bifrons,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Rubus discolor,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus leucodermis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus spectabilis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus ursinus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rumex acetosella,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rumex crispus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Salicornia depressa,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2014-05-31,,,,,,,coordinates imputed based on coordinates assigned to other records with the same locality information,VIC - 2014 Bioblitz Valdes Marine Components
VASCULAR PLANTS,Salicornia depressa,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2016-06-04,,Low intertidal,,,,,,VIC - 2016 Marine Bioblitz
VASCULAR PLANTS,Salicornia depressa,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay and Detwiler Point,49.059442,-123.624488,,,,,2014-06-01,,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
VASCULAR PLANTS,Salicornia depressa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
VASCULAR PLANTS,Salix lasiandra,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Salix lucida var. lasiandra,,VIC - Plant Species Checklist
VASCULAR PLANTS,Salix scouleriana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Sambucus racemosa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Sanicula crassicaulis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Scirpus microcarpus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Sedum spathulifolium,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Silene coronaria,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Lynchnis coronaria,,VIC - Plant Species Checklist
VASCULAR PLANTS,Spergularia canadensis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Stachys cooleyae,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Stellaria calycantha,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Stellaria crispa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Struthiopteris spicant,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Blechnum spicant,,VIC - Plant Species Checklist
VASCULAR PLANTS,Symphoricarpos albus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Taxus brevifolia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Thuja plicata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Toxicoscordion venenosum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Zygadenus venenosus,,VIC - Plant Species Checklist
VASCULAR PLANTS,Trifolium repens,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Trifolium spp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Trifolium willdenovii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Trifolium tridentata,,VIC - Plant Species Checklist
VASCULAR PLANTS,Triteleia hyacinthina,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,reported as Brodiaea hyacinthine,,VIC - Plant Species Checklist
VASCULAR PLANTS,Typha latifolia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Urtica dioica,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Vaccinium ovatum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Vaccinium parvifolium,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Veronica arvensis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Veronica beccabunga,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Veronica spp.,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Vicia americana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Vicia hirsuta,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Vicia sativa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Zostera japonica,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2014-05-31,,,,,,,coordinates imputed based on coordinates assigned to other records with the same locality information,VIC - 2014 Bioblitz Valdes Marine Components
VASCULAR PLANTS,Zostera japonica,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay and Detwiler Point,49.059442,-123.624488,,,,,2014-06-01,,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
VASCULAR PLANTS,Zostera japonica,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
VASCULAR PLANTS,Zostera marina,Canada,British Columbia,Gulf Islands,Valdes Island,Blackberry Point,"49°3'21""N","-123°39'31""W",,,,,2014-05-31,,,,,,,coordinates imputed based on coordinates assigned to other records with the same locality information,VIC - 2014 Bioblitz Valdes Marine Components
VASCULAR PLANTS,Zostera marina,Canada,British Columbia,Gulf Islands,Valdes Island,Starvation Bay and Detwiler Point,49.059442,-123.624488,,,,,2014-06-01,,,,,,,,VIC - 2014 Bioblitz Valdes Marine Components
VASCULAR PLANTS,Zostera marina,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Janet Canning, Alexandra de Jong Westman, Marja de Jong Westman, Donna Gibbs, Andy Lamb, Peter Luckham, Jeff Marliave, Margo Sadler, Rachel Saraga",2016,,,,,,,,VIC - 2016 Bioblitz marine checklist
