Taxon name,Date observed,Description,Place name,Latitude,Longitude,Tags,Geoprivacy,Max. depth,Bottom time,Common name
Oregonia gracilis,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,graceful decorator crab
Petrolisthes eriomerus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,flattop crab
Oedignathus inermis,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,few,open,80,58,granular claw crab
Hapalogaster mertensii,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,few,open,80,58,hairy crab
Acantholithodes hispidus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,hairy-spined crab
Phyllolithodes papillosus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,heart crab
Lopholithodes mandtii,2012-08-08T15:01:00,adults,Josef Point,49.1287,-123.7029,few,open,80,58,Puget Sound king crab
Pagurus beringanus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,Bering hermit
Balanus glandula/Balanus crenatus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,very many,open,80,58,common acorn barnacles
Balanus nubilus,2012-08-08T15:01:00,clusters and solitary,Josef Point,49.1287,-123.7029,abundant,open,80,58,giant acorn barnacle
Pisaster ochraceus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,abundant,open,80,58,purple star or ochre star
Pisaster brevispinus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,few,open,80,58,giant pink star
Evasterias troschelii,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,few,open,80,58,mottled star
Orthasterias koehleri,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,rainbow star
Dermasterias imbricata,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,leather star
Henricia leviuscula leviuscula,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,abundant,open,80,58,blood star
Pycnopodia helianthoides,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,sunflower star
Solaster dawsoni,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,few,open,80,58,morning sun star
Solaster stimpsoni,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,2,open,80,58,striped sun star
Ophiopholis aculeata,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,daisy brittle star
Mesocentrotus franciscanus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,very many,open,80,58,red sea urchin
Strongylocentrotus droebachiensis,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,green sea urchin
Apostichopus californicus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,giant sea cucumber
Cucumaria miniata,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,red sea cucumber
Cucumaria pallida,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,few,open,80,58,pale sea cucumber
Eupentacta quinquesemita,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,stiff-footed sea cucumber
Psolus chitonoides,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,creeping pedal sea cucumber
Corella willmeriana,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,transparent tunicate
Cnemidocarpa finmarkiensis,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,broadbase tunicate
Metandrocarpa taylori,2012-08-08T15:01:00,colonies,Josef Point,49.1287,-123.7029,abundant,open,80,58,orange social tunicate
Pycnoclavella stanleyi,2012-08-08T15:01:00,colonies,Josef Point,49.1287,-123.7029,some,open,80,58,yellow social ascidian
Cystodytes lobatus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,lobed compound tunicate
Aplidium solidum,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,very many,open,80,58,red ascidian
Didemnum/Trididemnum complex,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,white glove leather
Rhinogobiops nicholsii,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,many,open,80,58,blackeye goby
Embiotoca lateralis,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,few,open,80,58,striped seaperch
Cymatogaster aggregata,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,shiner perch
Sebastes caurinus,2012-08-08T15:01:00,various,Josef Point,49.1287,-123.7029,many,open,80,58,copper rockfish
Sebastes maliger,2012-08-08T15:01:00,adults,Josef Point,49.1287,-123.7029,some,open,80,58,quillback rockfish
Hexagrammos decagrammus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,many,open,80,58,kelp greenling
Ophiodon elongatus,2012-08-08T15:01:00,small,Josef Point,49.1287,-123.7029,few,open,80,58,lingcod
Oxylebius pictus,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,few,open,80,58,painted greenling
Artedius harringtoni,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,scalyhead sculpin
Jordania zonope,2012-08-08T15:01:00,,Josef Point,49.1287,-123.7029,some,open,80,58,longfin sculpin
Zostera marina,2013-01-02T12:22:00,"very nice, lush tall bed",Cardale Point,49.01585,-123.611406,abundant,open,40,35,eelgrass
Ulva spp. / U. lactuca,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,some,open,40,35,sea lettuces
Saccharina latissima,2013-01-02T12:22:00,bits/debris,Cardale Point,49.01585,-123.611406,few,open,40,35,sugar wrack kelp
undetermined diatom,2013-01-02T12:22:00,on mud,Cardale Point,49.01585,-123.611406,some,open,40,35,diatom
Hildenbrandia spp.,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,some,open,40,35,red rock crust
Clathromorphum etc.,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,some,open,40,35,crustose corallines
undetermined bladed red algae,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,some,open,40,35,bladed red algae
Chondracanthus exasperatus,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,many,open,40,35,Turkish towel
Sarcodiotheca gaudichaudii,2013-01-02T12:22:00,on wreck mostly,Cardale Point,49.01585,-123.611406,some,open,40,35,succulent seaweed
Polyneura latissima,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,some,open,40,35,network red seaweed
Metridium farcimen,2013-01-02T12:22:00,"small, brown, white aand retracted",Cardale Point,49.01585,-123.611406,many,open,40,35,giant plumose anemone
Pachycerianthus fimbriatus,2013-01-02T12:22:00,inside wreck,Cardale Point,49.01585,-123.611406,few,open,40,35,tube-dwelling anemone
Serpula columbiana,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,some,open,40,35,red-trumpet calcareous tubeworm
Eudistylia vancouveri,2013-01-02T12:22:00,on float,Cardale Point,49.01585,-123.611406,few,open,40,35,Vancouver feather-duster
Schizobranchia insignis,2013-01-02T12:22:00,on float,Cardale Point,49.01585,-123.611406,few,open,40,35,split-branch feather-duster
Tonicella lineata,2013-01-02T12:22:00,mostly small,Cardale Point,49.01585,-123.611406,many,open,40,35,lined chiton
Pododesmus macrochisma,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,some,open,40,35,green false-jingle
Tresus sp.,2013-01-02T12:22:00,,Cardale Point,49.01585,-123.611406,few,open,40,35,gaper
Solen sicarius,2013-01-02T12:22:00,shells,Cardale Point,49.01585,-123.611406,some,open,40,35,sickle jackknife-clam
Saxidomus gigantea,2013-01-02T12:22:00,shells,Cardale Point,49.01585,-123.611406,many,open,40,35,Washington butter clam
Leukoma staminea,2013-01-02T12:22:00,shells,Cardale Point,49.01585,-123.611406,few,open,40,35,Pacific littleneck clam
Euspira lewisii,2013-01-02T12:22:00,shells,Cardale Point,49.01585,-123.611406,few,open,40,35,Lewis's moonsnail
Aglaja ocelligera,2013-01-02T12:22:00,,Cardale Point,49.01585,-123.611406,few,open,40,35,spotted aglajid
Melibe leonina,2013-01-02T12:22:00,"some golden, small",Cardale Point,49.01585,-123.611406,some,open,40,35,hooded nudibranch
Dirona albolineata,2013-01-02T12:22:00,,Cardale Point,49.01585,-123.611406,1,open,40,35,frosted nudibranch
Cancer productus,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,2,open,40,35,red rock crab
Cancer magister,2013-01-02T12:22:00,moults,Cardale Point,49.01585,-123.611406,2,open,40,35,Dungeness crab
Pugettia producta,2013-01-02T12:22:00,adults on wreck,Cardale Point,49.01585,-123.611406,4,open,40,35,northern kelp crab
Pugettia gracilis,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,few,open,40,35,graceful kelp crab
Oregonia gracilis,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,some,open,40,35,graceful decorator crab
Pagurus beringanus,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,few,open,40,35,Bering hermit
Balanus glandula/Balanus crenatus,2013-01-02T12:22:00,"on wreck, small",Cardale Point,49.01585,-123.611406,abundant,open,40,35,common acorn barnacles
Balanus nubilus,2013-01-02T12:22:00,"large, solitary on wreck",Cardale Point,49.01585,-123.611406,some,open,40,35,giant acorn barnacle
Pisaster ochraceus,2013-01-02T12:22:00,in clusters on wreck,Cardale Point,49.01585,-123.611406,many,open,40,35,purple star or ochre star
Pisaster brevispinus,2013-01-02T12:22:00,,Cardale Point,49.01585,-123.611406,few,open,40,35,giant pink star
Evasterias troschelii,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,few,open,40,35,mottled star
Dermasterias imbricata,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,few,open,40,35,leather star
Pycnopodia helianthoides,2013-01-02T12:22:00,on wreck and off,Cardale Point,49.01585,-123.611406,some,open,40,35,sunflower star
Embiotoca lateralis,2013-01-02T12:22:00,schools of juveniles,Cardale Point,49.01585,-123.611406,2,open,40,35,striped seaperch
Brachyistius frenatus,2013-01-02T12:22:00,adults,Cardale Point,49.01585,-123.611406,2,open,40,35,kelp perch
Hexagrammos decagrammus,2013-01-02T12:22:00,females,Cardale Point,49.01585,-123.611406,2,open,40,35,kelp greenling
Hexagrammos stelleri,2013-01-02T12:22:00,adults in eelgrass,Cardale Point,49.01585,-123.611406,few,open,40,35,whitespotted greenling
Artedius harringtoni,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,some,open,40,35,scalyhead sculpin
Jordania zonope,2013-01-02T12:22:00,on wreck,Cardale Point,49.01585,-123.611406,few,open,40,35,longfin sculpin
Pinauay crocea,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,bushy pink-mouth hydroid
Pinauay marina,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,solitary pink-mouth hydroid
Clavactinia milleri,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,hedge-hog hydroid
Garveia annulata,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,orange hydroid
Abietinaria spp.,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,coarse sea fir hydroids
Similiclava nivea,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,white hydroid
Balanophyllia elegans,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,orange cup coral
Metridium senile,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,short plumose anemone
Metridium farcimen,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,giant plumose anemone
Euplokamis dunlapae,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,oval sea gooseberry
Dodecaceria fewkesi,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,fringed filament-worm
Serpula columbiana,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,red-trumpet calcareous tubeworm
Chlamys sp.,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,pink scallop
Crassadoma gigantea,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,giant rock scallop
Balanus glandula/Balanus crenatus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,common acorn barnacles
Balanus nubilus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,giant acorn barnacle
Caprella alaskana,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,Alaskan skeleton shrimp
Cryptolithodes typicus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,butterfly crab
Rhinolithodes wosnessenskii,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,rhinoceros crab
Lopholithodes mandtii,1996-02-25T11:23:00,pair about to mate,wreck of the Del Norte,49.03,-123.58667,,open,87,40,Puget Sound king crab
Pagurus beringanus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,Bering hermit
Crisia spp.,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,white tuft bryozoans
Heteropora pacifica,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,northern staghorn bryozoan
Schizoporella japonica,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,orange encrusting bryozoan
Mediaster aequalis,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,vermilion star
Dermasterias imbricata,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,leather star
Crossaster papposus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,rose star
Henricia aspera aspera,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,ridged blood star
Evasterias troschelii,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,mottled star
Pisaster brevispinus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,giant pink star
Pycnopodia helianthoides,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,sunflower star
Mesocentrotus franciscanus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,red sea urchin
Apostichopus californicus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,giant sea cucumber
Rhinogobiops nicholsii,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,blackeye goby
Embiotoca lateralis,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,striped seaperch
Sebastes caurinus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,copper rockfish
Sebastes maliger,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,quillback rockfish
Sebastes melanops,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,black rockfish
Sebastes nigrocinctus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,tiger rockfish
Hexagrammos decagrammus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,kelp greenling
Ophiodon elongatus,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,lingcod
Artedius harringtoni,1996-02-25T11:23:00,,wreck of the Del Norte,49.03,-123.58667,,open,87,40,scalyhead sculpin
Pterygophora californica,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,old growth kelp
Nereocystis luetkeana,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,bull kelp
Fucus gardneri,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,rockweed
Porphyra spp.,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,nori
Clathromorphum etc.,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,crustose corallines
Mazzaella splendens,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,iridescent seaweed
Aphrocallistes vastus,1996-05-28T07:13:00,?,Josef Point,49.1287,-123.7029,,open,74,36,cloud sponge
Craniella villosa,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,tennis ball sponge
Polymastia pachymastia,1996-05-28T07:13:00,?,Josef Point,49.1287,-123.7029,,open,74,36,aggregated nipple sponge
Cliona californiana,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,yellow boring sponge
Clathria pennata,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,red velvety sponge 1
Pachychalina spp.,1996-05-28T07:13:00,?,Josef Point,49.1287,-123.7029,,open,74,36,thick-strap sponges
Pinauay marina,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,solitary pink-mouth hydroid
Clavactinia milleri,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,hedge-hog hydroid
Garveia annulata,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,orange hydroid
Mitrocoma cellularia,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,cross jellyfish
Clytia gregaria,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,gregarious jellyfish
Plumularia setacea,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,glassy plume hydroid
Similiclava nivea,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,white hydroid
Stylantheca papillosa,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,encrusting hydrocoral
Phacellophora camtschatica,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,fried egg jellyfish
Balanophyllia elegans,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,orange cup coral
Urticina grebelnyi,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,painted anemone
Metridium senile,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,short plumose anemone
Metridium farcimen,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,giant plumose anemone
Pleurobrachia bachei,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,sea gooseberry
Dodecaceria fewkesi,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,fringed filament-worm
Pista elongata,1996-05-28T07:13:00,clusters,Josef Point,49.1287,-123.7029,,open,74,36,basket-top spaghetti-worm
Serpula columbiana,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,red-trumpet calcareous tubeworm
Tonicella lineata,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,lined chiton
Mopalia sp.,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,mossy or hairy chiton
Cryptochiton stelleri,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,giant Pacific chiton
Diodora aspera,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,rough keyhole limpet
Calliostoma ligatum,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,blue topsnail
Ceratostoma foliatum,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,leafy hornmouth
Lirabuccinum dirum,1996-05-28T07:13:00,? many,Josef Point,49.1287,-123.7029,,open,74,36,dire whelk
Cadlina luteomarginata,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,yellow-rimmed nudibranch
Dendronotus albus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,1,open,74,36,multicolor/ white dendronotid
Dirona albolineata,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,frosted nudibranch
Flabellina verrucosa,1996-05-28T07:13:00,"clusters, brightly coloured",Josef Point,49.1287,-123.7029,,open,74,36,red-gilled nudibranch
Mytilus trossulus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,Pacific blue mussel
Chlamys sp.,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,pink scallop
Crassadoma gigantea,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,giant rock scallop
Panopea generosa,1996-05-28T07:13:00,siphons extended,Josef Point,49.1287,-123.7029,many,open,74,36,Pacific geoduck
Balanus glandula/Balanus crenatus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,common acorn barnacles
Balanus nubilus,1996-05-28T07:13:00,baseball-sized,Josef Point,49.1287,-123.7029,,open,74,36,giant acorn barnacle
Acantholithodes hispidus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,hairy-spined crab
Oedignathus inermis,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,granular claw crab
Phyllolithodes papillosus,1996-05-28T07:13:00,exposed,Josef Point,49.1287,-123.7029,,open,74,36,heart crab
Petrolisthes eriomerus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,flattop crab
Pugettia producta,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,northern kelp crab
Pugettia gracilis,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,graceful kelp crab
Scyra acutifrons,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,sharpnose crab
Cancer productus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,red rock crab
Cancer oregonensis,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,pygmy rock crab
Crisia spp.,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,white tuft bryozoans
Heteropora pacifica,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,northern staghorn bryozoan
Hippodiplosia insculpta,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,fluted bryozoan
Dermasterias imbricata,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,leather star
Solaster stimpsoni,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,striped sun star
Henricia aspera aspera,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,ridged blood star
Evasterias troschelii,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,mottled star
Orthasterias koehleri,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,rainbow star
Pisaster ochraceus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,purple star or ochre star
Pycnopodia helianthoides,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,sunflower star
Ophiopholis aculeata,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,daisy brittle star
Mesocentrotus franciscanus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,red sea urchin
Psolus chitonoides,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,creeping pedal sea cucumber
Eupentacta quinquesemita,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,stiff-footed sea cucumber
Cucumaria miniata,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,red sea cucumber
Apostichopus californicus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,giant sea cucumber
Metandrocarpa taylori,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,orange social tunicate
Boltenia villosa,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,hairy tunicate
Cystodytes lobatus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,lobed compound tunicate
Pycnoclavella stanleyi,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,yellow social ascidian
Rhinogobiops nicholsii,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,blackeye goby
Embiotoca lateralis,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,striped seaperch
Sebastes caurinus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,copper rockfish
Sebastes maliger,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,quillback rockfish
Hexagrammos decagrammus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,kelp greenling
Ophiodon elongatus,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,lingcod
Artedius harringtoni,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,scalyhead sculpin
Jordania zonope,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,longfin sculpin
Rhamphocottus richardsonii,1996-05-28T07:13:00,,Josef Point,49.1287,-123.7029,,open,74,36,grunt sculpin
Pterygophora californica,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,old growth kelp
Nereocystis luetkeana,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,bull kelp
Sargassum muticum,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,wireweed
Sparlingia pertusa,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,red eyelet silk
Cliona californiana,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,yellow boring sponge
Myxilla lacunosa,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,sulphur sponge
Pinauay marina,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,solitary pink-mouth hydroid
Garveia annulata,1996-05-30T15:16:00,on anchor line,wreck of the Del Norte,49.03,-123.58667,,open,85,30,orange hydroid
Mitrocoma cellularia,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,cross jellyfish
Similiclava nivea,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,white hydroid
Phacellophora camtschatica,1996-05-30T15:16:00,"several, mid-water",wreck of the Del Norte,49.03,-123.58667,,open,85,30,fried egg jellyfish
Alcyonium sp.?,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,orange soft coral
Pachycerianthus fimbriatus,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,tube-dwelling anemone
Balanophyllia elegans,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,orange cup coral
Metridium senile,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,short plumose anemone
Metridium farcimen,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,giant plumose anemone
Pleurobrachia bachei,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,sea gooseberry
Serpula columbiana,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,red-trumpet calcareous tubeworm
Ceratostoma foliatum,1996-05-30T15:16:00,,wreck of the Del Norte,49.03,-123.58667,,open,85,30,leafy hornmouth
