id,time_observed_at,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,positioning_method,positioning_device,scientific_name,common_name,captive,taxon_id,taxon_rank,latitude,longitude,private_latitude,private_longitude,phylum
122219879,2022-06-14T18:13:13-07:00,2022-06-14,sidalcea,Terry M,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/206907778/square.jpeg,,,,Sedum acre,Biting Stonecrop,false,55734,species,49.7635123,-124.5768769,,,Tracheophyta
122220092,2022-06-14T18:51:01-07:00,2022-06-14,sidalcea,Terry M,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/206908061/square.jpeg,363,,,Asplenium trichomanes,maidenhair spleenwort,false,75609,species,49.7699366122,-124.5776968449,,,Tracheophyta
122220132,2022-06-14T18:03:41-07:00,2022-06-14,sidalcea,Terry M,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/206908145/square.jpeg,,,,Cymbalaria muralis,Ivy-leaved toadflax,false,55727,species,49.7639725,-124.5782056,,,Tracheophyta
122220164,2022-06-14T16:46:53-07:00,2022-06-14,sidalcea,Terry M,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/206908227/square.jpeg,,,,Prunella vulgaris,common selfheal,false,52764,species,49.7979616,-124.6129124997,,,Tracheophyta
122220286,2022-06-14T16:39:43-07:00,2022-06-14,sidalcea,Terry M,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/206908447/square.jpeg,595,,,Cotoneaster horizontalis,Wall cotoneaster,false,53771,species,49.7934630484,-124.6116556227,,,Tracheophyta
122224771,2022-06-15T10:11:33-07:00,2022-06-15,sidalcea,Terry M,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/206917087/square.jpeg,1128,,,Senecio sylvaticus,Heath Groundsel,false,53210,species,49.6000551997,-124.381941855,,,Tracheophyta
122226515,2022-06-16T10:32:03-07:00,2022-06-16,sidalcea,Terry M,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/206920530/square.jpeg,,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.7883194444,-124.6291277778,,,Tracheophyta
122385871,2022-06-15T10:26:40-07:00,2022-06-15,sidalcea,Terry M,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/207204156/square.jpeg,2127,,,Bromus sterilis,Barren Brome,false,57163,species,49.6078586473,-124.3914254755,,,Tracheophyta
122386468,2022-06-16T12:26:15-07:00,2022-06-16,sidalcea,Terry M,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/207205134/square.jpeg,,,,Torilis japonica,upright hedge-parsley,false,133918,species,49.7957579722,-124.620732,,,Tracheophyta
123465995,2022-06-15T09:39:00-07:00,2022-06-15,sidalcea,Terry M,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/209162602/square.jpeg,513,,,Adiantum aleuticum,western maidenhair fern,false,52667,species,49.6062400028,-124.3637675419,,,Tracheophyta
124491017,2022-07-02T15:12:10-07:00,2022-07-02,willko5,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/211013455/square.jpeg,29,,,Allium cernuum,nodding onion,false,116364,species,49.7803868316,-124.6366021782,,,Tracheophyta
124801473,2022-05-07T15:41:00-07:00,2022-05-07,terryludwar,Terry Ludwar,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/211566864/square.jpeg,15,,,Claytonia rubra,Redstem Springbeauty,false,64184,species,49.6637500108,-124.4650304321,,,Tracheophyta
124805156,2022-05-13T17:11:00-07:00,2022-05-13,terryludwar,Terry Ludwar,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/211570456/square.jpeg,21,,,Claytonia,spring beauties,false,52995,genus,49.6646842655,-124.4671547413,,,Tracheophyta
125031216,2022-07-02T14:06:13-07:00,2022-07-02,willko5,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/211993804/square.jpeg,111,,,Erythranthe,monkeyflowers,false,319976,genus,49.7818836494,-124.6368063614,,,Tracheophyta
128935095,2022-07-30T20:42:43-07:00,2022-07-30,jessieannjohan,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/219054188/square.jpg,25,,,Rhododendron groenlandicum,Bog Labrador Tea,false,180413,species,49.6060259519,-124.2953803754,,,Tracheophyta
131484939,2021-09-16T12:45:52-07:00,2021-09-16,saramarigold,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/223766194/square.jpg,10,,,Dendrolycopodium dendroideum,prickly tree-clubmoss,false,199979,species,49.5367916667,-124.1884,,,Tracheophyta
132741208,2022-08-12T14:23:58-07:00,2022-08-12,kemcdona,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/226033321/square.jpg,219,,,Pteridium aquilinum,common bracken,false,52681,species,49.6418972094,-124.4451512719,,,Tracheophyta
132741508,2022-08-12T14:22:11-07:00,2022-08-12,kemcdona,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/226033600/square.jpg,361,,,Chamaenerion angustifolium,fireweed,false,564969,species,49.6413702335,-124.4442679376,,,Tracheophyta
132741929,2022-08-12T15:49:36-07:00,2022-08-12,kemcdona,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/226033813/square.jpg,639,,,Salicornia pacifica,Pacific Glasswort,false,78931,species,49.6414168031,-124.4441693633,,,Tracheophyta
132742452,2022-08-27T18:02:06-07:00,2022-08-27,kemcdona,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/226034037/square.jpg,313,,,Plantago maritima,Sea Plantain,false,68543,species,49.6409909699,-124.4446016975,,,Tracheophyta
132742899,2022-08-12T14:19:37-07:00,2022-08-12,kemcdona,,casual,false,https://inaturalist-open-data.s3.amazonaws.com/photos/226034282/square.jpg,434,,,Lavandula angustifolia,Common Lavender,true,133395,species,49.641596233,-124.4445202241,,,Tracheophyta
132743310,2022-08-12T14:17:28-07:00,2022-08-12,kemcdona,,casual,false,https://inaturalist-open-data.s3.amazonaws.com/photos/226034522/square.jpg,607,,,Symphoricarpos albus,Common Snowberry,true,48523,species,49.641662379,-124.4440939134,,,Tracheophyta
138902532,2022-10-15T15:33:28-07:00,2022-10-15,lorenzooo,Jake Zaikow,needs_id,false,https://static.inaturalist.org/photos/237474938/square.jpg,222,,,Symphoricarpos,snowberries,false,48528,genus,49.7267860528,-124.5466086128,,,Tracheophyta
145941888,2017-06-13T12:51:00-07:00,2017-06-13,danielstewart,Daniel Stewart,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/250795910/square.jpeg,10,,,Aphyllon californicum,California Broomrape,false,802458,species,49.7205861111,-124.6097416667,,,Tracheophyta
146562025,2015-04-25T19:44:00-07:00,2015-04-25,danielstewart,Daniel Stewart,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/252002293/square.jpg,17,,,Erythranthe alsinoides,wingstem monkeyflower,false,771843,species,49.7381227684,-124.6348739997,,,Tracheophyta
146562564,2015-04-26T13:36:00-07:00,2015-04-26,danielstewart,Daniel Stewart,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/252003463/square.jpg,86,,,Corallorhiza maculata,spotted coralroot,false,49475,species,49.7324842236,-124.6123333604,,,Tracheophyta
146562793,2015-04-26T13:55:00-07:00,2015-04-26,danielstewart,Daniel Stewart,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/252003609/square.jpg,58,,,Ribes lacustre,swamp currant,false,78858,species,49.7307385056,-124.6100460266,,,Tracheophyta
146562971,2015-04-26T13:40:00-07:00,2015-04-26,danielstewart,Daniel Stewart,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/252003949/square.jpg,61,,,Fragaria chiloensis,beach strawberry,false,55367,species,49.7317839839,-124.6113570268,,,Tracheophyta
146563316,2015-04-27T13:41:00-07:00,2015-04-27,danielstewart,Daniel Stewart,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/252004405/square.jpg,85,,,Polystichum imbricans,Narrowleaf sword fern,false,58763,species,49.7363644064,-124.631550154,,,Tracheophyta
152662533,2023-03-28T14:10:37-07:00,2023-03-28,gnomadicrootz,Rootz,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/264842397/square.jpeg,,,,Vaccinium ovatum,Evergreen Huckleberry,false,48349,species,49.5702633,-124.3091627997,,,Tracheophyta
152773316,2023-03-29T15:08:28-07:00,2023-03-29,caromarie,,needs_id,false,https://static.inaturalist.org/photos/263770855/square.jpeg,9,,,Tracheophyta,vascular plants,false,211194,phylum,49.7582746991,-124.5618288964,,,Tracheophyta
155498267,2023-04-18T10:42:55-07:00,2023-04-18,llevez,,research,false,https://static.inaturalist.org/photos/269885855/square.jpg,861,,,Daphne mezereum,Mezereon,false,133034,species,49.738546048,-124.559931732,,,Tracheophyta
156099344,2023-04-22T11:50:01-07:00,2023-04-22,llevez,,research,false,https://static.inaturalist.org/photos/270188311/square.jpeg,637,,,Petasites frigidus,Arctic Butterbur,false,55780,species,49.7411804199,-124.552772522,,,Tracheophyta
156100017,2023-04-19T10:39:19-07:00,2023-04-19,llevez,,needs_id,false,https://static.inaturalist.org/photos/269886082/square.jpg,744,,,Muscari botryoides,common grape hyacinth,false,56134,species,49.7378630808,-124.5596301262,,,Tracheophyta
156100135,2023-04-22T11:52:17-07:00,2023-04-22,llevez,,research,false,https://static.inaturalist.org/photos/269886310/square.jpg,80,,,Petasites frigidus palmatus,Western Sweet Coltsfoot,false,55778,variety,49.7409918855,-124.5520383437,,,Tracheophyta
162065648,2023-05-16T17:56:25-07:00,2023-05-16,ken_a_thompson,Ken A. Thompson,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/280539176/square.jpg,4,,,Atriplex,Saltbushes,false,58112,genus,49.6535276515,-124.4678061835,,,Tracheophyta
162072723,2023-05-16T18:00:15-07:00,2023-05-16,ken_a_thompson,Ken A. Thompson,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/280539218/square.jpg,4,,,Leymus,,false,57185,genus,49.6535925754,-124.4677933307,,,Tracheophyta
162252805,2023-05-17T07:47:47-07:00,2023-05-17,ken_a_thompson,Ken A. Thompson,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/280539319/square.jpg,3,,,Brasenia schreberi,Watershield,false,75867,species,49.6927337582,-124.5014891681,,,Tracheophyta
162252874,2023-05-17T18:46:19-07:00,2023-05-17,ken_a_thompson,Ken A. Thompson,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/280539748/square.jpg,5,,,Lysimachia latifolia,Western Starflower,false,496537,species,49.7391392012,-124.5806367976,,,Tracheophyta
162355823,2023-05-18T12:12:52-07:00,2023-05-18,ken_a_thompson,Ken A. Thompson,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/280720774/square.jpg,7,,,Fragaria,strawberries,false,50299,genus,49.7059958987,-124.5235872177,,,Tracheophyta
165342112,2023-06-03T10:29:11-07:00,2023-06-03,lorenzooo,Jake Zaikow,needs_id,false,https://static.inaturalist.org/photos/286200287/square.jpg,4,,,Platanus occidentalis,American sycamore,false,49662,species,49.7700152407,-124.5948204027,,,Tracheophyta
168695248,2023-06-21T11:22:29-07:00,2023-06-21,fenderstrat,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/292965625/square.jpeg,3799,,,Anthoxanthum odoratum,sweet vernal grass,false,75475,species,49.7510490417,-124.5638961792,,,Tracheophyta
168776415,2023-06-18T15:10:19-07:00,2023-06-18,llevez,,research,false,https://static.inaturalist.org/photos/292545522/square.jpg,32,,,Rhododendron groenlandicum,Bog Labrador Tea,false,180413,species,49.6030583333,-124.293275,,,Tracheophyta
168776461,2023-06-20T12:50:56-07:00,2023-06-20,llevez,,research,false,https://static.inaturalist.org/photos/292545587/square.jpg,200,,,Rubus spectabilis,Salmonberry,false,47543,species,49.7080833333,-124.51013,,,Tracheophyta
168776597,2023-06-17T14:24:53-07:00,2023-06-17,llevez,,research,false,https://static.inaturalist.org/photos/292545860/square.jpg,2985,,,Monotropa hypopitys,pinesap,false,59986,species,49.603645,-124.2923666667,,,Tracheophyta
168776685,2023-06-17T14:27:43-07:00,2023-06-17,llevez,,needs_id,false,https://static.inaturalist.org/photos/292546019/square.jpg,8,,,Rosa gymnocarpa,Baldhip Rose,false,53441,species,49.6033033333,-124.2922366667,,,Tracheophyta
168776887,2023-06-17T14:27:23-07:00,2023-06-17,llevez,,research,false,https://static.inaturalist.org/photos/292546497/square.jpg,8,,,Chimaphila menziesii,Little Prince's Pine,false,62238,species,49.6033283333,-124.2922666667,,,Tracheophyta
170926327,2023-07-03T15:51:16-07:00,2023-07-03,llevez,,research,false,https://static.inaturalist.org/photos/300498023/square.jpg,320,,,Adiantum aleuticum,western maidenhair fern,false,52667,species,49.6977618697,-124.3740989646,,,Tracheophyta
172107269,2023-07-09T11:32:57-07:00,2023-07-09,jasonaddy,Jason Addy,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/298729217/square.jpg,6,,,Juniperus maritima,Seaside Juniper,false,164313,species,49.57525363,-124.3309552811,,,Tracheophyta
172107314,2023-07-09T11:22:33-07:00,2023-07-09,jasonaddy,Jason Addy,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/298729339/square.jpg,8,,,Cirsium arvense,creeping thistle,false,60132,species,49.5754895592,-124.3291548515,,,Tracheophyta
172107330,2023-07-09T11:29:00-07:00,2023-07-09,jasonaddy,Jason Addy,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/298729377/square.jpg,8,,,Cirsium vulgare,Bull Thistle,false,52989,species,49.5756691878,-124.3291206982,,,Tracheophyta
176052556,2023-07-31T15:55:02-07:00,2023-07-31,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306030964/square.jpeg,,,,Petasites frigidus,Arctic Butterbur,false,55780,species,49.7453789997,-124.5423298,,,Tracheophyta
176052618,2023-07-31T15:36:54-07:00,2023-07-31,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306031514/square.jpeg,,,,Carex leptopoda,slender-footed sedge,false,76070,species,49.7456566997,-124.5424533997,,,Tracheophyta
176052713,2023-07-31T15:06:23-07:00,2023-07-31,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306031356/square.jpeg,,,,Scutellaria galericulata,Marsh Skullcap,false,79016,species,49.7456025997,-124.5424316997,,,Tracheophyta
176052933,2023-07-31T14:57:48-07:00,2023-07-31,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306031922/square.jpeg,,,,Myrica gale,bog myrtle,false,82203,species,49.7456156,-124.5427384,,,Tracheophyta
176053129,2023-07-31T14:59:31-07:00,2023-07-31,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306032202/square.jpeg,,,,Hypericum maculatum,Imperforate St John's-wort,false,163978,species,49.7456273997,-124.5426913,,,Tracheophyta
176060867,2023-07-31T15:36:07-07:00,2023-07-31,beckydodge,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306046935/square.jpg,4,,,Scutellaria galericulata,Marsh Skullcap,false,79016,species,49.7455833333,-124.54248,,,Tracheophyta
176061037,2023-07-31T14:52:46-07:00,2023-07-31,beckydodge,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306047110/square.jpg,4,,,Apocynum,dogbanes,false,47361,genus,49.7455783333,-124.5424633333,,,Tracheophyta
176213833,2023-08-01T12:35:37-07:00,2023-08-01,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306331181/square.jpeg,,,,Malus fusca,Pacific Crab Apple,false,77948,species,49.7368725997,-124.5666889,,,Tracheophyta
176213890,2023-08-01T12:32:44-07:00,2023-08-01,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306331331/square.jpeg,,,,Verbena bonariensis,purpletop vervain,false,79487,species,49.7369174,-124.5667171997,,,Tracheophyta
176213940,2023-08-01T10:17:24-07:00,2023-08-01,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306594491/square.jpeg,,,,Carex utriculata,Northwest Territory sedge,false,76124,species,49.7376934997,-124.5658858,,,Tracheophyta
176320753,2023-08-02T11:16:14-07:00,2023-08-02,beckydodge,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306528107/square.jpg,32,,,Mentha,mints,false,54570,genus,49.6346966667,-124.3460916667,,,Tracheophyta
176355488,2023-08-01T10:15:02-07:00,2023-08-01,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306594511/square.jpeg,,,,Carex obnupta,slough sedge,false,61000,species,49.7377072,-124.5659811,,,Tracheophyta
176355593,2023-08-02T09:39:09-07:00,2023-08-02,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306594757/square.jpeg,,,,Persicaria amphibia,water smartweed,false,78450,species,49.6355608,-124.3463868997,,,Tracheophyta
176355603,2023-08-02T14:23:43-07:00,2023-08-02,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306594947/square.jpeg,,,,Rhododendron groenlandicum,Bog Labrador Tea,false,180413,species,49.6344525,-124.3467859997,,,Tracheophyta
176355728,2023-08-02T11:24:48-07:00,2023-08-02,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306595081/square.jpeg,,,,Viola palustris,alpine marsh violet,false,79514,species,49.6348559722,-124.3461219722,,,Tracheophyta
176355877,2023-08-02T09:13:46-07:00,2023-08-02,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306595238/square.jpeg,,,,Comarum palustre,marsh cinquefoil,false,62213,species,49.6362386997,-124.3466662997,,,Tracheophyta
176355948,2023-08-02T10:39:50-07:00,2023-08-02,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306595314/square.jpeg,,,,Mentha canadensis,Canada mint,false,77991,species,49.6355515997,-124.3464192997,,,Tracheophyta
176356125,2023-08-02T10:14:15-07:00,2023-08-02,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306595731/square.jpeg,,,,Veronica scutellata,Marsh Speedwell,false,61112,species,49.6354560997,-124.3462545997,,,Tracheophyta
176356802,2023-08-02T11:24:22-07:00,2023-08-02,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306596774/square.jpeg,,,,Betula pumila,swamp birch,false,159231,species,49.6348604,-124.3461336997,,,Tracheophyta
176463746,2023-08-03T10:11:04-07:00,2023-08-03,beckydodge,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/306793030/square.jpg,4,,,Potamogeton natans,floating-leaved pondweed,false,78712,species,49.6206583333,-124.31527,,,Tracheophyta
177182905,2023-08-04T13:53:45-07:00,2023-08-04,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/308126763/square.jpeg,,,,Ribes divaricatum,spreading gooseberry,false,53448,species,49.5993198997,-124.2874821997,,,Tracheophyta
177182929,2023-08-04T13:52:06-07:00,2023-08-04,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/308126826/square.jpeg,,,,Rosa gymnocarpa,Baldhip Rose,false,53441,species,49.5992644,-124.2874613997,,,Tracheophyta
177182995,2023-08-04T13:54:31-07:00,2023-08-04,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/308127013/square.jpeg,,,,Epilobium ciliatum,fringed willowherb,false,53050,species,49.5993199722,-124.2874819722,,,Tracheophyta
177183022,2023-08-04T13:53:03-07:00,2023-08-04,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/308127071/square.jpeg,,,,Prunella vulgaris,common selfheal,false,52764,species,49.5992686,-124.2875152,,,Tracheophyta
177183050,2023-08-04T13:41:11-07:00,2023-08-04,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/308127152/square.jpeg,,,,Juncus articulatus,Jointed rush,false,77552,species,49.5994242,-124.2876452,,,Tracheophyta
177183091,2023-08-04T13:39:17-07:00,2023-08-04,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/308127236/square.jpeg,,,,Triantha glutinosa,Sticky False Asphodel,false,169913,species,49.5992327,-124.2878051997,,,Tracheophyta
177183156,2023-08-04T13:39:26-07:00,2023-08-04,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/308127387/square.jpeg,,,,Carex aquatilis,water sedge,false,76013,species,49.5992327,-124.2878051997,,,Tracheophyta
177183199,2023-08-04T13:45:56-07:00,2023-08-04,classickendall,Kendall McLaughlin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/308127432/square.jpeg,,,,Spiranthes romanzoffiana,Hooded Ladies' Tresses,false,50743,species,49.5993446,-124.2875145,,,Tracheophyta
177183267,2023-08-04T10:53:46-07:00,2023-08-04,classickendall,Kendall McLaughlin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/308127589/square.jpeg,,,,Huperzia miyoshiana,Chinese clubmoss,false,179422,species,49.6016532,-124.2909183997,,,Tracheophyta
177552081,2023-08-07T19:33:12-07:00,2023-08-07,teamvalor786succulentsandcacti,"TEAMVALOR786 Succulents and cacti, The future of nature is in your hands",needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/308818706/square.jpg,368,,,Pinus monticola,western white pine,false,68084,species,49.5004861148,-124.1662499273,,,Tracheophyta
177703334,2023-08-10T11:17:56-07:00,2023-08-10,marthajgerow,Martha J Gerow,needs_id,false,https://static.inaturalist.org/photos/345101395/square.jpg,534,,,Grindelia,gumplants,false,55365,genus,49.6548006064,-124.4672471192,,,Tracheophyta
178411096,2023-08-14T11:49:47-07:00,2023-08-14,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310449185/square.jpeg,9,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.6774454769,-124.4841618534,,,Tracheophyta
178412054,2023-08-14T11:56:40-07:00,2023-08-14,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310451129/square.jpeg,14,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.6751436831,-124.4846901404,,,Tracheophyta
178412795,2023-08-14T12:00:04-07:00,2023-08-14,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310452341/square.jpeg,8,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.6749872893,-124.4858888689,,,Tracheophyta
178413285,2023-08-14T12:02:30-07:00,2023-08-14,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310453060/square.jpeg,29,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.6749962984,-124.4851450251,,,Tracheophyta
178413367,2023-08-14T12:04:23-07:00,2023-08-14,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310453154/square.jpeg,15,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.6749659311,-124.485446287,,,Tracheophyta
178414441,2023-08-14T12:10:13-07:00,2023-08-14,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310454757/square.jpeg,37,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.6753008896,-124.4848107838,,,Tracheophyta
178414920,2023-08-14T12:11:47-07:00,2023-08-14,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310455330/square.jpeg,6,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.6767471235,-124.4841367785,,,Tracheophyta
178415030,2023-08-14T12:13:44-07:00,2023-08-14,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310455503/square.jpeg,13,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.6769486697,-124.4840861327,,,Tracheophyta
178415773,2023-08-14T12:17:35-07:00,2023-08-14,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310456659/square.jpeg,11,,,Symphoricarpos albus,Common Snowberry,false,48523,species,49.6777659381,-124.4840479587,,,Tracheophyta
178415986,2023-08-14T12:19:24-07:00,2023-08-14,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310456985/square.jpeg,14,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.6782089779,-124.4840545819,,,Tracheophyta
178420101,2023-08-14T12:20:10-07:00,2023-08-14,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310464753/square.jpeg,6,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.6785711583,-124.4840091984,,,Tracheophyta
178470005,2023-08-02T11:25:50-07:00,2023-08-02,emmakings,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310562055/square.jpeg,5005,,,Carex viridula,little green sedge,false,76128,species,49.6348876953,-124.3461303711,,,Tracheophyta
178572952,2023-08-15T11:55:24-07:00,2023-08-15,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310757204/square.jpeg,11,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.7653311428,-124.5851679169,,,Tracheophyta
178573448,2023-08-15T11:59:17-07:00,2023-08-15,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310757843/square.jpeg,23,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.7654361795,-124.5852762501,,,Tracheophyta
178574021,2023-08-15T12:00:43-07:00,2023-08-15,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310759009/square.jpeg,5,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.7662194071,-124.5849345856,,,Tracheophyta
178574262,2023-08-15T12:04:46-07:00,2023-08-15,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310759610/square.jpeg,5,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.7672968361,-124.5853133115,,,Tracheophyta
178578062,2023-08-15T12:33:01-07:00,2023-08-15,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310767574/square.jpeg,4,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.7656950567,-124.5853305091,,,Tracheophyta
178586378,2023-08-15T13:27:48-07:00,2023-08-15,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310783009/square.jpeg,3,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.7149056851,-124.5141620268,,,Tracheophyta
178627834,2023-08-15T19:17:14-07:00,2023-08-15,arbeautyhunter,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310862381/square.jpeg,3,,,Arbutus menziesii,Pacific madrone,false,51046,species,49.640814125,-124.4439626917,,,Tracheophyta
178628762,2023-08-15T19:24:46-07:00,2023-08-15,arbeautyhunter,,casual,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310864049/square.jpeg,28,,,Arbutus menziesii,Pacific madrone,true,51046,species,49.6409321647,-124.444220394,,,Tracheophyta
178629350,2023-08-15T19:30:00-07:00,2023-08-15,arbeautyhunter,,casual,false,https://inaturalist-open-data.s3.amazonaws.com/photos/310865487/square.jpeg,5,,,Arbutus menziesii,Pacific madrone,true,51046,species,49.6409549275,-124.4444921593,,,Tracheophyta
