"","observed_on","user_login","created_at","quality_grade","url","image_url","latitude","longitude","positional_accuracy","private_latitude","private_longitude","private_positional_accuracy","coordinates_obscured","positioning_method","positioning_device","scientific_name","common_name","taxon_id","taxon_kingdom_name","taxon_phylum_name","taxon_subphylum_name","taxon_superclass_name","taxon_class_name","taxon_subclass_name","taxon_superorder_name","taxon_order_name","taxon_suborder_name","taxon_superfamily_name","taxon_family_name","taxon_subfamily_name","taxon_supertribe_name","taxon_tribe_name","taxon_subtribe_name","taxon_genus_name","taxon_genushybrid_name","taxon_species_name","taxon_hybrid_name","taxon_subspecies_name","taxon_variety_name","taxon_form_name"
"399","2016-05-14","galianokayaks","2016-07-16 00:53:53 UTC","research","http://www.inaturalist.org/observations/3684488","https://static.inaturalist.org/photos/4272165/medium.jpg?1468629470",48.855522,-123.364323,2110,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"400","2015-08-28","laurus_nobilis","2016-07-24 03:26:44 UTC","research","http://www.inaturalist.org/observations/3734874","https://static.inaturalist.org/photos/4340027/medium.jpeg?1469330807",48.929413,-123.475513,58,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"401","2017-05-27","danaturalist","2017-05-28 05:05:41 UTC","research","https://www.inaturalist.org/observations/6391050","https://static.inaturalist.org/photos/8068784/medium.jpeg?1495946511",48.9635398172,-123.5485553741,244,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"402","2017-05-27","hermissenda","2017-08-27 15:02:34 UTC","research","https://www.inaturalist.org/observations/7673053","https://static.inaturalist.org/photos/10048152/medium.jpg?1503845614",48.940109823,-123.5029742717,31,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"403","2018-03-29","dayotte","2018-03-29 19:56:55 UTC","research","https://www.inaturalist.org/observations/10494084","https://static.inaturalist.org/photos/14594193/medium.jpg?1522353414",48.995863,-123.586364,45,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"404","2018-04-07","klonsdale","2018-04-07 21:09:40 UTC","research","https://www.inaturalist.org/observations/10686862","https://static.inaturalist.org/photos/14922785/medium.jpg?1523135383",48.9392617252,-123.5014225916,50,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"405","2018-04-07","larissamarie","2018-04-12 17:57:41 UTC","research","https://www.inaturalist.org/observations/10819152","https://static.inaturalist.org/photos/15155346/medium.jpg?1523555895",49.0089448758,-123.5848290128,795,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"406","2017-05-28","larissamarie","2018-04-12 21:22:53 UTC","research","https://www.inaturalist.org/observations/10826346","https://static.inaturalist.org/photos/15169573/medium.jpg?1523568476",48.8956796021,-123.4100323475,308,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"407","2018-06-17","ohriley","2018-06-22 20:59:23 UTC","research","https://www.inaturalist.org/observations/13679894","https://static.inaturalist.org/photos/20147563/medium.jpg?1529701166",48.8939383333,-123.334975,5,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"408","2018-07-01","kevintoo","2018-07-02 16:05:22 UTC","research","https://www.inaturalist.org/observations/13982780","https://static.inaturalist.org/photos/20676400/medium.jpg?1530547521",48.865475,-123.3497916667,NA,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"409","2019-04-20","vicnat","2019-04-21 21:31:01 UTC","research","https://www.inaturalist.org/observations/22842591","https://static.inaturalist.org/photos/35404541/medium.jpg?1555882275",49.0116416667,-123.57097,5,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"410","2019-04-27","gideonmordecai","2019-04-28 05:09:39 UTC","research","https://www.inaturalist.org/observations/23572001","https://static.inaturalist.org/photos/36500069/medium.jpg?1556428181",48.8971723302,-123.4093573826,357,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"411","2019-05-04","norah_brown","2019-05-04 17:08:37 UTC","research","https://www.inaturalist.org/observations/24521901","https://static.inaturalist.org/photos/37917946/medium.jpeg?1556989722",48.8714843988,-123.3117645979,2,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"412","2019-05-04","dmetzger","2019-05-05 23:09:43 UTC","research","https://www.inaturalist.org/observations/24629036","https://static.inaturalist.org/photos/38082375/medium.jpg?1557097792",49.0137200308,-123.5723691842,22,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"413","2019-05-04","kalinahunter","2019-05-06 21:00:43 UTC","research","https://www.inaturalist.org/observations/24689571","https://static.inaturalist.org/photos/38179600/medium.jpeg?1557176445",48.90059623,-123.4074698,8,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"414","2019-05-04","jasonheadley","2019-05-07 00:25:26 UTC","research","https://www.inaturalist.org/observations/24702038","https://static.inaturalist.org/photos/38198810/medium.jpg?1557188312",48.872275,-123.3107733333,NA,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"415","2019-05-04","johndreynolds","2019-05-07 02:45:33 UTC","research","https://www.inaturalist.org/observations/24708758","https://static.inaturalist.org/photos/38209657/medium.jpg?1557196346",48.8722966667,-123.3104433333,NA,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"416","2019-05-04","joanseptembre","2019-05-07 03:57:06 UTC","research","https://www.inaturalist.org/observations/24711786","https://static.inaturalist.org/photos/38215162/medium.jpeg?1557200092",49.0132664702,-123.5733530002,148,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"417","2019-05-04","ldietzchiasson","2019-05-07 04:54:39 UTC","research","https://www.inaturalist.org/observations/24713910","https://static.inaturalist.org/photos/38220007/medium.jpeg?1557205024",48.8723558235,-123.310671514,10,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"418","2019-05-04","katiekushneryk","2019-05-07 05:17:57 UTC","research","https://www.inaturalist.org/observations/24714651","https://static.inaturalist.org/photos/38220868/medium.jpg?1557206286",48.87233797,-123.310453836,5,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"419","2019-05-04","kmfret","2019-05-07 18:52:30 UTC","research","https://www.inaturalist.org/observations/24743608","https://static.inaturalist.org/photos/38254342/medium.jpeg?1557248161",48.8718564811,-123.31273991,60,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"420","2019-05-04","imcote","2019-05-08 19:35:03 UTC","research","https://www.inaturalist.org/observations/24798607","https://static.inaturalist.org/photos/38352548/medium.jpeg?1557343932",48.9395912861,-123.5048467601,122,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"421","2019-05-04","aimeepelletier","2019-05-16 04:19:53 UTC","research","https://www.inaturalist.org/observations/25199526","https://static.inaturalist.org/photos/39008795/medium.jpg?1557980395",48.8723935839,-123.3105008585,5,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"422","2019-06-06","lifesabeach","2019-06-09 02:15:23 UTC","research","https://www.inaturalist.org/observations/26649383","https://static.inaturalist.org/photos/41392576/medium.jpg?1560046520",48.896055,-123.336693,87,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"423","2019-05-04","galianobserver","2019-08-01 23:08:02 UTC","research","https://www.inaturalist.org/observations/30009601","https://static.inaturalist.org/photos/46861283/medium.jpeg?1564699711",48.9389215184,-123.5022889613,80,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"424","2019-05-04","jasonheadley","2019-09-04 20:29:35 UTC","research","https://www.inaturalist.org/observations/32125278","https://static.inaturalist.org/photos/50352587/medium.jpg?1567627287",48.872305,-123.31053,30,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"425","2016-04-24","ldietzchiasson","2020-04-29 17:55:03 UTC","research","https://www.inaturalist.org/observations/44275646","https://static.inaturalist.org/photos/70197899/medium.jpeg?1588182817",48.9994341859,-123.5742656078,1841,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"426","2020-05-08","chlorophilia","2020-05-09 01:33:15 UTC","research","https://www.inaturalist.org/observations/45326872","https://static.inaturalist.org/photos/71867404/medium.jpeg?1588986467",48.9402798406,-123.5025131443,37,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"427","2020-05-09","lifesabeach","2020-05-28 01:53:22 UTC","research","https://www.inaturalist.org/observations/47580797","https://static.inaturalist.org/photos/75467455/medium.jpg?1590630390",48.8865448294,-123.3223170849,31,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"428","2020-07-19","kevintoo","2020-07-19 22:33:21 UTC","research","https://www.inaturalist.org/observations/53662719","https://static.inaturalist.org/photos/85358696/medium.jpeg?1595198000",48.865365,-123.349897,10,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"429","2020-08-01","alschencks","2020-08-01 18:33:57 UTC","research","https://www.inaturalist.org/observations/55064615","https://static.inaturalist.org/photos/87654278/medium.jpg?1596306851",48.987847065,-123.5768875699,8,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"430","2020-08-15","chlorophilia","2020-08-21 05:51:20 UTC","research","https://www.inaturalist.org/observations/57099083","https://static.inaturalist.org/photos/90977185/medium.jpeg?1597952205",49.0133930897,-123.5744738652,78,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"431","2020-08-15","chlorophilia","2020-08-21 05:51:29 UTC","research","https://www.inaturalist.org/observations/57099117","https://static.inaturalist.org/photos/90980318/medium.jpeg?1597953405",49.0133930897,-123.5744738652,78,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"432","2020-08-16","chlorophilia","2020-08-22 15:23:00 UTC","research","https://www.inaturalist.org/observations/57225195","https://static.inaturalist.org/photos/91257994/medium.jpeg?1598109067",49.0131133333,-123.5721583333,NA,NA,NA,NA,FALSE,"","","Dermasterias imbricata","Leather Star",63382,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Asteropseidae","","","","","Dermasterias",NA,"Dermasterias imbricata","","","",NA
"433","2015-05-16","divemaster","2016-03-30 23:59:22 UTC","research","http://www.inaturalist.org/observations/2854839","https://static.inaturalist.org/photos/3256951/medium.jpg?1459382364",48.964565,-123.554564,174,NA,NA,NA,FALSE,"","","Solaster stimpsoni","Striped Sun Star",208013,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Solasteridae","","","","","Solaster",NA,"Solaster stimpsoni","","","",NA
"434","2013-07-23","hermissenda","2016-09-02 03:32:15 UTC","research","http://www.inaturalist.org/observations/4015173","https://static.inaturalist.org/photos/4742175/medium.jpg?1472787076",48.9777382999,-123.565658563,1953,NA,NA,NA,FALSE,"","","Solaster stimpsoni","Striped Sun Star",208013,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Solasteridae","","","","","Solaster",NA,"Solaster stimpsoni","","","",NA
"435","2013-10-13","divemaster","2016-04-19 20:14:40 UTC","research","http://www.inaturalist.org/observations/2975879","https://static.inaturalist.org/photos/3419976/medium.jpg?1461096883",48.940211,-123.502679,184,NA,NA,NA,FALSE,"","","Pteraster tesselatus","Slime Star",194701,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","","Velatida","","","Pterasteridae","","","","","Pteraster",NA,"Pteraster tesselatus","","","",NA
"436","2019-05-04","imcote","2019-05-08 17:15:50 UTC","research","https://www.inaturalist.org/observations/24792030","https://static.inaturalist.org/photos/38341734/medium.jpeg?1557335441",48.9395912861,-123.5048467601,122,NA,NA,NA,FALSE,"","","Panopea generosa","Pacific Geoduck",117618,"Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Adapedonta","","Hiatelloidea","Hiatellidae","","","","","Panopea",NA,"Panopea generosa","","","",NA
