id,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,scientific_name,common_name,taxon_id,latitude,longitude,private_latitude,private_longitude
29768307,2019-07-27,lornasdr,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46475990/square.jpg?1564378074,5,Zonotrichia leucophrys,White-crowned Sparrow,9176,48.9050078206,-123.3480653634,,
29768500,2019-07-27,lornasdr,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46476317/square.jpg?1564378421,10,Empidonax difficilis,Pacific-slope Flycatcher,16598,48.9051170632,-123.3482913758,,
29784263,2019-07-29,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46501876/square.jpg?1564410570,21,Habrosyne scripta,Lettered Habrosyne Moth,220826,48.872986,-123.346368,,
29785113,2019-07-28,sackum,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46503531/square.jpeg?1564411660,120,Rosalia funebris,Banded Alder Borer,51866,48.8930918246,-123.3553292955,,
29787021,2019-07-26,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/46506110/square.jpeg?1564413363,,Laphria columbica,,500273,48.8895874023,-123.3829421997,,
29791286,2019-07-28,ohriley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46512039/square.jpg?1564416941,12,Rosalia funebris,Banded Alder Borer,51866,48.8991466667,-123.3659666667,,
29860531,2019-07-30,bewley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46626066/square.jpg?1564505413,30,Pseudacris regilla,Northern Pacific Tree Frog,24259,48.8737304137,-123.3231726197,,
29999031,2019-07-31,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46844099/square.jpg?1564688985,21,Vanessa cardui,Painted Lady,48548,48.872965,-123.34638,,
29999283,2019-08-01,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46844433/square.jpg?1564689241,10,Neoalcis californiaria,Brown-lined Looper,225567,48.872988,-123.346574,,
30009592,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46861239/square.jpeg?1564699675,80,Rhinogobiops nicholsii,Blackeye goby,132521,48.9389215184,-123.5022889613,,
30009601,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46861283/square.jpeg?1564699711,80,Dermasterias imbricata,Leather Star,63382,48.9389215184,-123.5022889613,,
30009604,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46861305/square.jpeg?1564699725,80,Cancer productus,Red Rock Crab,47826,48.9389215184,-123.5022889613,,
30009606,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46861328/square.jpeg?1564699740,80,Calliostoma ligatum,Blue-Ringed Top Snail,129920,48.9389215184,-123.5022889613,,
30009611,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46861390/square.jpeg?1564699774,80,Oregonia gracilis,Graceful Decorator Crab,84267,48.9389215184,-123.5022889613,,
30009612,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46861347/square.jpeg?1564699750,80,Orienthella trilineata,Three-lined Aeolid,764704,48.9389215184,-123.5022889613,,
30009615,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46861407/square.jpeg?1564699785,80,Ceratostoma foliatum,Leafy Hornmouth,116687,48.9389215184,-123.5022889613,,
30009624,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46861461/square.jpeg?1564699814,80,Pisaster brevispinus,Giant Pink Sea Star,49539,48.9389215184,-123.5022889613,,
30009627,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46861491/square.jpeg?1564699833,80,Eubranchus rustyus,Homely Aeolid,50471,48.9389215184,-123.5022889613,,
30009635,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46861530/square.jpeg?1564699859,80,Evasterias troschelii,Mottled Star,84265,48.9389215184,-123.5022889613,,
30009638,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46861566/square.jpeg?1564699884,80,Artedius harringtoni,Scalyhead Sculpin,117528,48.9389215184,-123.5022889613,,
30012055,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46863816/square.jpeg?1564701297,100,Ptilosarcus gurneyi,Orange Sea Pen,448320,48.9235152513,-123.4942589477,,
30012056,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46863839/square.jpeg?1564701318,100,Strongylocentrotus droebachiensis,Green Sea Urchin,120070,48.9235152513,-123.4942589477,,
30012057,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46863849/square.jpeg?1564701329,100,Nucella lamellosa,Wrinkled Purple,117641,48.9235152513,-123.4942589477,,
30012066,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46863917/square.jpeg?1564701389,100,Balanophyllia elegans,Orange Cup Coral,51799,48.9235152513,-123.4942589477,,
30012067,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46863930/square.jpeg?1564701404,100,Tritonia festiva,Diamondback Tritonia,48827,48.9235152513,-123.4942589477,,
30012070,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46863954/square.jpeg?1564701436,100,Balanophyllia elegans,Orange Cup Coral,51799,48.9235152513,-123.4942589477,,
30012071,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46863969/square.jpeg?1564701448,100,Balanus nubilus,Giant Acorn Barnacle,49127,48.9235152513,-123.4942589477,,
30012073,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46863981/square.jpeg?1564701457,100,Bolinopsis infundibulum,Common Northern Comb Jelly,492705,48.9235152513,-123.4942589477,,
30012076,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46863995/square.jpeg?1564701464,100,Artedius harringtoni,Scalyhead Sculpin,117528,48.9235152513,-123.4942589477,,
30012077,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46864014/square.jpeg?1564701476,100,Bugulina californica,Spiral Bryozoan,551808,48.9235152513,-123.4942589477,,
30012078,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46864026/square.jpeg?1564701481,100,Serpula columbiana,Red-trumpet Calcareous Tubeworm,131207,48.9235152513,-123.4942589477,,
30012080,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46864041/square.jpeg?1564701493,100,Distaplia occidentalis,Mushroom Tunicate,347339,48.9235152513,-123.4942589477,,
30012088,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46864125/square.jpeg?1564701552,100,Pachycerianthus fimbriatus,Fringed Cerianthid,47702,48.9235152513,-123.4942589477,,
30012091,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46864184/square.jpeg?1564701585,100,Rostanga pulchra,Red Dorid,47473,48.9235152513,-123.4942589477,,
30012097,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46864234/square.jpeg?1564701622,100,Eubranchus sanjuanensis,,544965,48.9235152513,-123.4942589477,,
30012104,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46864266/square.jpeg?1564701642,100,Rostanga pulchra,Red Dorid,47473,48.9235152513,-123.4942589477,,
30012105,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46864279/square.jpeg?1564701656,100,Dendronotus iris,Rainbow Nudibranch,47706,48.9235152513,-123.4942589477,,
30012106,2019-05-04,galianobserver,Galiano observer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46864303/square.jpeg?1564701672,100,Tritonia festiva,Diamondback Tritonia,48827,48.9235152513,-123.4942589477,,
30024191,2019-07-26,lornasdr,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46886546/square.jpg?1564718638,10,Chalcophora angulicollis,Western Sculptured Pine Borer,82080,48.9048383333,-123.3481916667,,
30064432,2019-08-01,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46949228/square.jpg?1564779571,43,Dasychira grisefacta,Pine Tussock Moth,218148,48.872987,-123.346596,,
30064748,2019-08-02,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46949657/square.jpg?1564779972,43,Hemithea aestivaria,Common Emerald,322722,48.872989,-123.346498,,
30064980,2019-08-02,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46950078/square.jpg?1564780301,21,Enypia venata,Variable Girdle Moth,219219,48.872991,-123.346515,,
30065222,2019-08-02,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/46950586/square.jpg?1564780674,43,Campaea perlata,Pale Beauty,81681,48.873008,-123.34656,,
30188271,2019-08-04,tychomommsensmith,Tycho Mommsen-Smith,research,false,https://static.inaturalist.org/photos/47148979/square.jpg?1564942473,32,Uramya halisidotae,,504329,48.9770366667,-123.5660633333,,
30206336,2019-08-04,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47178363/square.jpg?1564957924,43,Plemyria georgii,George's Carpet Moth,228372,48.87297,-123.346442,,
30217323,2019-08-04,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/72795036/square.jpg?1589483524,15,Membranipora villosa,lacy crust bryozoan,360867,48.9408188111,-123.5031912503,,
30227506,2019-08-03,ohriley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47215114/square.jpg?1564984572,200,Elasmostethus cruciatus,Red-cross Shield Bug,130508,48.9087916667,-123.3857333333,,
30227603,2019-07-30,ohriley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47215237/square.jpg?1564984772,48,Etorofus obliteratus,,908602,48.8931716667,-123.35643,,
30227674,2019-07-30,ohriley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47215345/square.jpg?1564984905,12,Pseudacris regilla,Northern Pacific Tree Frog,24259,48.89302,-123.35588,,
30271466,2019-08-05,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/47283567/square.jpeg?1565042297,,Ochlodes sylvanoides,Woodland Skipper,59194,48.8891448975,-123.3834228516,,
30272820,2019-08-05,wolfers,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47285579/square.jpg?1565043595,1246,Trichocnemis spiculatus,Spined Woodborer,321621,48.9216589751,-123.4523773048,,
30276337,2019-08-05,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47291296/square.jpg?1565047501,21,Cisseps fulvicollis,Yellow-collared Scape Moth,119789,48.872998,-123.346391,,
30276697,2019-08-05,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47291707/square.jpg?1565047824,,Plemyria georgii,George's Carpet Moth,228372,48.872961,-123.346535,,
30277660,2019-08-05,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47293423/square.jpg?1565048898,21,Oegoconia novimundi,Four-spotted Yellowneck Moth,321374,48.872977,-123.346494,,
30280099,2019-08-05,sunfishmoonlight,Adam Huggins,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47297478/square.jpg?1565051839,5,Neotrypaea californiensis,Bay Ghost Shrimp,56659,48.8850533333,-123.321495,,
30283233,2019-08-05,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/47302928/square.jpeg?1565056036,,Syritta pipiens,Thick-legged Hover Fly,81979,48.8893585205,-123.3853378296,,
30333180,2019-08-06,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47383684/square.jpg?1565129051,43,Syngrapha celsa,,424121,48.872978,-123.34636,,
30386924,2019-08-07,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47474035/square.jpg?1565212080,87,Enypia venata,Variable Girdle Moth,219219,48.872949,-123.34648,,
30387392,2019-08-07,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47474629/square.jpg?1565212489,43,Gabriola dyari,Dyar's Looper Moth,178174,48.872993,-123.346478,,
30436643,2019-08-08,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/47552354/square.jpeg?1565288091,,Phacellophora camtschatica,Egg-yolk Jelly,52966,48.8853416443,-123.3900680542,,
30437357,2019-08-07,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47552801/square.jpg?1565288413,87,Herpetogramma aquilonalis,,1246994,48.873003,-123.346544,,
30577570,2019-08-10,dave242,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/47791150/square.jpeg?1565489623,,Araneus diadematus,Cross Orbweaver,52628,48.8902359009,-123.344543457,,
30653672,2019-08-11,activista,,research,true,https://inaturalist-open-data.s3.amazonaws.com/photos/47901085/square.jpg?1565568216,22,Prionyx canadensis,,554654,48.9709009485,-123.3548618817,,
30667068,2019-08-11,activista,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/47923192/square.jpg?1565584953,37,Misumena vatia,Goldenrod Crab Spider,55746,48.8668425552,-123.314633079,,
30794558,2019-05-04,cwood,Charlene Wood,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/48131374/square.jpg?1565754751,427,Octotemnus glabriculus,,546312,48.9809031,-123.5543608,,
30797644,2019-05-04,cwood,Charlene Wood,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/48137464/square.jpg?1565763101,180,Platydema oregonensis,,1160150,48.9155414,-123.4275093,,
31136011,2019-08-19,sarahs77,,research,false,https://static.inaturalist.org/photos/48701402/square.jpg?1566243821,1883,Buprestis aurulenta,Golden Buprestid Beetle,215596,48.9422,-123.5011216667,,
31137725,2019-08-19,sarahs77,,research,false,https://static.inaturalist.org/photos/48704038/square.jpg?1566245934,24,Pseudacris regilla,Northern Pacific Tree Frog,24259,48.9479616667,-123.5016633333,,
31137915,2019-08-19,sarahs77,,research,false,https://static.inaturalist.org/photos/48704142/square.jpg?1566246007,32,Sympetrum pallipes,Striped Meadowhawk,113521,48.948075,-123.5016866667,,
31148096,2019-08-19,ohriley,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/48721265/square.jpg?1566258884,8,Nicrophorus defodiens,,69793,48.8929583333,-123.35543,,
31159770,2019-08-18,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/48741854/square.jpeg?1566274778,59,Melanitta perspicillata,Surf Scoter,7036,48.9013998495,-123.4409116621,,
31159925,2019-08-18,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/48742178/square.jpeg?1566275164,108,Ardea herodias,Great Blue Heron,4956,48.8982765195,-123.4395383711,,
31159926,2019-08-18,laurus_nobilis,Lauren Magner,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/48742274/square.jpeg?1566275225,108,Cepphus columba,Pigeon Guillemot,4415,48.8982765195,-123.4395383711,,
31183929,2019-08-19,sarahs77,,research,false,https://static.inaturalist.org/photos/48780746/square.jpg?1566318851,12,Dendragapus fuliginosus,Sooty Grouse,72797,48.9478216667,-123.501525,,
31192760,2019-08-20,sarahs77,,research,false,https://static.inaturalist.org/photos/48795571/square.jpg?1566328654,24,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,42221,48.8825216667,-123.33127,,
31192778,2019-08-20,sarahs77,,research,false,https://static.inaturalist.org/photos/48795619/square.jpg?1566328686,200,Buprestis aurulenta,Golden Buprestid Beetle,215596,48.8677533333,-123.3396916667,,
31196514,2019-05-04,cwood,Charlene Wood,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/48801393/square.jpg?1566332544,180,Usechimorpha barberi,,925708,48.9155414,-123.4275093,,
31205703,2019-08-20,slrtweedale,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/48817640/square.jpg?1566344448,16,Pentidotea wosnesenskii,Rockweed isopod,126295,48.9056633333,-123.3509666667,,
31254953,2019-08-21,sarahs77,,research,false,https://static.inaturalist.org/photos/48901569/square.jpg?1566421853,2799,Ariolimax columbianus,Pacific Banana Slug,47776,48.8777283333,-123.3249666667,,
31255492,2019-08-20,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/48902243/square.jpeg?1566422429,37,Crambus bidens,Forked Grass-veneer,143096,48.9833576256,-123.5560676931,,
31257013,2019-08-21,sarahs77,,research,false,https://static.inaturalist.org/photos/48904934/square.jpg?1566424507,6,Cathartes aura,Turkey Vulture,4756,48.9100583333,-123.3746866667,,
