id,name,ancestry
415335,Polybia scutellaris,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/119620/748341
431236,Polybia sericea,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/119620/748346
300597,Polyergus rufescens,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637435/69528/1408656
201988,Polyrhachis ammon,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984965
341594,Polyrhachis armata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/932250
964525,Polyrhachis aurea,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984968
201993,Polyrhachis australis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/451329
965871,Polyrhachis brisbanensis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984965
468371,Polyrhachis cupreata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984378
201995,Polyrhachis daemeli,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984378
519220,Polyrhachis demangei,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/451329
424544,Polyrhachis dives,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/932250
883591,Polyrhachis femorata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984967
805511,Polyrhachis hookeri,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984968
460916,Polyrhachis ornata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984378
460846,Polyrhachis rufifemur,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984378
574721,Polyrhachis schistacea,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984962/1389418
604094,Polyrhachis schlueteri,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984962/1389418
900606,Polyrhachis vermiculosa,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/334375/122321/984968
203419,Ponera pennsylvanica,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/203420
68142,Prenolepis imparis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244834/637569/68146
321685,Priocnemis minorata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/132781/465892/126985
483035,Priocnemis monachus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/132781/465892/126985
131028,Prionyx kirbii,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/563577/131029
360058,Pristomyrmex punctatus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/360059/1450316
552336,Profenusa thomsoni,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/551356/366771/495341
1041279,Protobalandricus spectabilis,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/1041278
752681,Protonectarina sylveirae,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/752682
271438,Protosmia rubifloris,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/465612/252946/699707
499394,Pseudoanthidium nanum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/504741/434303/699142
874433,Pseudoanthidium repetitum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/504741/434303/699139
266103,Pseudodynerus quadrisectus,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/250851
466429,Pseudomalus auratus,48460/1/47120/372739/47158/184884/47201/124417/326777/203212/126149/322143/604857/466430
300667,Pseudomasaris vespoides,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/121511/1283845/1283847/211886
474852,Pseudomethoca frigida,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/145374/950700/122645
739634,Pseudomethoca oceola,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/145374/950700/122645
209709,Pseudomethoca propinqua,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/145374/950700/122645
355527,Pseudomethoca simillima,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/145374/950700/122645
68998,Pseudomyrmex apache,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343353/69000/1418685
264955,Pseudomyrmex ejectus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343353/69000/1418448
300301,Pseudomyrmex gracilis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343353/69000/1418419
69001,Pseudomyrmex pallidus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343353/69000/1418448
697713,Pseudoneoponera rufipes,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338275/637438/510894
355026,Pterygophorus cinctus,48460/1/47120/372739/47158/184884/47201/84643/49452/201415/866100/355027
135307,Ptilothrix bombiformis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/335660/135308
1005722,Pygodasis ephippium,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/469073/893840
893849,Pygodasis quadrimaculata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/469073/893840
396245,Radumeris tasmaniensis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/469073/244258
501165,Rhodanthidium septemdentatum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/504741/467411/699149
467410,Rhodanthidium sticticum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/504741/467411/699149
62326,Rhogogaster chlorosoma,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/62329/1294576
528449,Rhynchium brunneum,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/250860
565103,Rhynchium haemorrhoidale,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/250860
469791,Rhynchium oculatum,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/250860
371364,Rhyssa persuasoria,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/47937/54555
910888,Rhytidoponera anceps,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343366/1189910/194072
396425,Rhytidoponera chalybaea,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343366/1189910/194072/1374573
894783,Rhytidoponera croesus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343366/1189910/194072
201975,Rhytidoponera metallica,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343366/1189910/194072
484790,Rhytidoponera tasmaniensis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343366/1189910/194072
484791,Rhytidoponera victoriae,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343366/1189910/194072
466263,Ronisia barbarula,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/629101/785596/466258
490113,Ronisia brutia,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/629101/785596/466258
626649,Ronisia ghilianii,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/629101/785596/466258
782429,Ropalidia distigma,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638563/120832
336662,Ropalidia hongkongensis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638563/120832
133716,Ropalidia marginata,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638563/120832
465581,Ropalidia romandi,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638563/120832
503119,Ropalidia stigma,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638563/120832
362683,Ropalidia sumatrae,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/638563/120832
780447,Ruizantheda proxima,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/335597/574248
537690,Sapyga quinquepunctata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/209572/1244305/209565
502160,Sapygina decemguttata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/209572/1244305/502161
558096,Saygorytes phaleratus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/210928/210927/502373/502525
308416,Scaptotrigona mexicana,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/252854
308417,Scaptotrigona pectoralis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/252854
265787,Sceliphron assimile,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/471021/121822
121821,Sceliphron caementarium,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/471021/121822
347823,Sceliphron curvatum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/471021/121822
502818,Sceliphron deforme,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/471021/121822
466621,Sceliphron destillatorium,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/471021/121822
265788,Sceliphron fistularium,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/471021/121822
527455,Sceliphron formosum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/471021/121822
512041,Sceliphron javanum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/471021/121822
326131,Sceliphron laetum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/471021/121822
371021,Sceliphron madraspatanum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/471021/121822
320607,Sceliphron spirifex,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/470913/471021/121822
119988,Scolia bicincta,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/62769
1129479,Scolia dubia,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/62769
299962,Scolia guttata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/62769
131031,Scolia hirta,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/62769
265651,Scolia nobilitata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/62769
738878,Scolia sexmaculata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/62769
522130,Scolia verticalis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/62769
370831,Setanta compta,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/336926/465331/1422571/250397
343256,Solenopsis fugax,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/67597/1496585
67596,Solenopsis geminata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/67597/1373017
67598,Solenopsis invicta,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/67597/1373022
69540,Solenopsis molesta,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/67597/1405138
426250,Solenopsis punctaticeps,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/67597
231124,Solenopsis richteri,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/67597/1373022
69547,Solenopsis xyloni,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469106/67597/1373017
122656,Sphaeropthalma auripilis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/145374/1124744/122655
325349,Sphaeropthalma pensylvanica,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/145374/1124744/122655
299946,Sphaeropthalma unicolor,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/145374/1124744/122655
51954,Sphecius speciosus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/210928/210927/574932/51956
154661,Sphecodes albilabris,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/49707/134106/1430554/61891
415208,Sphex argentatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734/1437899
503243,Sphex diabolicus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734/1437899
300132,Sphex dorsalis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734
466438,Sphex funerarius,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734
265794,Sphex habenus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734
85362,Sphex ichneumoneus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734
462190,Sphex jamaicensis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734
484928,Sphex latreillei,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734
121956,Sphex lucae,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700735
340742,Sphex nudus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734
48738,Sphex pensylvanicus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734
485041,Sphex sericeus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734/1437899
502822,Sphex subtruncatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734/1438088
300134,Sphex tepanecus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/48742/465407/518245/48739/700734
397328,Sphictostethus nitidus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/132781/465892/378181
313243,Stelis louisae,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/504741/127831/625911
733045,Stenarella domator,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/360366/480180/639639/638802
143325,Stictia carolina,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/210928/210927/507574/126832
126837,Stictia signata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/210928/210927/507574/126832
1353607,Stictoponera bicolor,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343366/1189910/1353603
464798,Stigmatomma pallipes,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/338917/338919
121504,Svastra obliqua,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/121514/121505/572426
271485,Svastra petulca,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/121514/121505/572426
203482,Symmorphus canadensis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/119344/203483
512865,Synoeca cyanea,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/250875
509033,Synoeca septentrionalis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/250875
701599,Synoeca surinama,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/343248/531700/250875
147350,Tachypompilus analis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/201315/366768/147352
147347,Tachypompilus ferrugineus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/54028/201315/366768/147352
409138,Tachysphex nigerrimus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/337421/363932/372700/92357
69122,Tapinoma melanocephalum,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519189/47341
47340,Tapinoma sessile,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519189/47341
407796,Technomyrmex jocosus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519189/69570/1424760
489534,Technomyrmex pallipes,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/244394/519189/69570/1424760
232366,Temnothorax curvispinosus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/424607/1408606
232368,Temnothorax longispinosus,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/424607
344372,Tenthredo amoena,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/60623/1348199
497715,Tenthredo campestris,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/60623/1353757
423861,Tenthredo ferruginea,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/60623/1351621/1355155
575041,Tenthredo koehleri,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/60623/1352210
564850,Tenthredo livida,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/60623/1351621
357319,Tenthredo mesomela,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/60623/1376455/1294580
461178,Tenthredo notha,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/60623/1391589/1294011
55966,Tenthredo scrophulariae,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/60623/1391589
497714,Tenthredo temula,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/60623/1353572
471983,Tenthredo vespa,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/60623
502156,Tenthredo zonula,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/473423/551369/60623/1348199
349905,Tethida barda,48460/1/47120/372739/47158/184884/47201/84643/49452/60628/467186/551368/349915
418526,Tetragona clavipes,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/418527
344445,Tetragonisca angustula,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/344448/1449239
1120598,Tetragonisca fiebrigi,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/344448
475518,Tetragonula carbonaria,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/356051/1432812
957121,Tetragonula valdezi,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/356051
69600,Tetramorium bicarinatum,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/69599/1404754
569552,Tetramorium immigrans,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/69599/1396832
451545,Tetramorium sericeiventre,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/69599/1407021
319451,Tetramorium tsushimae,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/69599/1396832
155026,Tetraponera rufonigra,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/343353/155025/1412260
509694,Tetrigona apicalis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/509695
179268,Theronia hilaris,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/363128/518997/179269
309420,Thygater aethiops,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/121514/252966/572574
84680,Thyreodon atricolor,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/143195/639362/84681
493105,Thyreus caeruleopunctatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/467035/243536
570573,Thyreus himalayensis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/467035/243536
418305,Thyreus nitidulus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/467035/243536
143142,Timulla vagans,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/629101/751613/202540
604483,Tiphia femorata,48460/1/47120/372739/47158/184884/47201/124417/326777/371108/132105/415201/250722
636090,Trachusa byssina,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/52777/314114/504741/178784/699160
232771,Trachymyrmex septentrionalis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/322028/891179/122633
63275,Tremex columba,48460/1/47120/372739/47158/184884/47201/84643/198946/53256/1410343/63276
631392,Tremex fuscicornis,48460/1/47120/372739/47158/184884/47201/84643/198946/53256/1410343/63276
355065,Trichilogaster acaciaelongifoliae,48460/1/47120/372739/47158/184884/47201/124417/981280/69750/1426995/355074
435351,Trichilogaster signiventris,48460/1/47120/372739/47158/184884/47201/124417/981280/69750/1426995/355074
53847,Trichiosoma triangulum,48460/1/47120/372739/47158/184884/47201/84643/49452/53844/812597/62648
424679,Trichomyrmex destructor,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/424678
632447,Trichrysis cyanea,48460/1/47120/372739/47158/184884/47201/124417/326777/203212/126149/322143/604855/632448
452935,Triepeolus concavus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/340736/178745
452938,Triepeolus lunatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/340736/178745
452939,Triepeolus remigatus,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/340736/178745
764978,Triepeolus rufithorax,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/335715/340736/178745
180366,Trigona fulviventris,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/180367
518869,Trigona spinipes,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/199939/200106/180367
803165,Trigonaspis polita,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/790639
299964,Triscolia ardens,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/519143/250732
264823,Trogomorpha arrogans,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/336926/465331/1422571/250422
264824,Trogus pennator,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/336926/465331/250423
630613,Tropidotilla litoralis,48460/1/47120/372739/47158/184884/47201/124417/326777/1269342/48511/629101/785596/630609
84844,Trypoxylon politum,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/51955/337421/542647/84854/571474
53249,Urocerus albicornis,48460/1/47120/372739/47158/184884/47201/84643/198946/53256/877415/53253
358375,Urocerus californicus,48460/1/47120/372739/47158/184884/47201/84643/198946/53256/877415/53253
53250,Urocerus cressoni,48460/1/47120/372739/47158/184884/47201/84643/198946/53256/877415/53253
566157,Urocerus flavicornis,48460/1/47120/372739/47158/184884/47201/84643/198946/53256/877415/53253
51560,Urocerus gigas,48460/1/47120/372739/47158/184884/47201/84643/198946/53256/877415/53253
370875,Veromessor andrei,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469105/370876
371172,Veromessor pergandei,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469105/370876
342689,Vespa affinis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/54328
502851,Vespa analis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/54328
773007,Vespa basalis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/54328
423652,Vespa bicolor,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/54328
54327,Vespa crabro,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/54328
502802,Vespa ducalis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/54328
322284,Vespa mandarinia,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/54328
83801,Vespa orientalis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/54328
342686,Vespa soror,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/54328
366226,Vespa tropica,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/54328
119019,Vespa velutina,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/54328
233556,Vespula acadica,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
332394,Vespula alascensis,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
129016,Vespula atropilosa,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
82328,Vespula consobrina,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
358143,Vespula flaviceps,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
233558,Vespula flavopilosa,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
126155,Vespula germanica,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
119994,Vespula maculifrons,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
61355,Vespula pensylvanica,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
182738,Vespula rufa,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
233560,Vespula squamosa,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
300661,Vespula sulphurea,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
130820,Vespula vidua,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
127777,Vespula vulgaris,48460/1/47120/372739/47158/184884/47201/124417/326777/48740/52747/84738/61356
495060,Vollenhovia emeryi,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/469107/372478
366341,Vulgichneumon brevicinctor,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/336926/465331/1422571/250430
69125,Wasmannia auropunctata,48460/1/47120/372739/47158/184884/47201/124417/326777/1269340/47336/69143/322028/69132
893871,Xanthocampsomeris limosa,48460/1/47120/372739/47158/184884/47201/124417/326777/1269344/51967/469073/893866
67655,Xanthocryptus novozealandicus,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/360366/480180/639557/342368
407980,Xanthopimpla rhopaloceros,48460/1/47120/372739/47158/184884/47201/124417/47200/47199/363128/518997/250717
334123,Xanthoteras eburneum,48460/1/47120/372739/47158/184884/47201/124417/981280/55593/55594/471867/205775/334120
357129,Xylocopa aestuans,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/1106546
437628,Xylocopa appendiculata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571232
415420,Xylocopa augusti,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/557049
467668,Xylocopa caffra,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571239
57688,Xylocopa californica,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571260
62901,Xylocopa darwini,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/557049
502266,Xylocopa dejeanii,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571263
601825,Xylocopa fenestrata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571236
502620,Xylocopa fimbriata,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/557049
363238,Xylocopa flavorufa,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571245
628238,Xylocopa frontalis,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/557049
363759,Xylocopa latipes,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571251
133788,Xylocopa micans,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/571255
141739,Xylocopa mordax,48460/1/47120/372739/47158/184884/47201/124417/326777/47222/630955/47221/244505/574159/51111/557049
