Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,iNaturalist Photo,Notes,ID,Stats Code
Cladonia portentosa spp. pacifica,(Ahti) Ahti,,maritime reindeer lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,native,S5 (2010),confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2015-02-12,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2565137,https://static.inaturalist.org/photos/2858793/medium.JPG?1452285129,,340879,LIC
Cladonia pyxidata,(L.) Hoffm.,,pebbled pixie cup,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,native,S5 (2018),confirmed,observed,1974-06-01,Willa J. Noble,UBC,L36208,,2015-03-24,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2569437,https://static.inaturalist.org/photos/2865134/medium.JPG?1452413884,,123894,LIC
Cladonia rangiferina,(L.) F. H. Wigg.,,grey reindeer lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,native,S5 (2018),confirmed,observed,1974-04-21,Willa J. Noble,UBC,L35639,,2016-08-26,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/3971238,https://static.inaturalist.org/photos/4682623/medium.jpeg?1472268136,,119778,LIC
Cladonia scabriuscula,(Delise) Leight.,,card-carrying Cladonia,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,native,S5 (2018),new 2015,observed,,,,,,2015-03-26,Andrew Simon,http://www.inaturalist.org/observations/2588105,https://static.inaturalist.org/photos/2891996/medium.JPG?1453009601,,217148,LIC
Cladonia squamosa,Hoffm.,,dragon pixie,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,native,S5 (2010),confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36175,,2015-03-04,Andrew Simon,http://www.inaturalist.org/observations/2566605,https://static.inaturalist.org/photos/2860947/medium.JPG?1452337721,,117963,LIC
Cladonia transcendens,(Vain.) Vain.,,graduated pixie,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,native,S4 (2010),new 2017,observed,,,,,,2017-06-18,Andrew Simon,http://inaturalist.ca/observations/6714894,https://static.inaturalist.org/photos/8518547/medium.jpeg?1497841984,,179038,LIC
Cladonia umbricola,Tønsberg & Ahti,,shadow pixie,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,native,S5 (2018),confirmed,observed,1977-07-24,Teuvo Ahti & Willa J. Noble,UBC,L37526,,2017-02-11,Andrew Simon,https://www.inaturalist.org/observations/5094802,https://static.inaturalist.org/photos/6260312/medium.jpeg?1486883558,,194721,LIC
Cladonia verruculosa,(Vainio) Ahti.,,nittygritty pixie,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,native,S4 (2010),confirmed,observed,1963-08-31,Wilfred B. Schofield,UBC,L3352,,2017-06-20,Andrew Simon,https://www.inaturalist.org/observations/7280610,https://static.inaturalist.org/photos/9412862/medium.jpeg?1501435759,,155194,LIC
Pilophorus acicularis,(Ach.) Th. Fr.,,devil’s matchsticks,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,native,S5 (2018),confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36172,,2015-03-09,Andrew Simon,http://www.inaturalist.org/observations/2572192,https://static.inaturalist.org/photos/2869602/medium.JPG?1452496276,,128919,LIC
Circinaria caesiocinerea,(Nyl. ex Malbr.) Arnold,,crust lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Coccocarpiaceae,,native,unlisted,reported,unobserved,1974-05-30,Willa J. Noble,UBC,L36906,,,,,,Reported as Rinodina caesiocinerea,462704,LIC
Ionaspis lacustris,(With.) Lutzoni,,rusty brook lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Hymeneliaceae,,native,unlisted,reported,unobserved,1974-06-01,Willa J. Noble,UBC,L36219,,,,,,,222258,LIC
Lecanora bicincta,Ramond,,rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,new 2017,observed,,,,,,2017-05-18,Andrew Simon,https://www.inaturalist.org/observations/22641977,https://static.inaturalist.org/photos/35082856/medium.jpeg?1555557065,,222826,LIC
Lecanora campestris,(Schaer.) Hue,,rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,reported,unobserved,1974-05-30,Willa J. Noble,UBC,L35939,,,,,,,222833,LIC
Lecanora confusa,Almb.,,rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L2377,,2016-10-07,Andrew Simon,http://www.inaturalist.org/observations/4296044,https://static.inaturalist.org/photos/5153387/medium.jpg?1475917738,,222844,LIC
Lecanora hybocarpa,(Tuck.) Brodo,,bumpy rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,reported,unobserved,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,,,,,,155095,LIC
Lecanora pacifica,Tuck.,,multicolored rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,confirmed,observed,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-10-16,Andrew Simon,http://www.inaturalist.org/observations/4390097,https://static.inaturalist.org/photos/5267739/medium.jpeg?1476848450,,117970,LIC
Lecanora polytropa,(Hoffm.) Rabenh.,,granite-speck rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,reported,unobserved,1974-06-01,Willa J. Noble,UBC,L36216,,,,,,,155095,LIC
Lecanora symmicta,(Ach.) Ach.,,fused rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,reported,unobserved,1974-05-31,Willa J. Noble,UBC,L36195,,,,,,,222957,LIC
Lecanora xylophila,Hue,,driftwood rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L12448,,2017-05-19,Andrew Simon,https://www.inaturalist.org/observations/9199365,https://static.inaturalist.org/photos/12454136/large.jpeg?1513669778,syn. Lecanora grantii,117966,LIC
Myriolecis dispersa,"(Pers.) Śliwa, Zhao Xin & Lumbsch",,mortar rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,confirmed,observed,1974-05-29,Willa J. Noble,UBC,L35914,,2017-12-22,Andrew Simon,https://www.inaturalist.org/observations/9237202,https://static.inaturalist.org/photos/12502374/large.jpeg?1513989938,Reported as Lecanora dispersa,117966,LIC
Myriolecis hagenii,(Ach.) Ach.,,Hagen’s rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,reported,unobserved,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,,,,,,532149,LIC
Myriolecis schofieldii,"Brodo) Śliwa, Zhao Xin & Lumbsch",,Schofield’s rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,reported,unobserved,1974-05-30,Willa J. Noble,UBC,L26791,,,,,,,463253,LIC
Protoparmeliopsis muralis,(Schreb.) M. Choisy,,stonewall rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36191,,2015-08-05,Andrew Simon,http://www.inaturalist.org/observations/2599414,https://static.inaturalist.org/photos/2902343/medium.JPG?1453228470,Reported as Lecanora muralis,154082,LIC
Ramboldia gowardiana,(T. Sprib. & M. Hauck) Kalb,,button lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,native,unlisted,reported,unobserved,1974-05-28,Willa J. Noble,UBC,L37595,,,,,,,229804,LIC
Lecidella asema,(Nyl.) Knoph & Hertel,,disk lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanorineae,,native,unlisted,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L36167,,2017-05-19,Andrew Simon,https://www.inaturalist.org/observations/9263293,https://static.inaturalist.org/photos/12547478/medium.jpeg?1514269698,,205694,LIC
Lecidella stigmatea,(Ach.) Hertel & Leuckert,,rock disk lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanorineae,,native,unlisted,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L35919,,2016-10-16,Andrew Simon,https://www.inaturalist.org/observations/9263649,https://static.inaturalist.org/photos/12548136/medium.jpeg?1514272596,,179366,LIC
Alectoria sarmentosa,(Ach.) Ach.,,witch’s hair,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S4 (2018),reported,unobserved,1974-05-31,Willa J. Noble,UBC,L14347,,,,https://www.inaturalist.org/observations/24702321,https://static.inaturalist.org/photos/38198766/original.jpg?1557188286,Reported as Alectoria “vancouverensis”—coastal chemomorph of A sarmentosa,126626,LIC
Bryoria fremontii,(G. Merr.) Brodo & D. Hawksw.,,inedible horsehair,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),reported,unobserved,1974-05-31,Willa J. Noble,UBC,L36179,,,,,,Reported as Bryoria tortuosa (colour morph),205663,LIC
Bryoria glabra,(Motyka) Brodo & D. Hawksw.,,wire horsehair,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),new 2018,observed,,,,,,2018-06-07,Andrew Simon,https://www.inaturalist.org/observations/13225111,https://static.inaturalist.org/photos/19342988/medium.jpeg?1528441741,,205668,LIC
Bryoria pseudofuscescens,(Gyeln.) Brodo & D. Hawksw.,,Mountain Horsehair Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S3S4 (2010); G3G4 Globally vulnerable,reported,unobserved,1974-05-29,Willa J. Noble,UBC,L35911,,,,,,Reported as Bryoria friabilis,205676,LIC
Cetrelia cetrarioides,(Delise) W.L. Culb. & C.F. Culb.,,downside sea-storm,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S4 (2010),reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,,154457,LIC
Evernia prunastri,(L.) Ach.,,antlered oakmoss,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S4S5 (2010),confirmed,observed,1974-05-31,Willa J. Noble,UBC,L10843,,2016-04-23,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/3041034,https://static.inaturalist.org/photos/3501053/medium.JPG?1461725850,,123175,LIC
Flavopunctelia flaventior,(Stirton) Hale.,,speckled mantle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S2? (2019),confirmed,observed,1974-05-28,Willa J. Noble,UBC,L35877,,2016-10-16,Andrew Simon,http://www.inaturalist.org/observations/4381669,https://static.inaturalist.org/photos/5257178/medium.jpeg?1476757321,,69436,LIC
Flavopunctelia soredica,(Nyl.) Hale.,,powder-edged speckled mantle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,unlisted,new 2018,observed,,,,,,2018-04-11,Ryan Batten,https://www.inaturalist.org/observations/10840679,https://static.inaturalist.org/photos/15197881/medium.jpg?1523593660,,69436,LIC
Hypogymnia apinnata,Goward & McCune,,beaded sleeve,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),new 2017,observed,,,,,,2017-06-20,Andrew Simon,https://www.inaturalist.org/observations/7280589,https://static.inaturalist.org/photos/9412652/medium.jpeg?1501435218,,222045,LIC
Hypogymnia enteromorpha,(Ach.) Nyl.,,inflatable bone,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36168,,2016-03-22,Andrew Simon,http://www.inaturalist.org/observations/2819286,https://static.inaturalist.org/photos/3206578/medium.JPG?1458712933,,222048,LIC
Hypogymnia imshaugii,Krog,,forking bone,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),confirmed,observed,1974-05-29,Willa J. Noble,UBC,L37597,,2016-03-22,Andrew Simon,http://www.inaturalist.org/observations/2819332,https://static.inaturalist.org/photos/3206651/medium.JPG?1458714149,,179042,LIC
Hypogymnia inactiva,(Krog) Ohlsson,,wish bone,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S4 (2010),confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36199,,2017-03-30,Andrew Simon,https://www.inaturalist.org/observations/5525983,https://static.inaturalist.org/photos/6817734/medium.jpeg?1491041584,,126597,LIC
Hypogymnia occidentalis,L.H. Pike,,budding bone,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),new 2017,observed,,,,,,2017-06-20,Andrew Simon,https://www.inaturalist.org/observations/7280579,https://static.inaturalist.org/photos/9412557/medium.jpeg?1501434967,,222055,LIC
Hypogymnia physodes,(L.) Nyl.,,monk’s hood,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),confirmed,observed,1974-05-31,Willa J. Noble,UBC,L37601,,2016-01-22,Andrew Simon,http://www.inaturalist.org/observations/2608952,https://static.inaturalist.org/photos/2915360/medium.JPG?1453513761,,117971,LIC
Hypogymnia tubulosa,(Schaer.) Hav.,,dog bone,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),new 2016,observed,,,,,,2016-02-13,Andrew Simon,http://www.inaturalist.org/observations/2679358,https://static.inaturalist.org/photos/3010532/medium.JPG?1455416931,,179720,LIC
Letharia vulpina,(L.) Hue,,timber wolf,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),confirmed,observed,2010-04-17,Kent Brothers,VMS,,,2018-05-08,Andrew Simon,https://www.inaturalist.org/observations/12287790,https://static.inaturalist.org/photos/17675080/large.jpeg?1525843573,,54613,LIC
Melanelixia fuliginosa,(Fr. ex Duby) Essl.,,shiny camouflage,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S4 (2010),reported,unobserved,1974-05-31,Willa J. Noble,UBC,L36185,,,,,,Reported as Melanelia fuliginosa,345339,LIC
Melanelixia glabratula,(Lamy) Sandler & Arup,,camouflage lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,unlisted,confirmed,observed,1974-06-01,Willa J. Noble,UBC,L36218,,2015-10-08,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2647572,https://static.inaturalist.org/photos/2972990/medium.JPG?1454708853,,463479,LIC
Melanelixia subaurifera,"(Nyl.) O. Blanco, A. Crespo, Divakar, Essl., D. Hawksw. & Lumbsch",,abraded camouflage lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2010),new 2015,observed,,,,,,2015-10-08,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2647580,https://static.inaturalist.org/photos/2972999/medium.JPG?1454709001,,194686,LIC
Melanohalea exasperatula,"(Nyl.) O. Blanco, A. Crespo, Divakar, Essl., D. Hawksw. & Lumbsch",,lustrous camouflage,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36186,,2019-01-11,Andrew Simon,https://www.inaturalist.org/observations/19600899,https://static.inaturalist.org/photos/30175763/original.jpeg?1547337555,,463485,LIC
Menegazzia subsimilis,(H. Magn.) R. Sant.,,tragic flute,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S4 (2010),new 2018,observed,,,,,,2018-07-01,Andrew Simon,https://www.inaturalist.org/observations/13974445,https://static.inaturalist.org/photos/20662230/medium.jpeg?1530517825,,194700,LIC
Menegazzia terebrata,(Hoffm.) A. Massal.,,magic flute,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S4 (2010),new 2018,observed,,,,,,2018-07-01,Andrew Simon,https://www.inaturalist.org/observations/13974450,https://static.inaturalist.org/photos/20662278/medium.jpeg?1530518020,,123677,LIC
Parmelia hygrophila,Goward & Ahti,,granulating crottle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2010),confirmed,observed,2011-05-14,Kent Brothers,VMS,,,2017-02-21,Andrew Simon,https://www.inaturalist.org/observations/5153271,https://static.inaturalist.org/photos/6348892/medium.jpeg?1487747702,,194661,LIC
Parmelia saxatilis,(L.) Ach.,,salted crottle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2010),confirmed,observed,1974-05-30,Willa J. Noble,UBC,L35923,,2015-05-14,Andrew Simon,http://www.inaturalist.org/observations/2617727,https://static.inaturalist.org/photos/2928702/medium.JPG?1453767415,,117860,LIC
Parmelia squarrosa,Hale,,bottlebrush crottle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S3S4 (2010),new 2017,observed,,,,,,2017-02-11,Andrew Simon,https://www.inaturalist.org/observations/5094708,https://static.inaturalist.org/photos/6260146/medium.jpeg?1486881797,,125728,LIC
Parmelia sulcata,Taylor,,hammered crottle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2010),confirmed,observed,1974-06-01,Willa J. Noble,UBC,L36214,,2016-04-23,Andrew Simon,http://www.inaturalist.org/observations/3031163,https://static.inaturalist.org/photos/3489293/medium.jpg?1461614616,,54734,LIC
Parmeliopsis ambigua,(Wulfen) Nyl.,,green starburst,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),new 2018,observed,,,,,,2018-06-09,Andrew Simon,https://www.inaturalist.org/observations/13296686,https://static.inaturalist.org/photos/19470777/medium.jpeg?1528642181,,182652,LIC
Parmotrema arnoldii,(Du Rietz) Hale,,king ruffle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S4 (2010),confirmed,observed,1974-06-13,Willa J. Noble,UBC,L36498,,2015-03-09,Andrew Simon,http://www.inaturalist.org/observations/2572195,https://static.inaturalist.org/photos/2869612/medium.JPG?1452496447,,123349,LIC
Platismatia glauca,(L.) W.L. Culb. & C.F. Culb.,,rag bags,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),confirmed,observed,1974-05-30,Willa J. Noble,UBC,L37600,,2016-04-23,Andrew Simon,http://www.inaturalist.org/observations/3031180,https://static.inaturalist.org/photos/3489331/medium.JPG?1461614723,,117874,LIC
Platismatia herrei,(Imshaug) W.L. Culb. & C.F. Culb.,,tattered rags,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S5 (2018),confirmed,observed,1974-04-21,Willa J. Noble,UBC,L14276,,2015-03-04,Andrew Simon,http://www.inaturalist.org/observations/2566412,https://static.inaturalist.org/photos/2860806/medium.JPG?1452330503,,117876,LIC
Protoparmelia ochrococca,(Nyl.) P.M. Jørg.,,lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,unlisted,reported,unobserved,1974-05-31,Willa J. Noble,UBC,L36170,,,,,,Cottage Road,228872,LIC
Punctelia jeckeri,(Roum.) Kalb,,galactic speckleback,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,unlisted,confirmed,observed,1977-07-24,Teuvo Ahti & Willa J. Noble,UBC,L39737,,2016-04-23,Andrew Simon,http://www.inaturalist.org/observations/3031127,https://static.inaturalist.org/photos/3489231/medium.JPG?1461614446,Reported as P. perreticulata,203090,LIC
Punctelia stictica,(Delise ex Duby) Krog,,blueshift speckleback,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,,native,S4 (2018),confirmed,observed,1974-05-29,Willa J. Noble,UBC,L14344,,2016-09-28,Andrew Simon,http://www.inaturalist.org/observations/4239749,https://static.inaturalist.org/photos/5066730/medium.jpeg?1475268975,,117879,LIC
