Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,iNaturalist Photo,Notes,ID,Stats Code
Pagurus dalli,"(J.E. Benedict, 1892)",,whiteknee hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,,reported,unobserved,2013-01-02,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459635,ART
Pagurus granosimanus,"(Stimpson, 1859)",,grainy hermit crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,,confirmed,observed,1994-10-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,2013-05-09,Karolle Wall,http://www.inaturalist.org/observations/3910074,https://static.inaturalist.org/photos/4596479/medium.jpg?1471493094,,127555,ART
Pagurus hirsutiusculus,"(Dana, 1851)",,hairy hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,,confirmed,observed,2016-01-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,2016-08-26,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/3971319,https://static.inaturalist.org/photos/4682746/medium.jpg?1472268817,,63219,ART
Pagurus kennerlyi,"(Stimpson, 1864)",,bluespine hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,,reported,unobserved,1999-10-02,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459637,ART
Pagurus ochotensis,"Brandt, 1851",,Alaskan hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,,confirmed,observed,2013-10-20,Andy Lamb & Donna Gibbs,Ocean Wise,,,2018-05-18,Karolle Wall,https://www.inaturalist.org/observations/12631603,https://static.inaturalist.org/photos/18270877/medium.jpg?1526799193,,202044,ART
Pagurus quaylei,"J.F.L. Hart, 1971",,Quayle's hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,,reported,unobserved,2008-06-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,366957,ART
Pagurus samuelis,"(Stimpson, 1857)",,blueband hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,,reported,unobserved,2009-03-19,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,49095,ART
Pagurus stevensae,"J.F.L. Hart, 1971",,Stevens' hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,,reported,unobserved,2008-03-01,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459640,ART
Pandalus lucidirimicolus,"(Jensen, 1998)",,sparkling shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,,reported,unobserved,1995-11-24,Daniel Kent,RBCM,997-00068-001,1898318861,,,,,"reported as Pandalopsis lucidirimicola Jensen, 1998",459643,ART
Pandalus borealis,"Krøyer, 1838",,northern shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,,reported,unobserved,1956-01-29,W. Barraclough,RBCM,978-00057-001,1898295012,,,,,,437504,ART
Pandalus danae,"Stimpson, 1857",,coonstripe shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,,reported,unobserved,1981-05-31,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,154708,ART
Pandalus eous,"Makarov, 1935",,spiny pink shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,,reported,unobserved,1995-02-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459644,ART
Pandalus hypsinotus,"Brandt, 1851",,coonstriped shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,,new 2016,observed,,,,,,2015-04-22,Karolle Wall,http://www.inaturalist.org/observations/3706255,https://static.inaturalist.org/photos/4303885/medium.jpg?1468968848,,226884,ART
Pandalus platyceros,"Brandt, 1851",,Pacific prawn,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,,reported,unobserved,1995-02-25,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,180394,ART
Pandalus stenolepis,"Rathbun, 1902",,rough patch shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pandaloidea,Pandalidae,,,,reported,unobserved,1995-02-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459645,ART
Lophopanopeus bellus,"Stimpson, 1860)",,black-clawed crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Xanthoidea,Panopeidae,,,,confirmed,observed,2007-10-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,2016-04-08,Karolle Wall,http://www.inaturalist.org/observations/2909657,https://static.inaturalist.org/photos/3329220/medium.jpg?1460259560,,50818,ART
Fabia subquadrata,"Dana, 1851",,pea crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Pinnotheroidea,Pinnotheridae,,,,reported,unobserved,1934-09-06,Joesphine F.L. Hart,RBCM,985-00143-001,1898269203,,,,,,117669,ART
Scyra acutifrons,"Dana, 1851",,sharpnose crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Pisidae,,,,confirmed,observed,1986-04-08,,RBCM,986-00191-009,,2013-10-13,Peter Luckham,http://www.inaturalist.org/observations/2854858,https://static.inaturalist.org/photos/3256981/medium.jpg?1459382536,,47712,ART
Petrolisthes cinctipes,"(J.W. Randall, 1840)",,flat porcelain crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Galatheoidea,Porcellanidae,,,,reported,unobserved,2008-10-06,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,53620,ART
Petrolisthes eriomerus,"Stimpson, 1871",,flattop crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Galatheoidea,Porcellanidae,,,,confirmed,observed,1969-02-22,Andy Lamb & Donna Gibbs,Ocean Wise,,,2017-05-26,Kris Krüg,http://inaturalist.ca/observations/6371780,https://static.inaturalist.org/photos/8040295/medium.jpg?1495832540,,47803,ART
Sergestes similis,"(Hansen, 1903)",,,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Dendrobranchiata,Sergestoidea,Sergestidae,,,,reported,unobserved,1965-01-29,W. Barraclough,RBCM,015-00030-001,1898267324,,,,,,295635,ART
Eualus butleri,"Jensen, 2004",,sponge eualid,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,,reported,unobserved,2016-01-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459508,ART
Heptacarpus kincaidi,"(M.J. Rathbun, 1902)",,Kincaid's shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,,reported,unobserved,1996-09-28,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459524,ART
Heptacarpus stylus,"(Stimpson, 1864)",,stiletto shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,,reported,unobserved,2006-03-05,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,458674,ART
Heptacarpus tenuissimus,"Holmes, 1900",,slender shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,,reported,unobserved,2002-03-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459527,ART
Heptacarpus tridens,"(Rathbun, 1902)",,threespine shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,,reported,unobserved,1999-10-02,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459522,ART
Lebbeus eludus,"Jensen, 2006",,elusive lebbeid,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,,reported,unobserved,2009-05-30,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459480,ART
Lebbeus grandimanus,"(Brazhnikov, 1907)",,candy stripe shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,,reported,unobserved,1996-09-28,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459598,ART
Lebbeus mundus,"Jensen, 2006",,cleaner lebbeid,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Thoridae,,,,reported,unobserved,2008-02-16,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,459601,ART
Hemigrapsus nudus,"(Dana, 1851)",,purple shore crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Grapsoidea,Varunidae,,,,confirmed,observed,1948-06-05,,RBCM,976-01171-005,1898278739,2016-08-17,Rolando Lampitoc,http://www.inaturalist.org/observations/4021637,https://static.inaturalist.org/photos/4751775/medium.jpg?1472864560,,48342,ART
Hemigrapsus oregonensis,"(Dana, 1851)",,yellow shore crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Grapsoidea,Varunidae,,,,new 2016,observed,,,,,,2015-08-28,Andrew Simon,http://www.inaturalist.org/observations/2580697,https://static.inaturalist.org/photos/2880914/medium.JPG?1452763668,,69170,ART
Euphausia sp.,,,krill,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,,,Euphausiidae,,,,reported,unobserved,1973-09-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,195136,ART
Bopyroides hippolytes,"(Kröyer, 1838)",,shrimp parasitic isopod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Cymothoida,Bopyroidea,Bopyridae,,,,reported,unobserved,2010-07-17,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,873867,ART
Pentidotea resecata,"(Stimpson, 1857)",,eelgrass isopod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Valvifera,,Idoteidae,,,,new 2016,observed,,,,,,2016-05-08,Karolle Wall,http://www.inaturalist.org/observations/4078193,https://static.inaturalist.org/photos/4836960/medium.jpg?1473523745,,141842,ART
Pentidotea wosnesenskii,"(Brandt, 1851)",,rockweed isopod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Valvifera,,Idoteidae,,,,new 2017,observed,,,,,,2017-04-08,Tyrel Froese,https://www.inaturalist.org/observations/5620541,https://static.inaturalist.org/photos/6948591/medium.jpeg?1491711405,,126295,ART
Ligia occidentalis,"(Dana, 1853)",,western sea roach,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Ligiidae,,,,new 2016,observed,,,,,,2016-06-27,Andrew Simon,http://www.inaturalist.org/observations/3540153,https://static.inaturalist.org/photos/4126134/medium.JPG?1467143426,,117674,ART
Ligia pallasii,"Brandt, 1833",,common rock louse,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Ligiidae,,,,new 2017,observed,,,,,,2017-08-04,Tyson Ehlers,https://www.inaturalist.org/observations/8914894,https://static.inaturalist.org/photos/12001696/medium.jpeg?1511497443,,84264,ART
Ligidium gracile,"(Dana, 1854)",,isopod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Ligiidae,,,,new 2017,observed,,,,,,2017-05-27,Ayla Malcolm,https://www.inaturalist.org/observations/6613083,https://static.inaturalist.org/photos/8441837/medium.jpg?1497493994,,339104,ART
Oniscus asellus,,,common shiny woodlouse,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Oniscidae,,,,new 2016,observed,,,,,,2016-06-23,William Terpenning,http://www.inaturalist.org/observations/3516082,https://static.inaturalist.org/photos/4094822/medium.jpg?1466808142,,48284,ART
Porcellio scaber,,,common rough woodlouse,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Porcellionidae,,,,new 2017,observed,,,,,,2017-05-18,"Alison, Laura and Malcolm Colwell",http://www.inaturalist.org/observations/3562554,https://static.inaturalist.org/photos/4138919/medium.jpg?1467243647,,122238,ART
Gnorimosphaeroma oregonense,"(Dana, 1853)",,Oregon pillbug,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Sphaeromatidea,Sphaeromatoidea,Sphaeromatidae,,,,new 2019,observed,,,,,,2019-05-04,David Metzger,https://www.inaturalist.org/observations/24633050,https://static.inaturalist.org/photos/38088741/medium.jpg?1557101083,,123798,ART
Trachelipus rathkii,,,Rathki’s woodlouse,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,,Trachelipodidae,,,,new 2016,observed,,,,,,2016-06-23,"Alison, Laura and Malcolm Colwell",http://www.inaturalist.org/observations/3562943,https://static.inaturalist.org/photos/4138988/medium.jpg?1467244164,,203479,ART
Lepeophtheirus sp.,,,parasitic copepod,Animalia,Arthropoda,Crustacea,,Maxillopoda,,,Siphonostomatoida,,,Caligidae,,,,reported,unobserved,2008-02-03,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,329133,ART
Terebratalia transversa,"(Sowerby, 1846)",,transverse lamp shell,Animalia,Brachiopoda,Rhychonelliformea,,Rhynchonellata,,,Terebratulida,Terebratellidina,Laqueoidea,Terebrataliidae,Terebrataliinae,unlisted,unlisted,reported,unobserved,1981-05-31,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,122157,MOL
Bugula californica,"Robertson, 1905",,spiral bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Buguloidea,Bugulidae,,,,confirmed,observed,1969-02-22,Andy Lamb & Donna Gibbs,Ocean Wise,,,2017-05-26,Karolle Wall,https://www.inaturalist.org/observations/7674532,https://static.inaturalist.org/photos/10050677/medium.jpg?1503853386,,551808,MAR
Caulibugula californica,"(Robertson, 1905)",,parasol bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Buguloidea,Bugulidae,,,,reported,unobserved,2002-03-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Dendrobeania lichenoides,"(Robertson, 1900)",,leaf crust bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Buguloidea,Bugulidae,,,,reported,unobserved,1985-07-29,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Dendrobeania murrayana,"(Johnston, 1847)",,fan bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Buguloidea,Bugulidae,,,,reported,unobserved,1985-12-07,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Cellaria diffusa,"Robertson, 1905",,spindly rabbit-ear bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Cellarioidea,Cellariidae,,,,reported,unobserved,1995-02-24,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Celleporina robertsoniae,"(Canu & Bassler, 1923)",,rusty bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Celleporoidea,Celleporidae,,,,reported,unobserved,1997-04-15,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,misspelled Celleprina robertsoni,,MAR
Cribrilina sp.,"(Fabricius, 1780)",,encrusting bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Cribrilinoidea,Cribrilinidae,,,,new 2019,observed,,,,,,2019-05-04,Norah Brown,https://www.inaturalist.org/observations/24539878,https://static.inaturalist.org/photos/37945340/medium.jpeg?1557004411,,203432,MAR
Membranipora villosa,"Hincks, 1880",,kelp-encrusting bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Malacostegina,Membraniporoidea,Membraniporidae,,,,reported,unobserved,1993-08-16,Andy Lamb & Donna Gibbs,Ocean Wise,,,2016-08-17,Andrew Simon,http://www.inaturalist.org/observations/3910076,https://static.inaturalist.org/photos/4596489/medium.jpg?1471493170,reported as Membranipora serrilamella,360867,MAR
Primavelans insculpta,"(Hincks, 1883)",,fluted bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Schizoporelloidea,Pacificincolidae,,,,reported,unobserved,1995-02-26,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,reported as Hippodiplosia insculpta,,MAR
Phidolopora pacifica,"(Robertson, 1908)",,lattice-work bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Celleporoidea,Phidoloporidae,,,,reported,unobserved,1985-12-07,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Schizoporella japonica,"Ortmann, 1890",,orange encrusting bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,Schizoporelloidea,Schizoporellidae,,,,confirmed,observed,1973-09-20,Andy Lamb & Donna Gibbs,Ocean Wise,,,2019-05-04,Joan Septembre,https://www.inaturalist.org/observations/24768697,https://static.inaturalist.org/photos/38304964/medium.jpeg?1557286702,misspelled Schizoporella japonicus,519486,MAR
Alcyonidium pedunculatum,"Robertson, 1902",,smooth leather bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Ctenostomatida,Alcyonidiina,Alcyonidoidea,Alcyonidiidae,,,,reported,unobserved,1994-02-26,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Bowerbankia sp.,"Farre, 1837",,tubeworm fuzz,Animalia,Bryozoa,,,Gymnolaemata,,,Ctenostomatida,Vesicularina,Vesicularioidea,Vesiculariidae,,,,reported,unobserved,2006-06-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Pectinatella magnifica,"(Leidy, 1851)",,magnificent bryozoan,Animalia,Bryozoa,,,Phylactolaemata,,,Plumatellida,,,Pectinatellidae,,,,new 2018,observed,,,,,,2009-10-02,Rene Zich,https://www.inaturalist.org/observations/16620436,https://static.inaturalist.org/photos/25048080/medium.jpeg?1537166316,,68103,MAR
Crisia sp.,,,white tuft bryozoan,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Articulina,,Crisiidae,,,,reported,unobserved,1985-07-29,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Diaperoforma californica,"(D'orbigny, 1852)",,southern staghorn bryozoan,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Tubuliporina,,Diaperoeciidae,,,,reported,unobserved,1985-12-07,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Heteropora alaskensis,"Borg, 1933",,delicate staghorn bryozoan,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Cerioporina,,Heteroporidae,,,,reported,unobserved,2008-07-19,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Heteropora pacifica,"Borg, 1933",,northern staghorn bryozoan,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Cerioporina,,Heteroporidae,,,,reported,unobserved,1971-08-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Disporella separata,"Osburn, 1953",,purple encrusting bryozoan,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Rectangulata,,Lichenoporidae,,,,reported,unobserved,1997-04-15,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,MAR
Parasagitta elegans,"Verrill, 1873",,arrow worm,Animalia,Chaetognatha,,,Sagittoidea,,,Aphragmophora,,,Sagittidae,Sabellinae,,,reported,unobserved,1994-02-27,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,448318,MAR
Porichthys notatus,"Girard, 1854",,plainfin midshipman,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Batrachoidiformes,,,Batrachoididae,,,,confirmed,observed,1995-02-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,2016-05-08,Karolle Wall,http://www.inaturalist.org/observations/3706223,https://static.inaturalist.org/photos/4303798/medium.jpg?1468968364,,60021,FIS
Clupea pallasii,"Valenciennes in Cuvier & Valenciennes, 1847",,Pacific herring,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Clupeiformes,,,Clupeidae,Clupeinae,,,reported,unobserved,1973-09-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,FIS
Engraulis mordax,"Girard, 1854",,northern anchovy,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Clupeiformes,,,Engraulidae,Engraulinae,,,reported,unobserved,2006-12-02,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,FIS
Gadus chalcogrammus,"Pallas, 1814",,walleye pollock,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Gadiformes,,,Gadidae,,,,reported,unobserved,1973-09-20,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,reported as Theragra chalcogramma,,FIS
Gadus macrocephalus,"Tilesius, 1810",,Pacific cod,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Gadiformes,,,Gadidae,,,,confirmed,observed,1994-02-26,Andy Lamb & Donna Gibbs,Ocean Wise,,,2018-05-18,Karolle Wall,https://www.inaturalist.org/observations/12684562,https://static.inaturalist.org/photos/18361263/medium.jpg?1526928964,,180029,FIS
Aulorhynchus flavidus,"Gill, 1861",,tubesnout,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Gasterosteiformes,,,Aulorhynchidae,,,,reported,unobserved,1985-12-08,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,FIS
Gasterosteus aculeatus,"Linnaeus, 1758",,three-spined stickleback,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Gasterosteiformes,,,Gasterosteidae,,,,confirmed,observed,XXXX,Keith Erickson,GCA internal document,,,2016-06-20,Karolle Wall,http://www.inaturalist.org/observations/4014949,https://static.inaturalist.org/photos/4741820/medium.jpg?1472785436,,48403,FIS
Gobiesox maeandricus,"(Girard, 1858)",,northern clingfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Gobiesociformes,,,Gobiesocidae,Gobiesocinae,,,confirmed,observed,1995-02-23,Andy Lamb & Donna Gibbs,Ocean Wise,,,2018-05-18,Karolle Wall,https://www.inaturalist.org/observations/12684292,https://static.inaturalist.org/photos/18360054/medium.jpg?1526927654,,67409,FIS
