id,parentId,iNaturalistTaxonName,commonName,rank,wikipediaSummary,iNaturalistTaxonImage,taxonName,names
56112,47604,Symphyotrichum,American asters,genus,"<p class=""mw-empty-elt"">


</p>
<p><i><b>Symphyotrichum</b></i> (<span></span>) is a genus of over 100 species and naturally occurring hybrids of herbaceous annual and perennial plants in the composite family, Asteraceae, most which were formerly treated within the genus <i>Aster</i>. The majority are endemic to North America, but several also occur in the West Indies, Central and South America, as well as one species in eastern Eurasia. Several species</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/5044116/medium.jpg,,
56955,47604,Helianthus,sunflowers,genus,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Helianthus</b></i> (<span></span>) is a genus comprising about 70 species of annual and perennial flowering plants in the daisy family Asteraceae commonly known as <b>sunflowers</b>. Except for three South American species, the species of <i>Helianthus</i> are native to North America and Central America. The best-known species is the common sunflower (<i>Helianthus annuus</i>). This and other species, notably</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/112547785/medium.jpg,,"{""Helianthus"":""accepted""}"
56986,47604,Stephanomeria,Wirelettuces,genus,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Stephanomeria</b></i> is a genus of North American plants also known as <b>wirelettuce</b>, belonging to the tribe Cichorieae within the family Asteraceae.</p><p><i>Stephanomeria</i> species are used as food plants by the larvae of some Lepidoptera species including <i>Schinia scarletina</i>, which feeds exclusively on the genus.
</p>
<dl><dt>Annual species</dt></dl><ul><li><i>Stephanomeria diegensis</i> <small></small></li></ul>...",https://inaturalist-open-data.s3.amazonaws.com/photos/17594/medium.jpg,,"{""Stephanomeria"":""accepted""}"
57066,57067,Melilotus officinalis,Yellow Sweetclover,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Melilotus officinalis</b></i>, known as <b>sweet yellow clover</b>, <b>yellow melilot</b>, <b>ribbed melilot</b> and <b>common melilot</b>, is a species of legume native to Eurasia and introduced in North America, Africa, and Australia.</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/79309141/medium.jpg,Melilotus officinalis,"{""Melilotus officinalis"":""accepted""}"
57080,51876,Trifolium variegatum,white-tipped clover,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Trifolium variegatum</b></i> is a species of clover known by the common name <b>whitetip clover</b>. It is native to western North America from southern Alaska and British Columbia to Baja California, where it occurs in many types of habitat.
</p>
",https://inaturalist-open-data.s3.amazonaws.com/photos/36118752/medium.jpg,Trifolium variegatum,"{""Trifolium variegatum"":""accepted""}"
57896,57900,Salsola tragus,Prickly Russian Thistle,species,"<p class=""mw-empty-elt"">
</p>
<p><b><em>Kali tragus</em></b> is a species of flowering plant in the family Amaranthaceae. It is known by various common names such as <b> prickly Russian thistle</b>, <b>windwitch</b>, or <b>common saltwort</b>. It is widely known simply as <b>tumbleweed</b> because in many regions of the United States, it is the most common and most conspicuous plant species that produces tumbleweeds. Informally, it also is known as</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/80879815/medium.jpg,Salsola tragus,"{""Salsola pestifer"":""unaccepted"",""Salsola tragus"":""accepted""}"
57902,47561,Pinus edulis,Colorado Pinyon,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Pinus edulis</b></i>, the <b>Colorado pinyon</b>, <b>two-needle piñon</b>, <b>pinyon pine</b>, or simply <b>piñon</b>, is a pine in the pinyon pine group whose ancestor was a member of the Madro-Tertiary Geoflora (a group of drought resistant trees) and is native to the United States.
</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/45377/medium.jpg,Pinus edulis,"{""Pinus edulis"":""accepted""}"
57933,47604,Ericameria,goldenbushes,genus,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Ericameria</b></i> is a genus of North American shrubs in the family Asteraceae.</p><p><i>Ericameria</i> is known by the common names <b>goldenbush</b>, <b>rabbitbrush</b>, <b>turpentine bush,</b> and <b>rabbitbush.</b> Most are shrubs but one species <i>(E. parishii)</i> can reach tree stature. They are distributed in western Canada (Saskatchewan, Alberta, British Columbia) western United States (from the western</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/12630/medium.jpg,,
57965,47604,Chrysothamnus,rabbitbrushes,genus,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Chrysothamnus</b></i>, known as <b>rabbitbrush</b>, <b>rabbitbush</b>, and <b>chamisa</b>, are a genus of shrubs in the family Asteraceae. The native distribution is in the arid western United States, Canada, and northern Mexico. It is known for its bright white or yellow flowers in late summer.</p><p><i>Chrysothamnus</i> may grow up to a 120&#160;cm (47&#160;in) tall shrub or subshrub, usually with woody stem bases. </p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/13669705/medium.jpg,,"{""Chrysothamnus"":""accepted""}"
57979,47604,Gutierrezia,matchweeds and snakeweeds,genus,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Gutierrezia</b></i> is a genus of flowering plants in the family Asteraceae, native to western North America and western South America. Plants of this genus are known generally as <b>snakeweeds</b> or <b>matchweeds</b>. Some species have been called greasewood. They are annual or perennial plants or subshrubs with yellow or white flowers.</p><p>These plants contain chemical compounds which can be toxic to livestock</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/92680342/medium.jpg,,"{""Gutierrezia"":""accepted""}"
57989,47604,Heterotheca,False Goldenasters,genus,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Heterotheca</b></i> (common names <b>goldenasters,</b> <b>camphorweed,</b> or <b>telegraph weed</b>) is a genus of North American plants in the family Asteraceae.</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/29603/medium.jpg,,
57993,47604,Isocoma,Jimmyweeds and Goldenbushes,genus,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Isocoma</b></i>, commonly called <b>jimmyweed</b> or <b>goldenweed</b>, is a genus of North American semi-woody shrubs in the family Asteraceae. It is found in the semi-arid areas of Southwestern United States and Mexico.</p><p>The name of this genus is derived from the Greek for ""equal hair"" referring to the pappus on the seed.</p><p><i>Isocoma</i> species are used as food plants by the larvae of some Lepidoptera</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/2899521/medium.JPG,,
58028,47604,Malacothrix,desert dandelions,genus,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Malacothrix</b></i> is a genus of plants in the tribe Cichorieae within the family Asteraceae. They are known generally as <b>desert dandelions</b> or <b>desertdandelions</b>. Most are native to western North America although a few have been introduced to South America. Several are found only on offshore islands in the Pacific.</p><p>Phylogenetic analysis demonstrates that <i>Malacothrix</i> is not monophyletic</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/12635/medium.jpg,,
58057,51694,Cryptantha pterocarya,Wingnut Cryptantha,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Cryptantha pterocarya</b></i> is a species of flowering plant in the borage family known by the common name <b>wingnut cryptantha</b>. It is native to the western United States where it grows in many types of habitat. It is an annual herb producing a stem with a few branches that reaches up to about 40 centimeters in maximum height. The leaves are linear to oblong in shape and up to 5 centimeters long. The plant</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/200672985/medium.jpg,Cryptantha pterocarya,"{""Cryptantha pterocarya"":""accepted""}"
58068,47204,Arabis,,genus,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Arabis</b></i> <span></span>, or <b>rockcress</b>, is a genus of flowering plants, within the family Brassicaceae.
</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/15158/medium.jpg,,"{""Arabis"":""accepted""}"
58073,47204,Descurainia,Tansymustards,genus,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Descurainia</b></i> is a genus of plants in the family Brassicaceae which are known commonly as the <b>tansymustards</b>. The genus name commemorates French botanist and herbalist François Descurain (1658–1749). The plants are similar in appearance to other mustards, sending up long erect stems and bearing small yellow or whitish flowers. Many species are noxious weeds. Some species are toxic to livestock and</p>...",https://static.inaturalist.org/photos/90963163/medium.jpeg,,
58089,47204,Stanleya,Prince's Plumes,genus,"<p><i><b>Stanleya</b></i> is the name of two genera:
</p>
<ul><li><i>Stanleya</i> (gastropod), a genus of gastropod</li>
<li><i>Stanleya</i> (plant), a genus of plant</li></ul>",https://inaturalist-open-data.s3.amazonaws.com/photos/95573/medium.jpg,,
58331,48943,Datura wrightii,Sacred Datura,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Datura wrightii</b></i>, commonly known as <b>sacred datura</b>, is a poisonous perennial plant species and ornamental flower of the family Solanaceae native to the Southwestern United States and northwestern Mexico. It is sometimes used as a hallucinogen due to its psychoactive alkaloids.  <i>D. wrightii</i> is classified as an anticholinergic deliriant.</p>


",https://static.inaturalist.org/photos/196637572/medium.jpeg,Datura wrightii,"{""Datura wrightii"":""accepted""}"
58728,49289,Berberis,Barberries,genus,"<link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r1033289096"" />
<p class=""mw-empty-elt"">
</p>
<p><i><b>Berberis</b></i> (<span></span>), commonly known as <b>barberry</b>, is a large genus of deciduous and evergreen shrubs from 1–5&#160;m (3.3–16.4&#160;ft) tall, found throughout temperate and subtropical regions of the world (apart from Australia). Species diversity is greatest in South America and Asia; Europe, Africa and North America</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/48462429/medium.jpg,,
58896,58897,Glycyrrhiza lepidota,Wild Licorice,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Glycyrrhiza lepidota</b></i> (<b>American licorice</b>) is a species of <i>Glycyrrhiza</i> (a genus in the pea/bean family, Fabaceae) native to most of North America, from central Canada south through the United States to California, Texas and Virginia, but absent from the southeastern states. It is also sometimes known in the United States as ""wild licorice"", to distinguish it from the related European licorice</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/41373/medium.jpg,Glycyrrhiza lepidota,"{""Glycyrrhiza lepidota"":""accepted""}"
58907,57067,Melilotus albus,White Sweetclover,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Melilotus albus</b></i>, known as <b>honey clover</b>, <b>white melilot</b> (UK), <b>Bokhara clover</b> (Australia), <b>white sweetclover</b> (US), and <b>sweet clover</b>, is a nitrogen-fixing legume in the family Fabaceae. <i>Melilotus albus</i> is considered a valuable honey plant and source of nectar and is often grown for forage. Its characteristic sweet odor, intensified by drying, is derived from coumarin</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/88013424/medium.jpg,Melilotus albus,"{""Melilotus alba"":""unaccepted""}"
59008,53453,Salix exigua,Narrowleaf Willow,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Salix exigua</b></i> (<b>sandbar willow</b>, <b>narrowleaf willow</b>, or <b>coyote willow</b>; syn. <i>S. argophylla, S. hindsiana, S. interior, S. linearifolia, S. luteosericea, S. malacophylla, S. nevadensis,</i> and <i> S. parishiana</i>) is a species of willow native to most of North America except for the southeast and far north, occurring from Alaska east to New Brunswick, and south to northern Mexico</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/440710/medium.jpg,Salix exigua,"{""Salix exigua"":""accepted""}"
59301,48230,Ranunculus sceleratus,cursed crowfoot,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Ranunculus sceleratus</b></i> known by the common names <b>celery-leaved buttercup</b>, <b>celery-leaf buttercup</b>, and <b>cursed buttercup</b> is a species of flowering plant in the buttercup family Ranunculaceae. It has a circumpolar distribution in the northern hemisphere, native to temperate and boreal North America and Eurasia, where it grows in wet and moist habitats, including ponds and streambanks.</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/218307513/medium.jpeg,Ranunculus sceleratus,"{""Ranunculus sceleratus"":""accepted""}"
60491,51309,Linum perenne,perennial flax,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Linum perenne</b></i>, the <b>perennial flax</b>, <b>blue flax </b>or <b>lint</b>, is a flowering plant in the family Linaceae, native to Europe, primarily in the Alps and locally in England. It has been introduced into North America, where it can be found on mountain ridges, wooded areas, and in sandy plain habitats of the sagebrush steppe, growing near sagebrush and rabbitbrush (<i>Chrysothamnus</i>).</p><p class=""mw-empty-elt""></p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/8248753/medium.jpeg,Linum perenne,"{""Linum perenne"":""accepted""}"
61099,49230,Amelanchier utahensis,Utah Serviceberry,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Amelanchier utahensis</b></i>, the <b>Utah serviceberry</b>, is a shrub or small tree native to western North America. This serviceberry grows in varied habitats, from scrubby open slopes to woodlands and forests.
</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/124211130/medium.jpeg,Amelanchier utahensis,"{""Amelanchier utahensis"":""accepted""}"
