Plot Name,Males,Females,pollinatorINatName,scientificName,plantINatName,plantScientificName,decimalLongitude,decimalLatitude,eventDate,plantINatId,pollinatorINatId
3B98,3,0,Agapostemon angelicus,Agapostemon angelicus/texanus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-08-23,57932,270393
3B98,0,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Senecio multilobatus,Senecio multilobatus,-111.1278,37.2995,2002-05-23,78326,270393
3B98,0,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Chrysothamnus,Chrysothamnus sp.,-111.1278,37.2995,2002-09-25,57965,270393
3B98,3,0,Agapostemon angelicus,Agapostemon angelicus/texanus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1278,37.2995,2000-07-27,57932,270393
3B98,1,0,Agapostemon angelicus,Agapostemon angelicus/texanus,Senecio spartioides,Senecio spartioides,-111.1278,37.2995,2000-07-27,79054,270393
7B98,0,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1256,37.3904,2000-09-20,57932,270393
82B98,0,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.121,37.2866,2001-05-30,79293,270393
53A98,0,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Opuntia polyacantha,Opuntia polyacantha,-111.1149,37.3729,2001-05-22,78269,270393
53B98,0,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Stanleya pinnata,Stanleya pinnata,-111.1126,37.3793,2001-06-05,58087,270393
53B98,0,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Gilia,Gilia sp.,-111.1126,37.3793,2001-06-18,50837,270393
7A99,1,0,Agapostemon angelicus,Agapostemon angelicus/texanus,Penstemon confusus,Penstemon confusus,-111.1092,37.828,2001-07-03,68588,270393
8B99,0,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2000-09-04,57932,270393
8B99,8,0,Agapostemon angelicus,Agapostemon angelicus/texanus,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.0702,37.6429,2001-10-05,57932,270393
8B99,9,0,Agapostemon angelicus,Agapostemon angelicus/texanus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-06-09,51305,270393
8B99,0,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Tamarix,Tamarix sp.,-111.0702,37.6429,2002-05-20,51305,270393
8B99,0,4,Agapostemon angelicus,Agapostemon angelicus/texanus,Astragalus,Astragalus sp.,-111.0702,37.6429,2002-04-23,49370,270393
8B99,0,9,Agapostemon angelicus,Agapostemon angelicus/texanus,Mahonia fremontii,Mahonia fremontii,-111.0702,37.6429,2002-04-23,75752,270393
8B99,1,5,Agapostemon angelicus,Agapostemon angelicus/texanus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-05-25,51305,270393
8B99,3,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-09-27,51305,270393
4A98,1,0,Agapostemon angelicus,Agapostemon angelicus/texanus,Helianthus petiolaris,Helianthus petiolaris,-111.0404,37.3744,2001-09-18,77360,270393
4B98,1,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Grindelia squarrosa,Grindelia squarrosa,-111.0374,37.3822,2001-08-17,77305,270393
JOCS,0,5,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.5392,37.1606,2002-05-16,51305,50087
300C,0,1,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.5368,37.189,2002-05-16,51305,50087
300C,0,1,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.5368,37.189,2002-05-30,51305,50087
10B98,0,6,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.3236,37.5608,2000-05-22,51305,50087
8B99,0,1,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-08-03,51305,50087
8B99,0,1,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-05-24,51305,50087
8B99,0,5,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-05-25,51305,50087
64B98,0,1,Ancylandrena timberlakei,Ancylandrena timberlakei,Psorothamnus fremontii,Psorothamnus fremontii,-111.2309,37.4833,2001-05-22,78774,571507
21A99,0,1,Callandrena,Andrena (Callandrena) n.sp.,Thelypodium integrifolium,Thelypodium integrifolium,-111.3544,37.8506,2003-09-01,79350,571367
21A99,1,0,Callandrena,Andrena (Callandrena) n.sp.,Erigeron divergens,Erigeron divergens,-111.3544,37.8506,2001-09-10,59752,571367
21A99,0,1,Callandrena,Andrena (Callandrena) n.sp.,Heterotheca villosa,Heterotheca villosa,-111.3544,37.8506,2001-09-10,77399,571367
21A99,0,0,Callandrena,Andrena (Callandrena) n.sp.,Chrysothamnus,Chrysothamnus sp.,-111.3544,37.8506,2002-09-27,57965,571367
21A99,1,1,Callandrena,Andrena (Callandrena) n.sp.,Aster falcatus,Aster falcatus,-111.3544,37.8506,2001-08-28,169462,571367
21B99,0,0,Callandrena,Andrena (Callandrena) n.sp.,Aster,Aster sp.,-111.354,37.8474,2002-09-12,54903,571367
21B99,0,2,Callandrena,Andrena (Callandrena) n.sp.,Aster chilensis,Aster chilensis,-111.354,37.8474,2003-09-29,56861,571367
21B99,0,1,Callandrena,Andrena (Callandrena) n.sp.,Chrysothamnus viscidiflorus,Chrysothamnus viscidiflorus,-111.354,37.8474,2003-09-29,76329,571367
5B98,0,12,Callandrena,Andrena (Callandrena) n.sp.,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.322,37.5452,2001-09-17,57932,571367
101B00,0,1,Andrena accepta,Andrena accepta,Senecio spartioides,Senecio spartioides,-111.5326,37.7787,2001-09-17,79054,308753
10B98,1,0,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.3236,37.5608,2000-09-13,57932,573474
10B98,2,3,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.3236,37.5608,2001-09-17,330784,573474
5B98,0,2,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.322,37.5452,2001-09-17,57932,573474
19A99,0,1,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus,Chrysothamnus sp.,-111.317,37.8651,2001-09-14,57965,573474
19A99,0,1,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.317,37.8651,2001-08-28,330784,573474
19A99,1,0,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus,Chrysothamnus sp.,-111.317,37.8651,2000-08-31,57965,573474
7B99,1,1,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1682,37.7876,2001-09-12,57932,573474
7B99,1,0,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus,Chrysothamnus sp.,-111.1682,37.7876,2001-09-12,57965,573474
7B99,1,0,Andrena aurihirta,Andrena aff. aurihirta,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1682,37.7876,2001-09-12,77312,573474
TM2,0,3,Andrena costillensis,Andrena aff. costillensis,Chrysothamnus greenei,Chrysothamnus greenei,-112.2565,37.2634,2003-09-05,76327,459006
TM2,0,1,Andrena costillensis,Andrena aff. costillensis,Eriogonum racemosum,Eriogonum racemosum,-112.2565,37.2634,2003-08-20,143645,459006
64B98,1,0,Andrena costillensis,Andrena aff. costillensis,Eriogonum corymbosum,Eriogonum corymbosum,-111.2309,37.4833,2003-08-14,162597,459006
64B98,0,2,Andrena costillensis,Andrena aff. costillensis,Eriogonum corymbosum,Eriogonum corymbosum,-111.2309,37.4833,2003-09-18,162597,459006
64B98,0,1,Andrena costillensis,Andrena aff. costillensis,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.2309,37.4833,2003-09-18,77312,459006
64B98,6,1,Andrena costillensis,Andrena aff. costillensis,Eriogonum corymbosum,Eriogonum corymbosum,-111.2309,37.4833,2003-08-26,162597,459006
64B98,1,0,Andrena costillensis,Andrena aff. costillensis,Gutierrezia microcephala,Gutierrezia microcephala,-111.2309,37.4833,2003-08-26,77311,459006
64B98,0,1,Andrena costillensis,Andrena aff. costillensis,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.2309,37.4833,2003-09-30,57932,459006
85B98,0,1,Andrena costillensis,Andrena aff. costillensis,Chrysothamnus,Chrysothamnus sp.,-111.1414,37.2911,2003-09-03,57965,459006
85B98,0,1,Andrena costillensis,Andrena aff. costillensis,Erigeron bellidiastrum,Erigeron bellidiastrum,-111.1414,37.2911,2003-08-15,162452,459006
85B98,11,24,Andrena costillensis,Andrena aff. costillensis,Thelypodium integrifolium,Thelypodium integrifolium,-111.1414,37.2911,2003-08-15,79350,459006
85B98,1,0,Andrena costillensis,Andrena aff. costillensis,Achillea millefolium,Achillea millefolium,-111.1414,37.2911,2003-07-31,52821,459006
101A00,0,2,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Asteraceae,Asteraceae sp. (purple),-111.5353,37.7808,2001-09-17,47604,459006
101B00,0,2,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Asteraceae,Asteraceae sp. (purple),-111.5326,37.7787,2001-09-05,47604,459006
101B00,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Senecio spartioides,Senecio spartioides,-111.5326,37.7787,2001-08-06,79054,459006
101B00,0,2,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Asteraceae,Asteraceae sp. (purple),-111.5326,37.7787,2001-09-17,47604,459006
101B00,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Chrysothamnus,Chrysothamnus sp.,-111.5326,37.7787,2001-09-17,57965,459006
101B00,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Senecio spartioides,Senecio spartioides,-111.5326,37.7787,2001-09-17,79054,459006
101B00,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Chrysothamnus,Chrysothamnus sp.,-111.5326,37.7787,2001-08-24,57965,459006
21A99,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.3544,37.8506,2003-09-15,57932,459006
21A99,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Machaeranthera tanacetifolia,Machaeranthera tanacetifolia,-111.3544,37.8506,2003-09-15,77920,459006
21B99,0,0,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Chrysothamnus,Chrysothamnus sp.,-111.354,37.8474,2002-09-27,57965,459006
19A99,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Heterotheca villosa,Heterotheca villosa,-111.317,37.8651,2001-09-14,77399,459006
78A98,1,0,Andrena nigrihirta,Andrena aff. nigrihirta,Ribes,Ribes sp.,-111.155,37.3221,2002-04-29,47130,198975
101A00,1,2,Andrena andrenoides,Andrena andrenoides,Salix exigua,Salix exigua,-111.5353,37.7808,2001-04-30,59008,336460
21B99,3,1,Andrena andrenoides,Andrena andrenoides,Salix exigua,Salix exigua,-111.354,37.8474,2001-05-10,59008,336460
19A99,1,1,Andrena andrenoides,Andrena andrenoides,Salix exigua,Salix exigua,-111.317,37.8651,2001-05-10,59008,336460
19A99,0,1,Andrena andrenoides,Andrena andrenoides,Salix,Salix sp.,-111.317,37.8651,2001-05-10,1237164,336460
3A98,1,0,Andrena andrenoides,Andrena andrenoides,Amelanchier utahensis,Amelanchier utahensis,-111.1351,37.3002,2001-05-18,61099,336460
3A98,1,0,Andrena andrenoides,Andrena andrenoides,Artemisia tridentata,Artemisia tridentata,-111.1351,37.3002,2001-05-18,75598,336460
TM2,0,1,Andrena angustitarsata,Andrena angustitarsata,Amelanchier utahensis,Amelanchier utahensis,-112.2565,37.2634,2002-05-14,61099,346696
114A00,2,0,Andrena anograe,Andrena anograe,Linum perenne,Linum perenne,-112.3279,37.2775,2001-05-09,60491,336472
21B99,1,0,Andrena anograe,Andrena anograe,Salix exigua,Salix exigua,-111.354,37.8474,2002-05-06,59008,336472
78A98,1,0,Andrena anograe,Andrena anograe,Cryptantha,Cryptantha sp.,-111.155,37.3221,2001-05-30,51694,336472
80A98,2,0,Andrena anograe,Andrena anograe,Oenothera caespitosa,Oenothera caespitosa,-111.1505,37.2931,2000-05-31,78240,336472
22B98,1,0,Andrena anograe,Andrena anograe,Cryptantha humilis,Cryptantha humilis,-111.1488,37.3221,2002-05-23,770858,336472
22B98,1,0,Andrena anograe,Andrena anograe,Cryptantha pterocarya,Cryptantha pterocarya,-111.1488,37.3221,2000-05-31,58057,336472
82B98,1,0,Andrena astragali,Andrena astragali,Rhus trilobata,Rhus trilobata,-111.121,37.2866,2002-05-08,867365,336467
114B00,1,1,Andrena bruneri,Andrena bruneri,Brassicaceae,Brassicaceae sp.,-112.3275,37.2753,2001-05-23,47204,573426
21B99,0,1,Andrena bruneri,Andrena bruneri,Salix exigua,Salix exigua,-111.354,37.8474,2002-05-06,59008,573426
22B98,0,1,Andrena bruneri,Andrena bruneri,Cryptantha pterocarya,Cryptantha pterocarya,-111.1488,37.3221,2000-05-31,58057,573426
7A99,0,2,Andrena bruneri,Andrena bruneri,Brassicaceae,Brassicaceae sp.,-111.1092,37.828,2001-05-24,47204,573426
101A00,0,1,Andrena cerasifolii,Andrena cerasifolii,Tamarix,Tamarix sp.,-111.5353,37.7808,2001-05-14,51305,346238
101A00,0,1,Andrena cerasifolii,Andrena cerasifolii,Amelanchier utahensis,Amelanchier utahensis,-111.5353,37.7808,2001-04-30,61099,346238
10B99,0,1,Andrena cerasifolii,Andrena cerasifolii,Purshia mexicana,Purshia mexicana,-111.4069,37.5085,2001-06-04,60455,346238
21A99,4,0,Andrena cerasifolii,Andrena cerasifolii,Tamarix,Tamarix sp.,-111.3544,37.8506,2002-06-17,51305,346238
21B99,1,0,Andrena cerasifolii,Andrena cerasifolii,Hymenopappus filifolius,Hymenopappus filifolius,-111.354,37.8474,2001-06-07,77473,346238
21B99,1,0,Andrena cerasifolii,Andrena cerasifolii,Tamarix,Tamarix sp.,-111.354,37.8474,2001-06-07,51305,346238
10B98,0,2,Andrena cerasifolii,Andrena cerasifolii,Purshia mexicana,Purshia mexicana,-111.3236,37.5608,2001-06-04,60455,346238
19A99,0,2,Andrena cerasifolii,Andrena cerasifolii,Salix,Salix sp.,-111.317,37.8651,2001-04-24,1237164,346238
17A99,0,1,Andrena cerasifolii,Andrena cerasifolii,Amelanchier utahensis,Amelanchier utahensis,-111.2773,37.8994,2001-05-10,61099,346238
84B98,0,1,Andrena cerasifolii,Andrena cerasifolii,Rosa woodsii,Rosa woodsii,-111.1571,37.2983,2001-06-15,78887,346238
80A98,0,1,Andrena cerasifolii,Andrena cerasifolii,Senecio multilobatus,Senecio multilobatus,-111.1505,37.2931,2000-05-31,78326,346238
78A98,1,4,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.155,37.3221,2001-05-30,79293,573376
22B98,1,1,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.1488,37.3221,2001-05-30,79293,573376
22B98,0,8,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos,Symphoricarpos sp.,-111.1488,37.3221,2000-05-31,48528,573376
86B98,0,3,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.1437,37.3019,2003-06-05,79293,573376
86B98,0,1,Andrena cheyennorum,Andrena cheyennorum,Ribes,Ribes sp.,-111.1437,37.3019,2002-05-23,47130,573376
82A98,0,2,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos,Symphoricarpos sp.,-111.1223,37.2877,2000-05-30,48528,573376
82B98,0,11,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.121,37.2866,2001-05-30,79293,573376
84B98,0,1,Andrena chlorura,Andrena chlorura,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2001-05-18,47602,271491
TM2,0,3,Andrena colletina,Andrena colletina,Chrysothamnus greenei,Chrysothamnus greenei,-112.2565,37.2634,2003-09-05,76327,459004
2B98,0,1,Andrena colletina,Andrena colletina,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.349,37.5068,2001-09-29,57932,459004
10B98,0,2,Andrena colletina,Andrena colletina,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.3236,37.5608,2001-10-05,330784,459004
10B98,5,0,Andrena colletina,Andrena colletina,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.3236,37.5608,2000-09-13,57932,459004
10B98,3,6,Andrena colletina,Andrena colletina,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.3236,37.5608,2001-09-17,330784,459004
23A99,1,1,Andrena colletina,Andrena colletina,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1445,37.9682,2000-09-14,57932,459004
82B98,0,1,Andrena colletina,Andrena colletina,Erigeron utahensis,Erigeron utahensis,-111.121,37.2866,2001-08-01,76947,459004
JOCS,0,0,Andrena cruciferarum,Andrena cruciferarum,Salsola paulsenii,Salsola paulsenii,-111.5392,37.1606,2002-06-13,78958,573333
TM2,0,1,Andrena cupreotincta,Andrena cupreotincta,Amelanchier utahensis,Amelanchier utahensis,-112.2565,37.2634,2002-05-14,61099,459007
103B98,1,0,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.2141,37.3438,2001-05-17,47602,459007
103B98,1,5,Andrena cupreotincta,Andrena cupreotincta,Euphorbia brachycera,Euphorbia brachycera,-111.2141,37.3438,2001-05-30,162814,459007
103A98,2,1,Andrena cupreotincta,Andrena cupreotincta,Amelanchier utahensis,Amelanchier utahensis,-111.2135,37.346,2001-05-17,61099,459007
22A98,0,2,Andrena cupreotincta,Andrena cupreotincta,Cymopterus lemmonii,Cymopterus lemmonii,-111.1573,37.3229,2000-05-31,1046829,459007
22A98,0,1,Andrena cupreotincta,Andrena cupreotincta,Cymopterus,Cymopterus sp.,-111.1573,37.3229,2000-05-31,72083,459007
84B98,0,2,Andrena cupreotincta,Andrena cupreotincta,Acer,Acer sp.,-111.1571,37.2983,2001-05-18,1419769,459007
84B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Lupinus argenteus,Lupinus argenteus,-111.1571,37.2983,2001-05-31,62691,459007
84B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.1571,37.2983,2001-05-31,79293,459007
78A98,0,1,Andrena cupreotincta,Andrena cupreotincta,Gilia inconspicua,Gilia inconspicua,-111.155,37.3221,2001-05-17,77269,459007
78A98,0,2,Andrena cupreotincta,Andrena cupreotincta,Cryptantha,Cryptantha sp.,-111.155,37.3221,2001-05-30,51694,459007
78A98,0,1,Andrena cupreotincta,Andrena cupreotincta,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.155,37.3221,2001-05-30,79293,459007
22B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Ligusticum,Ligusticum sp.,-111.1488,37.3221,2001-05-30,59314,459007
22B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Cymopterus,Cymopterus sp.,-111.1488,37.3221,2000-05-31,72083,459007
66B98,0,14,Andrena cupreotincta,Andrena cupreotincta,Brassicaceae,Brassicaceae sp.,-111.1437,37.3066,2001-05-30,47204,459007
66B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Cryptantha,Cryptantha sp.,-111.1437,37.3066,2001-05-30,51694,459007
66B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Euphorbia brachycera,Euphorbia brachycera,-111.1437,37.3066,2001-05-30,162814,459007
66B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3066,2001-05-30,47602,459007
86B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.1437,37.3019,2003-06-05,79293,459007
86B98,1,0,Andrena cupreotincta,Andrena cupreotincta,Ribes,Ribes sp.,-111.1437,37.3019,2002-05-09,47130,459007
86B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2002-05-09,47602,459007
86B98,1,2,Andrena cupreotincta,Andrena cupreotincta,Sphaeralcea,Sphaeralcea sp.,-111.1437,37.3019,2001-06-15,50154,459007
86B98,0,2,Andrena cupreotincta,Andrena cupreotincta,Malus,Malus sp.,-111.1437,37.3019,2000-05-16,54500,459007
86B98,1,0,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2000-05-16,47602,459007
86B98,1,1,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2001-05-17,47602,459007
86B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Philadelphus lewisii,Philadelphus lewisii,-111.1437,37.3019,2002-05-23,62223,459007
86B98,3,2,Andrena cupreotincta,Andrena cupreotincta,Ribes leptanthum,Ribes leptanthum,-111.1437,37.3019,2002-04-29,148073,459007
86B98,3,1,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2002-04-29,47602,459007
86B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Brassicaceae,Brassicaceae sp.,-111.1437,37.3019,2001-05-30,47204,459007
86B98,0,4,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2001-05-30,47602,459007
85B98,1,1,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1414,37.2911,2001-05-17,47602,459007
85B98,0,5,Andrena cupreotincta,Andrena cupreotincta,Brassicaceae,Brassicaceae sp.,-111.1414,37.2911,2001-05-30,47204,459007
85B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Thelypodiopsis divaricata,Thelypodiopsis divaricata,-111.1414,37.2911,2001-05-30,148294,459007
3A98,1,7,Andrena cupreotincta,Andrena cupreotincta,Amelanchier utahensis,Amelanchier utahensis,-111.1351,37.3002,2001-05-18,61099,459007
