id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,taxonName,names
50879,47604,Erigeron,fleabanes and horseweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/159218891/medium.jpeg,,"{""Erigeron"":""accepted""}"
50988,47604,Lasthenia,goldfields,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/67134225/medium.jpeg,,"{""Lasthenia"":""accepted""}"
51610,51611,Veronica chamaedrys,Germander Speedwell,species,https://static.inaturalist.org/photos/133089006/medium.jpeg,Veronica chamaedrys,"{""Veronica chamaedrys"":""accepted""}"
51769,47604,Gaillardia,Blanketflowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2525729/medium.jpg,,"{""Gaillardia"":""accepted""}"
51807,48245,Aquilegia vulgaris,common columbine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/120437246/medium.jpg,Aquilegia vulgaris,"{""Aquilegia vulgaris"":""accepted""}"
51822,51821,Euphorbia,spurges,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10222514/medium.jpg,,
51875,51876,Trifolium pratense,Red Clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/35545444/medium.jpg,Trifolium pratense,"{""Trifolium pratense"":""accepted""}"
51900,47604,Hypochaeris,Cat's-Ears,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2280301/medium.jpg,,"{""Hypochaeris"":""accepted""}"
51901,47604,Antennaria,pussytoes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/9390719/medium.jpeg,,"{""Antennaria"":""accepted""}"
52111,47604,Baccharis,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/63805693/medium.jpeg,,
52163,47204,Cakile,Searockets,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/39469/medium.jpg,,
52182,48623,Monardella,Monardellas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/16355/medium.jpg,,"{""Monardella"":""accepted""}"
52288,48150,Borago,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/34179/medium.jpg,,
52471,52472,Vicia cracca,tufted vetch,species,https://static.inaturalist.org/photos/50242829/medium.jpeg,Vicia cracca,"{""Vicia cracca"":""accepted""}"
52587,47604,Silybum,,genus,https://static.inaturalist.org/photos/99604692/medium.jpeg,,
52635,48623,Agastache,Hyssops,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/18601/medium.jpg,,"{""Agastache"":""accepted""}"
52736,48623,Monarda,beebalms and bergamots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/146203121/medium.jpg,,"{""Monarda"":""accepted""}"
52742,48353,Vaccinium virgatum,Rabbiteye Blueberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/360304/medium.jpg,Vaccinium virgatum,"{""Vaccinium parviflorum"":""unaccepted""}"
52765,48623,Prunella,selfheals,genus,https://static.inaturalist.org/photos/4010443/medium.JPG,,"{""Prunella"":""accepted""}"
52792,47434,Elymus,Wild Ryes and Wheatgrasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/49723/medium.jpg,,
52818,47604,Achillea,yarrows,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2071495/medium.JPG,,"{""Achillea"":""accepted""}"
52829,47604,Agoseris,mountain dandelion,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/90108749/medium.jpg,,"{""Agoseris"":""accepted""}"
52834,47604,Anaphalis,everlastings,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4904/medium.jpg,,
52842,47604,Anthemis,Chamomiles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/174802475/medium.jpg,,"{""Anthemis"":""accepted""}"
52843,47604,Tripleurospermum,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/9823/medium.jpg,,
52847,48699,Anthriscus,,genus,https://static.inaturalist.org/photos/39295509/medium.jpg,,
52851,52852,Arnica discoidea,rayless arnica,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8872713/medium.jpeg,Arnica discoidea,"{""Arnica discoidea"":""accepted""}"
52855,47604,Artemisia,wormwoods and sagebrushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/21443667/medium.jpeg,,
52914,47604,Cichorium,chicories and endives,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/155613293/medium.jpeg,,
52935,47604,Eupatorium,bonesets,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/24639390/medium.jpeg,,"{""Eupatorium"":""accepted""}"
52979,47204,Capsella,Shepherd's-purses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/181055706/medium.jpeg,,
52998,52999,Conium maculatum,poison hemlock,species,https://inaturalist-open-data.s3.amazonaws.com/photos/18903781/medium.jpg,Conium maculatum,"{""Conium maculatum"":""accepted""}"
53021,53022,Convolvulus arvensis,field bindweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/146112520/medium.jpg,Convolvulus arvensis,"{""Convolvulus arvensis"":""accepted""}"
53037,47604,Iva,Marsh elders,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/31386/medium.jpg,,
53052,53053,Foeniculum vulgare,fennel,species,https://static.inaturalist.org/photos/50868492/medium.jpg,Foeniculum vulgare,"{""Foeniculum vulgare"":""accepted""}"
53075,47701,Geranium dissectum,Cut-leaved crane's-bill,species,https://inaturalist-open-data.s3.amazonaws.com/photos/35322372/medium.jpeg,Geranium dissectum,"{""Geranium dissectum"":""accepted""}"
53093,47604,Helenium,sneezeweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/88727490/medium.jpg,,
53094,53095,Heracleum maximum,common cowparsnip,species,https://inaturalist-open-data.s3.amazonaws.com/photos/137558496/medium.jpg,Heracleum maximum,"{""Heracleum maximum"":""accepted""}"
53113,47204,Brassica,cabbages and mustards,genus,https://static.inaturalist.org/photos/6441380/medium.jpg,,
53186,47148,Potentilla,cinquefoils,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/29778840/medium.jpg,,"{""Potentilla"":""accepted""}"
53198,53199,Rupertia physodes,forest scurfpea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/23591918/medium.jpg,Rupertia physodes,"{""Rupertia physodes"":""accepted""}"
53207,47604,Senecio,groundsels,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/211459080/medium.jpeg,,"{""Senecio"":""accepted""}"
53267,47204,Sisymbrium,Hedgemustards,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/56156876/medium.jpg,,
53268,50249,Maianthemum stellatum,star-flowered lily-of-the-valley,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5315/medium.jpg,Maianthemum stellatum,"{""Maianthemum stellatum"":""accepted""}"
53270,47604,Sonchus,sow thistles,genus,https://static.inaturalist.org/photos/45293323/medium.jpg,,"{""Sonchus"":""accepted""}"
53305,48699,Torilis,hedge parslies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/176506656/medium.jpg,,
53320,52472,Vicia americana,American vetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/71578389/medium.jpg,Vicia americana,"{""Vicia americana"":""accepted""}"
53324,52472,Vicia sativa,Common Vetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/235019995/medium.jpeg,Vicia sativa,"{""Vicia sativa"":""accepted""}"
53396,47604,Eriophyllum,Woolly sunflowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/200883682/medium.jpg,,"{""Eriophyllum"":""accepted""}"
53414,53415,Holodiscus discolor,Ocean spray,species,https://inaturalist-open-data.s3.amazonaws.com/photos/41885248/medium.jpg,Holodiscus discolor,"{""Holodiscus discolor"":""accepted""}"
53419,53420,Oemleria cerasiformis,Osoberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5410/medium.jpg,Oemleria cerasiformis,"{""Oemleria cerasiformis"":""accepted""}"
53445,47544,Rubus ursinus,trailing blackberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/124445245/medium.jpg,Rubus ursinus,"{""Rubus ursinus"":""accepted""}"
53452,53453,Salix lasiolepis,Arroyo Willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/16056750/medium.jpg,Salix lasiolepis,"{""Salix lasiolepis"":""accepted""}"
53945,53946,Styphnolobium japonicum,Japanese pagoda tree,species,https://static.inaturalist.org/photos/98225823/medium.jpg,Styphnolobium japonicum,"{""Styphnolobium japonicum"":""accepted""}"
53983,53984,Digitalis purpurea,purple foxglove,species,https://static.inaturalist.org/photos/76233941/medium.jpg,Digitalis purpurea,"{""Digitalis purpurea"":""accepted""}"
54047,47604,Microseris,silverpuffs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30757058/medium.jpeg,,
54049,47604,Nothocalais,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/142683/medium.jpeg,,"{""Nothocalais"":""accepted""}"
54051,47604,Crepis,hawksbeards,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1185795/medium.jpg,,"{""Crepis"":""accepted""}"
54142,47604,Tragopogon,Salsifies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/42157151/medium.jpg,,
54332,47204,Nasturtium,Watercresses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/40694653/medium.jpg,,
54404,52504,Papaver rhoeas,common poppy,species,https://static.inaturalist.org/photos/133983143/medium.jpg,Papaver rhoeas,"{""Papaver rhoeas"":""accepted""}"
54521,47604,Tanacetum,tansies,genus,https://static.inaturalist.org/photos/86915918/medium.jpeg,,"{""Tanacetum"":""accepted""}"
54570,48623,Mentha,mints,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1186003/medium.jpg,,"{""Mentha"":""accepted""}"
54677,47204,Rorippa,yellowcresses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/61049863/medium.jpeg,,
54844,53453,Salix discolor,pussy willow,species,https://static.inaturalist.org/photos/92671962/medium.jpeg,Salix discolor,"{""Salix discolor"":""accepted""}"
54846,53453,Salix lucida,shining willow,species,https://static.inaturalist.org/photos/182253816/medium.jpg,Salix lucida,"{""Salix lucida"":""accepted""}"
54903,47604,Aster,asters,genus,https://static.inaturalist.org/photos/28836604/medium.jpg,,"{""Aster"":""accepted""}"
54923,47604,Packera,American groundsels and ragworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/39278482/medium.jpeg,,"{""Packera"":""accepted""}"
55365,47604,Grindelia,gumplants,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/195833808/medium.jpg,,"{""Grindelia"":""accepted""}"
55412,47204,Raphanus,Radishes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/61669677/medium.jpeg,,"{""Raphanus"":""accepted""}"
55459,55460,Lamium amplexicaule,henbit deadnettle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6441210/medium.jpg,Lamium amplexicaule,"{""Lamium amplexicaule"":""accepted""}"
55564,47604,Bellis,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3908816/medium.jpg,,
55745,51876,Trifolium repens,white clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/64586855/medium.jpeg,Trifolium repens,"{""Trifolium repens"":""accepted""}"
55824,47204,Draba,Drabas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/44350506/medium.jpeg,,
55846,53453,Salix caprea,goat willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/52631800/medium.jpg,Salix caprea,"{""Salix caprea"":""accepted""}"
55851,55460,Lamium purpureum,red deadnettle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9778/medium.jpg,Lamium purpureum,"{""Lamium purpureum"":""accepted""}"
55910,47604,Hieracium,hawkweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/72202962/medium.jpeg,,
55925,47701,Geranium robertianum,Herb Robert,species,https://inaturalist-open-data.s3.amazonaws.com/photos/285381873/medium.jpg,Geranium robertianum,"{""Geranium robertianum"":""accepted""}"
55982,47604,Lapsana,Nippleworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10127/medium.jpg,,
56058,47604,Leucanthemum,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/73086618/medium.jpg,,"{""Leucanthemum"":""accepted""}"
56077,52761,Hypericum perforatum,Common St. John's Wort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/283622526/medium.jpg,Hypericum perforatum,"{""Hypericum perforatum"":""accepted""}"
56112,47604,Symphyotrichum,American asters,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5044116/medium.jpg,,
56174,56175,Echium vulgare,viper's-bugloss,species,https://inaturalist-open-data.s3.amazonaws.com/photos/135087647/medium.jpg,Echium vulgare,"{""Echium vulgare"":""accepted""}"
56236,56234,Centaurium erythraea,Common centaury,species,https://inaturalist-open-data.s3.amazonaws.com/photos/251447969/medium.jpg,Centaurium erythraea,"{""Centaurium erythraea"":""accepted""}"
56727,48699,Daucus,carrots,genus,https://static.inaturalist.org/photos/56882175/medium.jpeg,,"{""Daucus"":""accepted""}"
56826,55343,Lomatium macrocarpum,bigseed biscuitroot,species,https://inaturalist-open-data.s3.amazonaws.com/photos/804027/medium.jpg,Lomatium macrocarpum,"{""Lomatium macrocarpum"":""accepted""}"
56840,53202,Sanicula bipinnatifida,Purple Sanicle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/11613/medium.jpg,Sanicula bipinnatifida,"{""Sanicula bipinnatifida"":""accepted""}"
56955,47604,Helianthus,sunflowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/112547785/medium.jpg,,"{""Helianthus"":""accepted""}"
56960,56962,Hemizonia congesta,Hayfield Tarweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/16766/medium.jpg,Hemizonia congesta,"{""Hemizonia congesta"":""accepted""}"
56974,53136,Madia elegans,Common Madia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/17596/medium.jpg,Madia elegans,"{""Madia elegans"":""accepted""}"
56986,47604,Stephanomeria,Wirelettuces,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17594/medium.jpg,,"{""Stephanomeria"":""accepted""}"
56990,49139,Plagiobothrys nothofulvus,Rusty Popcornflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/35442018/medium.jpg,Plagiobothrys nothofulvus,"{""Plagiobothrys nothofulvus"":""accepted""}"
56993,47204,Lobularia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11690/medium.jpg,,
57049,64336,Acmispon americanus,Spanish clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/78383082/medium.jpeg,Acmispon americanus,"{""Acmispon americanus"":""accepted""}"
57066,57067,Melilotus officinalis,Yellow Sweetclover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/79309141/medium.jpg,Melilotus officinalis,"{""Melilotus officinalis"":""accepted""}"
57081,51876,Trifolium willdenovii,tomcat clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/183723617/medium.jpeg,Trifolium willdenovii,"{""Trifolium willdenovii"":""accepted""}"
57165,57166,Danthonia californica,California oatgrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/431713/medium.jpg,Danthonia californica,"{""Danthonia californica"":""accepted""}"
57170,47434,Festuca,Fescues,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/41600338/medium.jpeg,,
57245,47148,Horkelia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/20482/medium.jpg,,"{""Horkelia"":""accepted""}"
57249,57251,Physocarpus capitatus,Pacific ninebark,species,https://inaturalist-open-data.s3.amazonaws.com/photos/41345619/medium.jpg,Physocarpus capitatus,"{""Physocarpus capitatus"":""accepted""}"
57254,54052,Pyracantha coccinea,Firethorn,species,https://inaturalist-open-data.s3.amazonaws.com/photos/334597170/medium.jpeg,Pyracantha coccinea,"{""Pyracantha coccinea"":""accepted""}"
57277,51611,Veronica americana,American brooklime,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8234588/medium.jpeg,Veronica americana,"{""Veronica americana"":""accepted""}"
57311,50321,Lathyrus aphaca,Yellow Vetchling,species,https://static.inaturalist.org/photos/52337611/medium.jpg,Lathyrus aphaca,"{""Lathyrus aphaca"":""accepted""}"
57317,52472,Vicia villosa,hairy vetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14802341/medium.jpg,Vicia villosa,"{""Vicia villosa"":""accepted""}"
57525,47604,Crocidium,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6743475/medium.jpg,,
57699,51694,Cryptantha intermedia,Clearwater cryptantha,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12380/medium.jpg,Cryptantha intermedia,"{""Cryptantha intermedia"":""accepted""}"
57708,49139,Plagiobothrys stipitatus,stalked popcornflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12382/medium.jpg,Plagiobothrys stipitatus,"{""Plagiobothrys stipitatus"":""accepted""}"
57870,47604,Inula,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/65599944/medium.jpeg,,
57933,47604,Ericameria,goldenbushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/12630/medium.jpg,,"{""Ericameria"":""accepted""}"
57965,47604,Chrysothamnus,rabbitbrushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/13669705/medium.jpg,,
57976,47604,Filago,cudweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/16708/medium.jpg,,"{""Filago"":""accepted""}"
57989,47604,Heterotheca,False Goldenasters,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/29603/medium.jpg,,
58048,49140,Amsinckia lycopsoides,tarweed fiddleneck,species,https://inaturalist-open-data.s3.amazonaws.com/photos/11141371/medium.jpeg,Amsinckia lycopsoides,"{""Amsinckia lycopsoides"":""accepted""}"
58050,49140,Amsinckia tessellata,Bristly Fiddleneck,species,https://inaturalist-open-data.s3.amazonaws.com/photos/13161/medium.jpg,Amsinckia tessellata,"{""Amsinckia tessellata"":""accepted""}"
58073,47204,Descurainia,Tansymustards,genus,https://static.inaturalist.org/photos/90963163/medium.jpeg,,"{""Descurainia"":""accepted""}"
58728,49289,Berberis,Barberries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/256350818/medium.jpg,,
58907,57067,Melilotus albus,White Sweetclover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/88013424/medium.jpg,Melilotus albus,"{""Melilotus albus"":""accepted"",""Melilotus alba"":""unaccepted""}"
