Bee Genus,Bee Species,Plot Name,Day,Month,Year,Males,Females,Zone,UTM_E,UTM_N,Plant Genus,Plant Species
Lasioglossum,sp.,103B98,30,May,2001,1,0,12S,481033,4133031,Euphorbia,brachycera
Lasioglossum,sp.,60A98,18,May,2000,1,0,12S,483166,4154439,Townsendia,incana
Lasioglossum,sp.,48A98,18,May,2000,1,1,12S,484202,4153932,Hymenopappus,filifolius
Lasioglossum,sp.,48B98,18,May,2000,0,1,12S,484334,4153768,Opuntia,sp.
Lasioglossum,sp.,7B99,4,Sep,2000,1,0,12S,485193,4182257,Chrysothamnus,nauseosus
Lasioglossum,sp.,7B99,10,Aug,2001,1,0,12S,485193,4182257,Erigeron,sp.
Lasioglossum,sp.,7B99,12,Sep,2001,1,0,12S,485193,4182257,Gutierrezia,sarothrae
Lasioglossum,sp.,7B99,25,Jul,2001,1,0,12S,485193,4182257,Eriogonum,corymbosum
Lasioglossum,sp.,7B99,25,May,2000,1,0,12S,485193,4182257,Purshia,mexicana
Lasioglossum,sp.,22A98,15,Jun,2000,2,0,12S,486061,4130708,Cymopterus,lemmonii
Lasioglossum,sp.,22A98,15,Jun,2000,2,0,12S,486061,4130708,Erigeron,compositus
Lasioglossum,sp.,84B98,2,Aug,2001,1,0,12S,486075,4127971,Cirsium,sp.
Lasioglossum,sp.,84B98,5,Jun,2002,1,0,12S,486075,4127971,Achillea,millefolium
Lasioglossum,sp.,84B98,5,Jun,2002,0,1,12S,486075,4127971,Phacelia,hastata
Lasioglossum,sp.,84B98,7,Jul,2000,0,5,12S,486075,4127971,Cirsium,sp.
Lasioglossum,sp.,84B98,26,Jul,2000,0,1,12S,486075,4127971,Cirsium,sp.
Lasioglossum,sp.,23B99,17,Aug,2000,2,0,12S,486130,4202663,Salsola,sp.
Lasioglossum,sp.,78A98,6,Jul,2000,0,1,12S,486265,4130614,Lupinus,sp.
Lasioglossum,sp.,78A98,11,Aug,2000,1,0,12S,486265,4130614,Senecio,spartioides
Lasioglossum,sp.,78A98,22,Aug,2000,0,1,12S,486265,4130614,Senecio,spartioides
Lasioglossum,sp.,80A98,31,May,2000,15,0,12S,486658,4127393,Penstemon,eatonii
Lasioglossum,sp.,22B98,6,Jul,2000,1,0,12S,486816,4130614,Asteraceae,sp. (yellow)
Lasioglossum,sp.,22B98,6,Jul,2000,12,0,12S,486816,4130614,Eriogonum,ovalifolium
Lasioglossum,sp.,22B98,15,Jun,2000,4,0,12S,486816,4130614,Erigeron,compositus
Lasioglossum,sp.,22B98,15,Jun,2000,1,0,12S,486816,4130614,Hymenopappus,filifolius
Lasioglossum,sp.,22B98,16,Jul,2002,1,0,12S,486816,4130614,Achillea,millefolium
Lasioglossum,sp.,22B98,20,Jun,2002,1,0,12S,486816,4130614,Erigeron,sp.
Lasioglossum,sp.,22B98,27,Jul,2000,1,0,12S,486816,4130614,Senecio,spartioides
Lasioglossum,sp.,66B98,6,Jul,2000,1,0,12S,487263,4128895,Erigeron,sp.
Lasioglossum,sp.,66B98,6,Jul,2000,1,1,12S,487263,4128895,Lupinus,argenteus
Lasioglossum,sp.,66B98,6,Jul,2000,1,0,12S,487263,4128895,Taraxacum,officinale
Lasioglossum,sp.,66B98,26,Jul,2000,6,0,12S,487263,4128895,Gutierrezia,sarothrae
Lasioglossum,sp.,86B98,2,Aug,2001,1,0,12S,487269,4128373,Achillea,millefolium
Lasioglossum,sp.,86B98,2,Jul,2003,1,0,12S,487269,4128373,Medicago,lupulina
Lasioglossum,sp.,86B98,5,Jun,2002,1,0,12S,487269,4128373,Taraxacum,officinale
Lasioglossum,sp.,86B98,6,Sep ,2001,1,0,12S,487269,4128373,Erigeron,sp.
Lasioglossum,sp.,86B98,7,Jul,2000,0,0,12S,487269,4128373,Asteraceae,sp.
Lasioglossum,sp.,86B98,7,Jul,2000,1,0,12S,487269,4128373,Asteraceae,sp. (yellow)
Lasioglossum,sp.,86B98,7,Jul,2000,1,0,12S,487269,4128373,Erigeron,sp.
Lasioglossum,sp.,86B98,7,Jul,2000,2,0,12S,487269,4128373,Senecio,multilobatus
Lasioglossum,sp.,86B98,7,Sep,2000,2,0,12S,487269,4128373,Senecio,spartioides
Lasioglossum,sp.,86B98,9,May,2002,1,1,12S,487269,4128373,Lupinus,argenteus
Lasioglossum,sp.,86B98,10,Aug,2000,2,0,12S,487269,4128373,Senecio,spartioides
Lasioglossum,sp.,86B98,20,Jun,2002,2,0,12S,487269,4128373,Erigeron,sp.
Lasioglossum,sp.,86B98,20,Sep ,2001,0,1,12S,487269,4128373,Erigeron,sp.
Lasioglossum,sp.,86B98,22,Aug,2000,0,1,12S,487269,4128373,Senecio,spartioides
Lasioglossum,sp.,86B98,26,Jul,2000,2,0,12S,487269,4128373,Asteraceae,sp. (yellow)
Lasioglossum,sp.,86B98,31,Jul,2003,1,0,12S,487269,4128373,Achillea,millefolium
Lasioglossum,sp.,86B98,31,May,2000,1,0,12S,487269,4128373,Cryptantha,pterocarya
Lasioglossum,sp.,23A99,3,Aug,2000,1,0,12S,487308,4202301,Cleome,lutea
Lasioglossum,sp.,85A98,7,Jul,2000,6,0,12S,487375,4127183,Asteraceae,sp. (yellow)
Lasioglossum,sp.,85A98,7,Jul,2000,6,0,12S,487375,4127183,Brassicaceae,sp.
Lasioglossum,sp.,85B98,2,Jul,2003,1,0,12S,487469,4127174,Potentilla,gracilis
Lasioglossum,sp.,85B98,7,Jul,2000,1,2,12S,487469,4127174,Encelia,sp.
Lasioglossum,sp.,85B98,7,Jul,2000,8,0,12S,487469,4127174,Potentilla,gracilis
Lasioglossum,sp.,85B98,10,Aug,2000,1,0,12S,487469,4127174,Gutierrezia,sarothrae
Lasioglossum,sp.,85B98,15,Jun,2001,0,1,12S,487469,4127174,Calochortus,aureus
Lasioglossum,sp.,85B98,16,Jul,2002,1,0,12S,487469,4127174,Achillea,millefolium
Lasioglossum,sp.,85B98,16,Jun,2000,1,0,12S,487469,4127174,Asteraceae,sp.
Lasioglossum,sp.,85B98,16,Jun,2000,1,0,12S,487469,4127174,Ranunculus,sceleratus
Lasioglossum,sp.,85B98,16,May,2000,2,0,12S,487469,4127174,Taraxacum,officinale
Lasioglossum,sp.,85B98,24,Sep,2002,1,0,12S,487469,4127174,Erigeron,speciosus
Lasioglossum,sp.,85B98,27,Jul,2000,8,0,12S,487469,4127174,Sisymbrium,altissimum
Lasioglossum,sp.,85B98,30,May,2001,0,1,12S,487469,4127174,Brassicaceae,sp.
Lasioglossum,sp.,85B98,31,Jul,2003,2,0,12S,487469,4127174,Helianthus,petiolaris
Lasioglossum,sp.,3B98,11,Aug,2000,3,1,12S,488676,4128109,Chrysothamnus,nauseosus
Lasioglossum,sp.,3B98,15,Jun,2000,1,0,12S,488676,4128109,Erigeron,utahensis
Lasioglossum,sp.,3B98,16,Jul,2002,3,1,12S,488676,4128109,Cleome,serrulata
Lasioglossum,sp.,3B98,19,Jul,2001,0,1,12S,488676,4128109,Achillea,millefolium
Lasioglossum,sp.,3B98,19,Jul,2001,0,1,12S,488676,4128109,Taraxacum,officinale
Lasioglossum,sp.,3B98,21,Aug,2001,3,0,12S,488676,4128109,Eriogonum,sp.
Lasioglossum,sp.,3B98,27,Jul,2000,52,1,12S,488676,4128109,Chrysothamnus,nauseosus
Lasioglossum,sp.,3B98,27,Jul,2000,2,0,12S,488676,4128109,Senecio,spartioides
Lasioglossum,sp.,7B98,1,Jun,2000,3,0,12S,488886,4138185,Eriogonum,inflatum
Lasioglossum,sp.,7B98,18,May,2000,1,0,12S,488886,4138185,Psorothamnus,fremontii
Lasioglossum,sp.,82A98,30,May,2000,13,0,12S,489158,4126800,Euphorbia,brachycera
Lasioglossum,sp.,82B98,6,Jul,2000,1,1,12S,489272,4126678,Asteraceae,sp. (yellow)
Lasioglossum,sp.,82B98,6,Jul,2000,1,0,12S,489272,4126678,Convolvulus,arvensis
Lasioglossum,sp.,82B98,19,Jul,2001,13,0,12S,489272,4126678,Asteraceae,sp.
Lasioglossum,sp.,82B98,19,Jul,2001,1,0,12S,489272,4126678,Petradoria,pumila
Lasioglossum,sp.,82B98,21,Aug,2001,1,0,12S,489272,4126678,Gutierrezia,sarothrae
Lasioglossum,sp.,53B98,1,Jul,2002,0,1,12S,490031,4136954,Tamarix,sp.
Lasioglossum,sp.,53B98,1,Jun,2000,1,0,12S,490031,4136954,Stanleya,pinnata
Lasioglossum,sp.,53B98,5,Jul,2001,1,0,12S,490031,4136954,Salsola,pestifer
Lasioglossum,sp.,53B98,7,Jun,2002,1,0,12S,490031,4136954,Datura,wrightii
Lasioglossum,sp.,53B98,23,Aug,2001,0,1,12S,490031,4136954,Chrysothamnus,viscidiflorus
Lasioglossum,sp.,53B98,30,Jul,2003,2,0,12S,490031,4136954,Tamarix,sp.
Lasioglossum,sp.,2A99,29,Aug,2001,1,0,12S,491409,4185737,Eriogonum,corymbosum
Lasioglossum,sp.,8B99,3,Aug,2000,4,1,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,4,Sep,2000,3,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,6,Jun,2002,6,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,7,Jun ,2001,1,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,8,Sep,2003,1,0,12S,493809,4166196,Chrysothamnus,nauseosus
Lasioglossum,sp.,8B99,8,Sep,2003,2,0,12S,493809,4166196,Gutierrezia,microcephala
Lasioglossum,sp.,8B99,9,Jun,2000,17,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,11,Aug,2003,6,0,12S,493809,4166196,Oxytenia,acerosa
Lasioglossum,sp.,8B99,11,Aug,2003,13,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,11,Sep,2001,1,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,12,Aug,2002,8,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,12,Jul,2000,7,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,14,Aug,2001,1,0,12S,493809,4166196,Chrysothamnus,sp.
Lasioglossum,sp.,8B99,14,Aug,2001,3,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,15,Jul,2002,34,1,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,16,Jun,2003,1,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,17,Jun,2002,2,0,12S,493809,4166196,Salix,exigua
Lasioglossum,sp.,8B99,17,Jun,2002,23,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,20,May,2002,0,2,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,22,Sep,2003,1,0,12S,493809,4166196,Gutierrezia,microcephala
Lasioglossum,sp.,8B99,24,May,2001,0,1,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,25,Jul,2001,1,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,25,May,2000,35,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,27,Aug,2002,1,0,12S,493809,4166196,Baccharis,salicifolia
Lasioglossum,sp.,8B99,27,Aug,2002,7,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,27,Sep,2000,18,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,27,Sep,2002,1,0,12S,493809,4166196,Chrysothamnus,linifolius
Lasioglossum,sp.,8B99,28,Jul,2003,2,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,29,Jul,2002,1,0,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp.,8B99,30,Jun,2003,3,0,12S,493809,4166196,Stanleya,pinnata
Lasioglossum,sp. 1,101B00,13,May,2002,0,1,12S,453100,4181400,Melilotus,officinalis
Lasioglossum,sp. 1,84B98,20,Jun,2002,0,1,12S,486075,4127971,Cirsium,calcareum
Lasioglossum,sp. 1,84B98,23,May,2002,0,1,12S,486075,4127971,Taraxacum,officinale
Lasioglossum,sp. 19,10A99,4,Jun,2001,0,3,12S,463958,4151179,Rosa,woodsii
Lasioglossum,sp. 19,10B99,4,Jun,2001,0,1,12S,464040,4151361,Purshia,mexicana
Lasioglossum,sp. 19,10B99,30,Aug,2001,0,1,12S,464040,4151361,Solidago,sparsiflora
Lasioglossum,sp. 19,21A99,19,May,2003,0,1,12S,468824,4189300,Salix,sp.
Lasioglossum,sp. 19,2A98,21,May,2001,0,1,12S,469641,4151523,Opuntia,sp.
Lasioglossum,sp. 19,10B98,18,Jun,2002,0,1,12S,471418,4157133,Heterotheca,villosa
Lasioglossum,sp. 19,19A99,14,Aug,2001,0,1,12S,472118,4190897,Cleome,lutea
Lasioglossum,sp. 19,29A98,8,May,2001,0,2,12S,480508,4148126,Poliomintha,incana
Lasioglossum,sp. 19,103B98,19,Jul,2001,0,1,12S,481033,4133031,Cleome,lutea
Lasioglossum,sp. 19,103B98,30,May,2001,0,2,12S,481033,4133031,Euphorbia,brachycera
Lasioglossum,sp. 19,22A98,15,Jun,2000,0,1,12S,486061,4130708,Rosa,woodsii
Lasioglossum,sp. 19,22A98,31,May,2000,0,1,12S,486061,4130708,Cleome,lutea
Lasioglossum,sp. 19,22A98,31,May,2000,0,2,12S,486061,4130708,Senecio,multilobatus
Lasioglossum,sp. 19,84B98,5,Jun,2002,0,1,12S,486075,4127971,Phacelia,hastata
Lasioglossum,sp. 19,84B98,8,May,2002,0,1,12S,486075,4127971,Erigeron,sp.
Lasioglossum,sp. 19,84B98,14,Jun,2000,0,2,12S,486075,4127971,Cirsium,sp.
Lasioglossum,sp. 19,84B98,31,May,2001,0,1,12S,486075,4127971,Lupinus,sp.
Lasioglossum,sp. 19,80A98,31,May,2000,0,1,12S,486658,4127393,Penstemon,eatonii
Lasioglossum,sp. 19,80A98,31,May,2000,0,1,12S,486658,4127393,Senecio,multilobatus
Lasioglossum,sp. 19,22B98,31,May,2000,0,1,12S,486816,4130614,Senecio,multilobatus
Lasioglossum,sp. 19,66B98,29,Jun ,2001,0,1,12S,487263,4128895,Tradescantia,occidentalis
Lasioglossum,sp. 19,66B98,31,May,2000,0,1,12S,487263,4128895,Lupinus,argenteus
Lasioglossum,sp. 19,86B98,5,Sep,2002,0,1,12S,487269,4128373,Senecio,spartioides
Lasioglossum,sp. 19,86B98,31,May,2000,0,1,12S,487269,4128373,Lupinus,argenteus
Lasioglossum,sp. 19,86B98,31,May,2000,0,1,12S,487269,4128373,Phacelia,heterophylla
Lasioglossum,sp. 19,86B98,31,May,2000,0,1,12S,487269,4128373,Rosa,woodsii
Lasioglossum,sp. 19,85A98,30,May,2000,0,1,12S,487375,4127183,Brassicaceae,sp.
Lasioglossum,sp. 19,85A98,30,May,2000,0,1,12S,487375,4127183,Senecio,multilobatus
Lasioglossum,sp. 19,85B98,8,May,2002,0,1,12S,487469,4127174,Taraxacum,officinale
Lasioglossum,sp. 19,85B98,16,Jun,2000,0,1,12S,487469,4127174,Ranunculus,sceleratus
Lasioglossum,sp. 19,85B98,30,May,2000,0,1,12S,487469,4127174,Erigeron,compositus
Lasioglossum,sp. 19,85B98,30,May,2001,0,2,12S,487469,4127174,Brassicaceae,sp.
Lasioglossum,sp. 19,3A98,15,Jun ,2001,0,3,12S,488030,4128180,Calochortus,aureus
Lasioglossum,sp. 19,3A98,29,Jun ,2001,0,1,12S,488030,4128180,Calochortus,aureus
Lasioglossum,sp. 19,3A98,30,May,2000,0,1,12S,488030,4128180,Erigeron,compositus
Lasioglossum,sp. 19,3A98,30,May,2000,0,1,12S,488030,4128180,Senecio,multilobatus
Lasioglossum,sp. 19,3A98,30,May,2000,0,1,12S,488030,4128180,Tragopogon,dubius
Lasioglossum,sp. 19,3B98,11,Aug,2000,0,2,12S,488676,4128109,Chrysothamnus,nauseosus
Lasioglossum,sp. 19,3B98,23,Aug,2000,0,2,12S,488676,4128109,Chrysothamnus,nauseosus
Lasioglossum,sp. 19,3B98,27,Jul,2000,0,4,12S,488676,4128109,Chrysothamnus,nauseosus
Lasioglossum,sp. 19,3B98,30,May,2000,0,2,12S,488676,4128109,Lupinus,argenteus
Lasioglossum,sp. 19,3B98,31,May,2001,0,1,12S,488676,4128109,Lesquerella,sp.
Lasioglossum,sp. 19,3B98,31,May,2001,0,3,12S,488676,4128109,Thelypodiopsis,divaricata
Lasioglossum,sp. 19,82B98,14,Jun,2001,0,1,12S,489272,4126678,Asteraceae,sp. (yellow)
Lasioglossum,sp. 19,82B98,14,Jun,2001,0,2,12S,489272,4126678,Calochortus,nuttallii
Lasioglossum,sp. 19,82B98,30,May,2000,0,1,12S,489272,4126678,Opuntia,sp.
Lasioglossum,sp. 19,82B98,30,May,2001,0,3,12S,489272,4126678,Symphoricarpos,oreophilus
Lasioglossum,sp. 19,53B98,8,May,2001,0,2,12S,490031,4136954,Tamarix,sp.
Lasioglossum,sp. 19,53B98,22,May,2001,0,1,12S,490031,4136954,Penstemon,fremontii
Lasioglossum,sp. 19,7A99,7,Jun ,2001,0,1,12S,490387,4186733,Cryptantha,sp.
Lasioglossum,sp. 19,7A99,7,Jun,2001,0,1,12S,490387,4186733,Opuntia,polyacantha
Lasioglossum,sp. 19,7A99,7,Jun ,2001,0,1,12S,490387,4186733,Phacelia,crenulata
Lasioglossum,sp. 19,7A99,7,Jun ,2001,0,4,12S,490387,4186733,Sphaeralcea,grossulariifolia
Lasioglossum,sp. 2,JOCS,13,Jun,2002,0,4,12S,452127,4112825,Salsola,paulsenii
Lasioglossum,sp. 2,JOCS,13,Jun,2002,0,1,12S,452127,4112825,Stanleya,pinnata
Lasioglossum,sp. 2,JOCS,16,May,2002,0,1,12S,452127,4112825,Tamarix,sp.
Lasioglossum,sp. 2,JOCS,26,Jun,2002,0,1,12S,452127,4112825,Salsola,paulsenii
Lasioglossum,sp. 2,JOCS,30,May,2002,0,1,12S,452127,4112825,Stanleya,pinnata
Lasioglossum,sp. 2,21B99,17,Jun,2002,0,1,12S,468859,4188940,Heterotheca,villosa
Lasioglossum,sp. 20,2A98,21,May,2001,0,1,12S,469641,4151523,Calochortus,aureus
Lasioglossum,sp. 22,JOCS,13,Jun,2002,0,1,12S,452127,4112825,Stanleya,pinnata
Lasioglossum,sp. 22,JOCS,16,May,2002,0,1,12S,452127,4112825,Fallugia,paradoxa
Lasioglossum,sp. 22,JOCS,26,Jun,2002,0,2,12S,452127,4112825,Salsola,paulsenii
Lasioglossum,sp. 22,300C,16,May,2002,0,1,12S,452360,4115977,Tamarix,sp.
Lasioglossum,sp. 22,21B99,29,Jul,2002,0,1,12S,468859,4188940,Grindelia,squarrosa
Lasioglossum,sp. 22,2B98,4,Jul,2001,0,1,12S,469153,4151154,Cleome,lutea
Lasioglossum,sp. 22,64B98,5,Jun,2000,0,4,12S,479590,4148510,Psoralea,lanceolata
Lasioglossum,sp. 22,64B98,22,May,2000,0,1,12S,479590,4148510,Psoralea,lanceolata
Lasioglossum,sp. 22,29A98,5,Jun,2000,0,1,12S,480508,4148126,Poliomintha,incana
Lasioglossum,sp. 22,7B99,6,May,2002,0,21,12S,485193,4182257,Mahonia,fremontii
Lasioglossum,sp. 22,7B99,10,Aug,2001,0,1,12S,485193,4182257,Cordylanthus,parviflorus
Lasioglossum,sp. 22,7B99,20,May,2002,0,2,12S,485193,4182257,Mahonia,fremontii
Lasioglossum,sp. 22,7B99,25,May,2000,0,1,12S,485193,4182257,Asteraceae,sp. (yellow)
Lasioglossum,sp. 22,7B99,25,May,2000,0,2,12S,485193,4182257,Purshia,mexicana
Lasioglossum,sp. 22,7B99,25,May,2000,0,3,12S,485193,4182257,Stanleya,pinnata
Lasioglossum,sp. 22,7B99,27,Aug,2001,0,2,12S,485193,4182257,Gutierrezia,sarothrae
Lasioglossum,sp. 22,7A99,17,Aug,2000,0,1,12S,490387,4186733,Eriogonum,sp.
Lasioglossum,sp. 22,7A99,25,May,2000,0,1,12S,490387,4186733,Brassicaceae,sp. (white)
Lasioglossum,sp. 22,7A99,25,May,2000,0,1,12S,490387,4186733,Sphaeralcea,grossulariifolia
Lasioglossum,sp. 22,2A99,26,May,2000,0,3,12S,491409,4185737,Purshia,mexicana
Lasioglossum,sp. 22,8B99,12,Aug,2002,0,1,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp. 22,8B99,15,Jul,2002,0,1,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp. 22,8B99,25,May,2000,0,1,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp. 23,21A99,8,Aug,2000,0,1,12S,468824,4189300,Melilotus,alba
Lasioglossum,sp. 23,21A99,18,Aug,2000,0,1,12S,468824,4189300,Oenothera,sp.
Lasioglossum,sp. 23,21B99,17,Jun,2002,0,1,12S,468859,4188940,Melilotus,officinalis
Lasioglossum,sp. 23,21B99,18,Aug,2000,0,1,12S,468859,4188940,Chrysothamnus,nauseosus
Lasioglossum,sp. 23,21B99,18,Aug,2000,0,2,12S,468859,4188940,Grindelia,squarrosa
Lasioglossum,sp. 23,21B99,29,Jul,2002,0,1,12S,468859,4188940,Grindelia,squarrosa
Lasioglossum,sp. 23,5B98,5,Jun,2000,0,1,12S,471555,4155408,Tamarix,sp.
Lasioglossum,sp. 23,19A99,26,May,2000,0,1,12S,472118,4190897,Veronica,anagallis-aquatica
Lasioglossum,sp. 23,17A99,26,May,2000,0,1,12S,475620,4194691,Opuntia,polyacantha
Lasioglossum,sp. 23,17A99,26,May,2000,0,1,12S,475620,4194691,Poliomintha,incana
Lasioglossum,sp. 23,64B98,5,Jun,2000,0,3,12S,479590,4148510,Psoralea,lanceolata
Lasioglossum,sp. 23,64B98,22,May,2000,0,1,12S,479590,4148510,Poliomintha,incana
Lasioglossum,sp. 23,64B98,22,May,2000,0,1,12S,479590,4148510,Psorothamnus,fremontii
Lasioglossum,sp. 23,29A98,5,Jun,2000,0,1,12S,480508,4148126,Poliomintha,incana
Lasioglossum,sp. 23,48A98,3,May,2000,0,1,12S,484202,4153932,Cryptantha,flava
Lasioglossum,sp. 23,48A98,18,May,2000,0,7,12S,484202,4153932,Hymenopappus,filifolius
Lasioglossum,sp. 23,48B98,18,May,2000,0,1,12S,484334,4153768,Opuntia,sp.
Lasioglossum,sp. 23,7B99,6,May,2002,0,1,12S,485193,4182257,Mahonia,fremontii
Lasioglossum,sp. 23,7B99,12,May,2000,0,1,12S,485193,4182257,Mahonia,fremontii
Lasioglossum,sp. 23,7B98,31,Jul,2000,0,1,12S,488886,4138185,Chrysothamnus,nauseosus
Lasioglossum,sp. 23,2A99,3,Jul,2001,0,1,12S,491409,4185737,Gutierrezia,sarothrae
Lasioglossum,sp. 24,JOCS,16,May,2002,0,1,12S,452127,4112825,Stanleya,pinnata
Lasioglossum,sp. 24,101A00,29,Jul,2002,0,2,12S,452858,4181626,Tamarix,sp.
Lasioglossum,sp. 24,101B00,15,Jul,2002,0,1,12S,453100,4181400,Melilotus,alba
Lasioglossum,sp. 24,101B00,15,Jul,2002,0,1,12S,453100,4181400,Tamarix,sp.
Lasioglossum,sp. 24,101B00,24,May,2002,0,2,12S,453100,4181400,Melilotus,officinalis
Lasioglossum,sp. 24,21A99,29,Jul,2002,0,1,12S,468824,4189300,Salsola,pestifer
Lasioglossum,sp. 24,21A99,29,Jul,2003,0,1,12S,468824,4189300,Grindelia,squarrosa
Lasioglossum,sp. 24,21B99,17,Jun,2002,0,1,12S,468859,4188940,Melilotus,officinalis
Lasioglossum,sp. 24,21B99,29,Jul,2002,0,1,12S,468859,4188940,Grindelia,squarrosa
Lasioglossum,sp. 24,64B98,5,Jun,2000,0,1,12S,479590,4148510,Psoralea,lanceolata
Lasioglossum,sp. 24,29A98,5,Jun,2000,0,4,12S,480508,4148126,Poliomintha,incana
Lasioglossum,sp. 24,60B98,18,May,2000,0,1,12S,483518,4154689,Erigeron,compositus
Lasioglossum,sp. 24,48A98,18,May,2000,0,2,12S,484202,4153932,Hymenopappus,filifolius
Lasioglossum,sp. 24,78A98,16,Jul,2002,0,1,12S,486265,4130614,Erigeron,sp.
Lasioglossum,sp. 24,85B98,16,Jul,2002,0,1,12S,487469,4127174,Erigeron,sp.
Lasioglossum,sp. 24,7B98,18,May,2000,0,4,12S,488886,4138185,Psorothamnus,fremontii
Lasioglossum,sp. 24,7B98,18,May,2000,0,1,12S,488886,4138185,Tamarix,sp.
Lasioglossum,sp. 24,53B98,18,May,2000,0,2,12S,490031,4136954,Tamarix,sp.
Lasioglossum,sp. 24,53B98,22,May,2002,0,4,12S,490031,4136954,Wyethia,scabra
Lasioglossum,sp. 5,8B99,20,May,2002,0,1,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp. 5,8B99,23,Apr,2002,0,3,12S,493809,4166196,Mahonia,fremontii
Lasioglossum,sp. A,101A00,17,Sep,2001,0,1,12S,452858,4181626,Asteraceae,sp. (purple)
Lasioglossum,sp. A,21B99,29,Jul,2002,0,1,12S,468859,4188940,Grindelia,squarrosa
Lasioglossum,sp. A,23B99,25,May,2000,0,1,12S,486130,4202663,Linum,perenne
Lasioglossum,sp. A,66B98,29,Jun ,2001,0,1,12S,487263,4128895,Calochortus,aureus
Lasioglossum,sp. A,23A99,14,Sep,2000,0,1,12S,487308,4202301,Chrysothamnus,nauseosus
Lasioglossum,sp. A,3A98,19,Jul,2001,0,1,12S,488030,4128180,Tetradymia,canescens
Lasioglossum,sp. A,7A99,3,Jul,2001,0,1,12S,490387,4186733,Sphaeralcea,sp.
Lasioglossum,sp. A,7A99,24,Jun,2001,0,1,12S,490387,4186733,Sphaeralcea,coccinea
Lasioglossum,sp. A,7A99,24,May,2001,0,1,12S,490387,4186733,Physaria,sp.
Lasioglossum,sp. A,7A99,25,May,2000,0,2,12S,490387,4186733,Asteraceae,sp. (yellow)
Lasioglossum,sp. A,7A99,25,May,2000,0,1,12S,490387,4186733,Brassica,nigra
Lasioglossum,sp. A,7A99,25,May,2000,0,1,12S,490387,4186733,Brassicaceae,sp. (white)
Lasioglossum,sp. A,7A99,25,May,2000,0,1,12S,490387,4186733,Cryptantha,sp.
Lasioglossum,sp. A,7A99,25,May,2000,0,1,12S,490387,4186733,Sphaeralcea,coccinea
Lasioglossum,sp. A,7A99,25,May,2000,0,12,12S,490387,4186733,Sphaeralcea,grossulariifolia
Lasioglossum,sp. A,8B99,25,May,2000,0,1,12S,493809,4166196,Tamarix,sp.
Lasioglossum,sp. E1,JOCS,16,May,2002,0,2,12S,452127,4112825,Fallugia,paradoxa
Lasioglossum,sp. E1,300C,16,May,2002,0,1,12S,452360,4115977,Tamarix,sp.
Lasioglossum,sp. E1,300C,30,May,2002,0,1,12S,452360,4115977,Tamarix,sp.
Lasioglossum,sp. E1,101A00,6,Aug,2001,0,2,12S,452858,4181626,Chrysothamnus,nauseosus
Lasioglossum,sp. E1,101A00,6,Aug,2001,0,3,12S,452858,4181626,Sphaeralcea,coccinea
Lasioglossum,sp. E1,101A00,6,Aug,2001,0,1,12S,452858,4181626,Sphaeralcea,sp.
Lasioglossum,sp. E1,101A00,6,Aug,2001,0,1,12S,452858,4181626,Tamarix,sp.
Lasioglossum,sp. E1,101A00,9,Jul,2001,0,1,12S,452858,4181626,Cleome,lutea
Lasioglossum,sp. E1,101A00,9,Jul,2001,0,3,12S,452858,4181626,Salsola,pestifer
Lasioglossum,sp. E1,101A00,9,Jul,2001,0,1,12S,452858,4181626,Sphaeralcea,coccinea
Lasioglossum,sp. E1,101A00,12,Aug,2002,0,1,12S,452858,4181626,Tamarix,sp.
Lasioglossum,sp. E1,101A00,12,Aug,2003,0,1,12S,452858,4181626,Salsola,pestifer
