Plot Name,Males,Females,pollinatorINatName,scientificName,plantINatName,plantScientificName,decimalLongitude,decimalLatitude,eventDate
8B99,0,4,Agapostemon angelicus,Agapostemon angelicus/texanus,Astragalus,Astragalus sp.,-111.0702,37.6429,2002-04-23
8B99,0,9,Agapostemon angelicus,Agapostemon angelicus/texanus,Mahonia fremontii,Mahonia fremontii,-111.0702,37.6429,2002-04-23
8B99,1,5,Agapostemon angelicus,Agapostemon angelicus/texanus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-05-25
8B99,3,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-09-27
4A98,1,0,Agapostemon angelicus,Agapostemon angelicus/texanus,Helianthus petiolaris,Helianthus petiolaris,-111.0404,37.3744,2001-09-18
4B98,1,1,Agapostemon angelicus,Agapostemon angelicus/texanus,Grindelia squarrosa,Grindelia squarrosa,-111.0374,37.3822,2001-08-17
JOCS,0,5,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.5392,37.1606,2002-05-16
300C,0,1,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.5368,37.189,2002-05-16
300C,0,1,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.5368,37.189,2002-05-30
10B98,0,6,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.3236,37.5608,2000-05-22
8B99,0,1,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-08-03
8B99,0,1,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.0702,37.6429,2001-05-24
8B99,0,5,Agapostemon melliventris,Agapostemon melliventris,Tamarix,Tamarix sp.,-111.0702,37.6429,2000-05-25
64B98,0,1,Ancylandrena timberlakei,Ancylandrena timberlakei,Psorothamnus fremontii,Psorothamnus fremontii,-111.2309,37.4833,2001-05-22
21A99,0,1,Callandrena,Andrena (Callandrena) n.sp.,Thelypodium integrifolium,Thelypodium integrifolium,-111.3544,37.8506,2003-09-01
21A99,1,0,Callandrena,Andrena (Callandrena) n.sp.,Erigeron divergens,Erigeron divergens,-111.3544,37.8506,2001-09-10
21A99,0,1,Callandrena,Andrena (Callandrena) n.sp.,Heterotheca villosa,Heterotheca villosa,-111.3544,37.8506,2001-09-10
21A99,0,0,Callandrena,Andrena (Callandrena) n.sp.,Chrysothamnus,Chrysothamnus sp.,-111.3544,37.8506,2002-09-27
21A99,1,1,Callandrena,Andrena (Callandrena) n.sp.,Aster falcatus,Aster falcatus,-111.3544,37.8506,2001-08-28
21B99,0,0,Callandrena,Andrena (Callandrena) n.sp.,Aster,Aster sp.,-111.354,37.8474,2002-09-12
21B99,0,2,Callandrena,Andrena (Callandrena) n.sp.,Aster chilensis,Aster chilensis,-111.354,37.8474,2003-09-29
21B99,0,1,Callandrena,Andrena (Callandrena) n.sp.,Chrysothamnus viscidiflorus,Chrysothamnus viscidiflorus,-111.354,37.8474,2003-09-29
5B98,0,12,Callandrena,Andrena (Callandrena) n.sp.,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.322,37.5452,2001-09-17
101B00,0,1,Andrena accepta,Andrena accepta,Senecio spartioides,Senecio spartioides,-111.5326,37.7787,2001-09-17
10B98,1,0,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.3236,37.5608,2000-09-13
10B98,2,3,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.3236,37.5608,2001-09-17
5B98,0,2,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.322,37.5452,2001-09-17
19A99,0,1,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus,Chrysothamnus sp.,-111.317,37.8651,2001-09-14
19A99,0,1,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.317,37.8651,2001-08-28
19A99,1,0,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus,Chrysothamnus sp.,-111.317,37.8651,2000-08-31
7B99,1,1,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1682,37.7876,2001-09-12
7B99,1,0,Andrena aurihirta,Andrena aff. aurihirta,Chrysothamnus,Chrysothamnus sp.,-111.1682,37.7876,2001-09-12
7B99,1,0,Andrena aurihirta,Andrena aff. aurihirta,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.1682,37.7876,2001-09-12
TM2,0,3,Andrena costillensis,Andrena aff. costillensis,Chrysothamnus greenei,Chrysothamnus greenei,-112.2565,37.2634,2003-09-05
TM2,0,1,Andrena costillensis,Andrena aff. costillensis,Eriogonum racemosum,Eriogonum racemosum,-112.2565,37.2634,2003-08-20
64B98,1,0,Andrena costillensis,Andrena aff. costillensis,Eriogonum corymbosum,Eriogonum corymbosum,-111.2309,37.4833,2003-08-14
64B98,0,2,Andrena costillensis,Andrena aff. costillensis,Eriogonum corymbosum,Eriogonum corymbosum,-111.2309,37.4833,2003-09-18
64B98,0,1,Andrena costillensis,Andrena aff. costillensis,Gutierrezia sarothrae,Gutierrezia sarothrae,-111.2309,37.4833,2003-09-18
64B98,6,1,Andrena costillensis,Andrena aff. costillensis,Eriogonum corymbosum,Eriogonum corymbosum,-111.2309,37.4833,2003-08-26
64B98,1,0,Andrena costillensis,Andrena aff. costillensis,Gutierrezia microcephala,Gutierrezia microcephala,-111.2309,37.4833,2003-08-26
64B98,0,1,Andrena costillensis,Andrena aff. costillensis,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.2309,37.4833,2003-09-30
85B98,0,1,Andrena costillensis,Andrena aff. costillensis,Chrysothamnus,Chrysothamnus sp.,-111.1414,37.2911,2003-09-03
85B98,0,1,Andrena costillensis,Andrena aff. costillensis,Erigeron bellidiastrum,Erigeron bellidiastrum,-111.1414,37.2911,2003-08-15
85B98,11,24,Andrena costillensis,Andrena aff. costillensis,Thelypodium integrifolium,Thelypodium integrifolium,-111.1414,37.2911,2003-08-15
85B98,1,0,Andrena costillensis,Andrena aff. costillensis,Achillea millefolium,Achillea millefolium,-111.1414,37.2911,2003-07-31
101A00,0,2,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Asteraceae,Asteraceae sp. (purple),-111.5353,37.7808,2001-09-17
101B00,0,2,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Asteraceae,Asteraceae sp. (purple),-111.5326,37.7787,2001-09-05
101B00,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Senecio spartioides,Senecio spartioides,-111.5326,37.7787,2001-08-06
101B00,0,2,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Asteraceae,Asteraceae sp. (purple),-111.5326,37.7787,2001-09-17
101B00,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Chrysothamnus,Chrysothamnus sp.,-111.5326,37.7787,2001-09-17
101B00,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Senecio spartioides,Senecio spartioides,-111.5326,37.7787,2001-09-17
101B00,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Chrysothamnus,Chrysothamnus sp.,-111.5326,37.7787,2001-08-24
21A99,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.3544,37.8506,2003-09-15
21A99,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Machaeranthera tanacetifolia,Machaeranthera tanacetifolia,-111.3544,37.8506,2003-09-15
21B99,0,0,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Chrysothamnus,Chrysothamnus sp.,-111.354,37.8474,2002-09-27
19A99,0,1,Andrena costillensis,Andrena aff. costillensis n.sp. 2,Heterotheca villosa,Heterotheca villosa,-111.317,37.8651,2001-09-14
78A98,1,0,Andrena nigrihirta,Andrena aff. nigrihirta,Ribes,Ribes sp.,-111.155,37.3221,2002-04-29
101A00,1,2,Andrena andrenoides,Andrena andrenoides,Salix exigua,Salix exigua,-111.5353,37.7808,2001-04-30
21B99,3,1,Andrena andrenoides,Andrena andrenoides,Salix exigua,Salix exigua,-111.354,37.8474,2001-05-10
19A99,1,1,Andrena andrenoides,Andrena andrenoides,Salix exigua,Salix exigua,-111.317,37.8651,2001-05-10
19A99,0,1,Andrena andrenoides,Andrena andrenoides,Salix,Salix sp.,-111.317,37.8651,2001-05-10
3A98,1,0,Andrena andrenoides,Andrena andrenoides,Amelanchier utahensis,Amelanchier utahensis,-111.1351,37.3002,2001-05-18
3A98,1,0,Andrena andrenoides,Andrena andrenoides,Artemisia tridentata,Artemisia tridentata,-111.1351,37.3002,2001-05-18
TM2,0,1,Andrena angustitarsata,Andrena angustitarsata,Amelanchier utahensis,Amelanchier utahensis,-112.2565,37.2634,2002-05-14
114A00,2,0,Andrena anograe,Andrena anograe,Linum perenne,Linum perenne,-112.3279,37.2775,2001-05-09
21B99,1,0,Andrena anograe,Andrena anograe,Salix exigua,Salix exigua,-111.354,37.8474,2002-05-06
78A98,1,0,Andrena anograe,Andrena anograe,Cryptantha,Cryptantha sp.,-111.155,37.3221,2001-05-30
80A98,2,0,Andrena anograe,Andrena anograe,Oenothera caespitosa,Oenothera caespitosa,-111.1505,37.2931,2000-05-31
22B98,1,0,Andrena anograe,Andrena anograe,Cryptantha humilis,Cryptantha humilis,-111.1488,37.3221,2002-05-23
22B98,1,0,Andrena anograe,Andrena anograe,Cryptantha pterocarya,Cryptantha pterocarya,-111.1488,37.3221,2000-05-31
82B98,1,0,Andrena astragali,Andrena astragali,Rhus trilobata,Rhus trilobata,-111.121,37.2866,2002-05-08
114B00,1,1,Andrena bruneri,Andrena bruneri,Brassicaceae,Brassicaceae sp.,-112.3275,37.2753,2001-05-23
21B99,0,1,Andrena bruneri,Andrena bruneri,Salix exigua,Salix exigua,-111.354,37.8474,2002-05-06
22B98,0,1,Andrena bruneri,Andrena bruneri,Cryptantha pterocarya,Cryptantha pterocarya,-111.1488,37.3221,2000-05-31
7A99,0,2,Andrena bruneri,Andrena bruneri,Brassicaceae,Brassicaceae sp.,-111.1092,37.828,2001-05-24
101A00,0,1,Andrena cerasifolii,Andrena cerasifolii,Tamarix,Tamarix sp.,-111.5353,37.7808,2001-05-14
101A00,0,1,Andrena cerasifolii,Andrena cerasifolii,Amelanchier utahensis,Amelanchier utahensis,-111.5353,37.7808,2001-04-30
10B99,0,1,Andrena cerasifolii,Andrena cerasifolii,Purshia mexicana,Purshia mexicana,-111.4069,37.5085,2001-06-04
21A99,4,0,Andrena cerasifolii,Andrena cerasifolii,Tamarix,Tamarix sp.,-111.3544,37.8506,2002-06-17
21B99,1,0,Andrena cerasifolii,Andrena cerasifolii,Hymenopappus filifolius,Hymenopappus filifolius,-111.354,37.8474,2001-06-07
21B99,1,0,Andrena cerasifolii,Andrena cerasifolii,Tamarix,Tamarix sp.,-111.354,37.8474,2001-06-07
10B98,0,2,Andrena cerasifolii,Andrena cerasifolii,Purshia mexicana,Purshia mexicana,-111.3236,37.5608,2001-06-04
19A99,0,2,Andrena cerasifolii,Andrena cerasifolii,Salix,Salix sp.,-111.317,37.8651,2001-04-24
17A99,0,1,Andrena cerasifolii,Andrena cerasifolii,Amelanchier utahensis,Amelanchier utahensis,-111.2773,37.8994,2001-05-10
84B98,0,1,Andrena cerasifolii,Andrena cerasifolii,Rosa woodsii,Rosa woodsii,-111.1571,37.2983,2001-06-15
80A98,0,1,Andrena cerasifolii,Andrena cerasifolii,Senecio multilobatus,Senecio multilobatus,-111.1505,37.2931,2000-05-31
78A98,1,4,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.155,37.3221,2001-05-30
22B98,1,1,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.1488,37.3221,2001-05-30
22B98,0,8,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos,Symphoricarpos sp.,-111.1488,37.3221,2000-05-31
86B98,0,3,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.1437,37.3019,2003-06-05
86B98,0,1,Andrena cheyennorum,Andrena cheyennorum,Ribes,Ribes sp.,-111.1437,37.3019,2002-05-23
82A98,0,2,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos,Symphoricarpos sp.,-111.1223,37.2877,2000-05-30
82B98,0,11,Andrena cheyennorum,Andrena cheyennorum,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.121,37.2866,2001-05-30
84B98,0,1,Andrena chlorura,Andrena chlorura,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2001-05-18
TM2,0,3,Andrena colletina,Andrena colletina,Chrysothamnus greenei,Chrysothamnus greenei,-112.2565,37.2634,2003-09-05
2B98,0,1,Andrena colletina,Andrena colletina,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.349,37.5068,2001-09-29
10B98,0,2,Andrena colletina,Andrena colletina,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.3236,37.5608,2001-10-05
10B98,5,0,Andrena colletina,Andrena colletina,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.3236,37.5608,2000-09-13
10B98,3,6,Andrena colletina,Andrena colletina,Chrysothamnus linifolius,Chrysothamnus linifolius,-111.3236,37.5608,2001-09-17
23A99,1,1,Andrena colletina,Andrena colletina,Chrysothamnus nauseosus,Chrysothamnus nauseosus,-111.1445,37.9682,2000-09-14
82B98,0,1,Andrena colletina,Andrena colletina,Erigeron utahensis,Erigeron utahensis,-111.121,37.2866,2001-08-01
JOCS,0,0,Andrena cruciferarum,Andrena cruciferarum,Salsola paulsenii,Salsola paulsenii,-111.5392,37.1606,2002-06-13
TM2,0,1,Andrena cupreotincta,Andrena cupreotincta,Amelanchier utahensis,Amelanchier utahensis,-112.2565,37.2634,2002-05-14
103B98,1,0,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.2141,37.3438,2001-05-17
103B98,1,5,Andrena cupreotincta,Andrena cupreotincta,Euphorbia brachycera,Euphorbia brachycera,-111.2141,37.3438,2001-05-30
103A98,2,1,Andrena cupreotincta,Andrena cupreotincta,Amelanchier utahensis,Amelanchier utahensis,-111.2135,37.346,2001-05-17
22A98,0,2,Andrena cupreotincta,Andrena cupreotincta,Cymopterus lemmonii,Cymopterus lemmonii,-111.1573,37.3229,2000-05-31
22A98,0,1,Andrena cupreotincta,Andrena cupreotincta,Cymopterus,Cymopterus sp.,-111.1573,37.3229,2000-05-31
84B98,0,2,Andrena cupreotincta,Andrena cupreotincta,Acer,Acer sp.,-111.1571,37.2983,2001-05-18
84B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Lupinus argenteus,Lupinus argenteus,-111.1571,37.2983,2001-05-31
84B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.1571,37.2983,2001-05-31
78A98,0,1,Andrena cupreotincta,Andrena cupreotincta,Gilia inconspicua,Gilia inconspicua,-111.155,37.3221,2001-05-17
78A98,0,2,Andrena cupreotincta,Andrena cupreotincta,Cryptantha,Cryptantha sp.,-111.155,37.3221,2001-05-30
78A98,0,1,Andrena cupreotincta,Andrena cupreotincta,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.155,37.3221,2001-05-30
22B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Ligusticum,Ligusticum sp.,-111.1488,37.3221,2001-05-30
22B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Cymopterus,Cymopterus sp.,-111.1488,37.3221,2000-05-31
66B98,0,14,Andrena cupreotincta,Andrena cupreotincta,Brassicaceae,Brassicaceae sp.,-111.1437,37.3066,2001-05-30
66B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Cryptantha,Cryptantha sp.,-111.1437,37.3066,2001-05-30
66B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Euphorbia brachycera,Euphorbia brachycera,-111.1437,37.3066,2001-05-30
66B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3066,2001-05-30
86B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Symphoricarpos oreophilus,Symphoricarpos oreophilus,-111.1437,37.3019,2003-06-05
86B98,1,0,Andrena cupreotincta,Andrena cupreotincta,Ribes,Ribes sp.,-111.1437,37.3019,2002-05-09
86B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2002-05-09
86B98,1,2,Andrena cupreotincta,Andrena cupreotincta,Sphaeralcea,Sphaeralcea sp.,-111.1437,37.3019,2001-06-15
86B98,0,2,Andrena cupreotincta,Andrena cupreotincta,Malus,Malus sp.,-111.1437,37.3019,2000-05-16
86B98,1,0,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2000-05-16
86B98,1,1,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2001-05-17
86B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Philadelphus lewisii,Philadelphus lewisii,-111.1437,37.3019,2002-05-23
86B98,3,2,Andrena cupreotincta,Andrena cupreotincta,Ribes leptanthum,Ribes leptanthum,-111.1437,37.3019,2002-04-29
86B98,3,1,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2002-04-29
86B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Brassicaceae,Brassicaceae sp.,-111.1437,37.3019,2001-05-30
86B98,0,4,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2001-05-30
85B98,1,1,Andrena cupreotincta,Andrena cupreotincta,Taraxacum officinale,Taraxacum officinale,-111.1414,37.2911,2001-05-17
85B98,0,5,Andrena cupreotincta,Andrena cupreotincta,Brassicaceae,Brassicaceae sp.,-111.1414,37.2911,2001-05-30
85B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Thelypodiopsis divaricata,Thelypodiopsis divaricata,-111.1414,37.2911,2001-05-30
3A98,1,7,Andrena cupreotincta,Andrena cupreotincta,Amelanchier utahensis,Amelanchier utahensis,-111.1351,37.3002,2001-05-18
3A98,0,1,Andrena cupreotincta,Andrena cupreotincta,Arctostaphylos patula,Arctostaphylos patula,-111.1351,37.3002,2001-05-18
3A98,0,3,Andrena cupreotincta,Andrena cupreotincta,Amelanchier utahensis,Amelanchier utahensis,-111.1351,37.3002,2003-05-21
3B98,0,7,Andrena cupreotincta,Andrena cupreotincta,Brassicaceae,Brassicaceae sp.,-111.1278,37.2995,2001-05-31
3B98,0,39,Andrena cupreotincta,Andrena cupreotincta,Thelypodiopsis divaricata,Thelypodiopsis divaricata,-111.1278,37.2995,2001-05-31
82B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Rhus trilobata,Rhus trilobata,-111.121,37.2866,2002-05-08
82B98,9,0,Andrena cupreotincta,Andrena cupreotincta,Amelanchier utahensis,Amelanchier utahensis,-111.121,37.2866,2001-05-18
82B98,0,1,Andrena cupreotincta,Andrena cupreotincta,Vicia americana,Vicia americana,-111.121,37.2866,2001-05-30
22A98,0,1,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1573,37.3229,2000-05-31
84B98,8,1,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2001-05-18
84B98,0,13,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2002-05-23
84B98,6,0,Andrena evoluta,Andrena evoluta,Lupinus argenteus,Lupinus argenteus,-111.1571,37.2983,2001-05-31
84B98,1,0,Andrena evoluta,Andrena evoluta,Lupinus,Lupinus sp.,-111.1571,37.2983,2001-05-31
84B98,7,2,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1571,37.2983,2001-05-31
78A98,1,1,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.155,37.3221,2002-05-09
78A98,3,2,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.155,37.3221,2001-05-17
86A98,1,23,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1456,37.3001,2000-05-16
86A98,0,1,Andrena evoluta,Andrena evoluta,Taraxacum,Taraxacum sp.,-111.1456,37.3001,2000-05-16
66B98,1,0,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3066,2001-05-17
66B98,0,1,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3066,2001-05-30
86B98,0,6,Andrena evoluta,Andrena evoluta,Asteraceae,Asteraceae sp.,-111.1437,37.3019,2003-06-05
86B98,0,6,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2003-06-05
86B98,5,23,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2002-05-09
86B98,1,33,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2000-05-16
86B98,5,4,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2001-05-17
86B98,7,4,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2003-05-21
86B98,0,1,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2002-05-23
86B98,3,0,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2002-04-29
86B98,1,0,Andrena evoluta,Andrena evoluta,Sisyrinchium idahoense,Sisyrinchium idahoense,-111.1437,37.3019,2001-05-30
86B98,0,2,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1437,37.3019,2000-05-31
85B98,0,1,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1414,37.2911,2000-05-16
85B98,2,0,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1414,37.2911,2001-05-17
85B98,3,0,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1414,37.2911,2003-05-21
3A98,1,1,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1351,37.3002,2001-05-18
3A98,4,5,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1351,37.3002,2003-05-21
3A98,0,2,Andrena evoluta,Andrena evoluta,Senecio multilobatus,Senecio multilobatus,-111.1351,37.3002,2000-05-30
3A98,0,13,Andrena evoluta,Andrena evoluta,Taraxacum officinale,Taraxacum officinale,-111.1351,37.3002,2001-05-31
3B98,1,0,Andrena evoluta,Andrena evoluta,Ribes,Ribes sp.,-111.1278,37.2995,2001-05-18
3B98,0,1,Andrena evoluta,Andrena evoluta,Thelypodiopsis divaricata,Thelypodiopsis divaricata,-111.1278,37.2995,2001-05-31
