Taxon,Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Origin,Status,Reporting,Last Collected/Reported (y-m-d),Collector/Source,Collection/List,First Documented,Documenter,iNaturalist Link,iNaturalist Photo,Notes,ID,Stats Code
Sagina apetala,Ard.,common pearlwort,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,exotic,unlisted,undocumented,2003-05-01,F. Lomer,UBC,,,,,,,PLA
Sagina decumbens ssp. occidentalis,(S. Watson) G.E. Crow,western pearlwort,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,native,S4,documented,1988-04-23,G. B. Straley,UBC,2017-05-19,A. Simon,https://www.inaturalist.org/observations/6425199,https://static.inaturalist.org/photos/8107809/medium.jpeg?1496097547,,57000,PLA
Sagina maxima,A. Gray,stickystem pearlwort,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,native,,undocumented,2014-05-13,F. Lomer,UBC,,,,,,,PLA
Sagina procumbens,L.,bird’s-eye pearlwort,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,exotic,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2017-06-13,A. Simon,http://inaturalist.ca/observations/6646871,https://static.inaturalist.org/photos/8427474/medium.jpeg?1497427974,,55667,PLA
Silene alba,(Mill.) E.H.L. Krause,white cockle,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,exotic,unlisted,undocumented,1975-07-14,A. Wood,RBCM,,,,,,,PLA
Silene antirrhina,L.,sleepy catchfly,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,native,S5 (2015),documented,,H. Janszen,Private List Aug 26 2001,2015-06-05,L. Magner & A. Simon,http://www.inaturalist.org/observations/2563565,https://static.inaturalist.org/photos/2856474/large.JPG?1452217131,,58780,PLA
Silene coronaria,(Desr.) Clairv. ex Rchb.,rose campion,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,exotic,unlisted,documented,1986-08-03,G. B. Straley,UBC,2015-05-31,L. Magner & A. Simon,http://www.inaturalist.org/observations/2663725,https://static.inaturalist.org/photos/2993940/medium.JPG?1455079673,Reported as Lychnis coronaria,485191,PLA
Silene cucubalus,Wibel,maidenstears,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,exotic,unlisted,undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Spergula arvensis,L.,corn spurry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,exotic,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2017-05-29,A. Simon,https://www.inaturalist.org/observations/6434847,https://static.inaturalist.org/photos/8126740/medium.jpeg?1496175840,,57005,PLA
Spergularia canadensis var. occidentalis,(Pers.) G. Don,Canada sandspurry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,native,S5 (2000),documented,,H. Janszen,Private List Aug 26 2001,2016-07-18,A. Simon,http://www.inaturalist.org/observations/3701047,https://static.inaturalist.org/photos/4295651/medium.jpeg?1468880652,,81378,PLA
Spergularia macrotheca,(Hornem. ex Cham. & Schltdl.) Heynh.,sticky sandspurry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,native,S3S4 (2006),new 2017,,,,2017-08-11,T. Ehlers,https://www.inaturalist.org/observations/8816633,https://static.inaturalist.org/photos/11842522/medium.jpeg?1510755187,,61472,PLA
Spergularia marina,(L.) Besser,salt sandspurry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,?,S3S4 (2015),undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Spergularia rubra,(L.) J. Presl. & C. Presl.,red sandspurry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,exotic,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2015-06-05,L. Magner & A. Simon,http://www.inaturalist.org/observations/2563737,https://static.inaturalist.org/photos/2856715/medium.JPG?1452221150,,55730,PLA
Stellaria borealis ssp. sitchana,(Steud.) Piper & Beattie,Sitka starwort,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,native,S5 (2000),documented,1979-06-28,H. Janszen,RBCM,2016-08-13,A. Simon,http://www.inaturalist.org/observations/3881964,https://static.inaturalist.org/photos/4554638/medium.jpg?1471162238,,60996,PLA
Stellaria crispa,Cham. & Schltdl.,crisp starwort,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,native,S5,documented,1975-06-08,A. Wood,RBCM,2016-07-10,A. Huggins,http://www.inaturalist.org/observations/3654411,https://static.inaturalist.org/photos/4229509/medium.jpg?1468171007,,79201,PLA
Stellaria graminea,L.,grasslike starwort,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,exotic,unlisted,new 2015,,,,2015-06-05,L. Magner & A. Simon,http://www.inaturalist.org/observations/2563605,https://static.inaturalist.org/photos/2856542/medium.JPG?1452218183,,61948,PLA
Stellaria media,(L.) Vill.,common chickweed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,exotic,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2015-03-26,A. Simon,http://www.inaturalist.org/observations/2588223,https://static.inaturalist.org/photos/2892170/medium.JPG?1453014535,,53298,PLA
Stellaria nitens,Nutt.,shining starwort,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Caryophyllaceae,,native,S4S5 (2015),documented,1983-05-01,G. B. Straley,UBC,2017-04-20,A. Simon,https://www.inaturalist.org/observations/5886028,https://static.inaturalist.org/photos/7336291/medium.jpeg?1492764256,,57007,PLA
Drosera rotundifolia,L.,round-leaved sundew,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Droseraceae,,native,S5 (2015),documented,2000-06-12,H. Roemer,ER 128 Inventory,2016-04-01,A. Simon,http://www.inaturalist.org/observations/2865591,https://static.inaturalist.org/photos/3271512/medium.jpg?1459579931,,52658,PLA
Calandrinia menziesii,(Hook.) Torr. & A. Gray,redmaids,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S3S4 (2015),documented,,H. Janszen,Private List Aug 26 2001,2016-03-16,S. Tweedale,http://inaturalist.ca/observations/2809557,https://static.inaturalist.org/photos/3192680/medium.jpg?1458509773,,400267,PLA
Claytonia exigua,Torr. & A. Gray,serpentine springbeauty,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S3S4 (2001),new 2016,,,,2016-04-12,M. Stewart,http://www.inaturalist.org/observations/2954039,https://static.inaturalist.org/photos/3388793/medium.JPG?1460860627,,57233,PLA
Claytonia exigua ssp. glauca,Torr. & A. Gray,pallid serpentine springbeauty,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S4 (2008),new 2017,,,,2013-03-22,R. Batten,https://www.inaturalist.org/observations/9142506,https://static.inaturalist.org/photos/12359172/large.jpeg?1513150004,,57229,PLA
Claytonia parviflora,Douglas ex Hook.,streambank springbeauty,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S5,documented,,K. Brothers,VMS Private List,2015-02-21,L. Magner & A. Simon,http://inaturalist.ca/observations/2605634,https://static.inaturalist.org/photos/2910313/medium.JPG?1453420063,,58294,PLA
Claytonia perfoliata,Donn ex Willd.,miner’s lettuce,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S4 (2001),documented,,H. Janszen,Private List Aug 26 2001,2015-02-22,A. Simon,http://www.inaturalist.org/observations/2566224,https://static.inaturalist.org/photos/2860464/medium.JPG?1452318242,,52994,PLA
Claytonia rubra ssp. depressa,(A. Gray) J.M. Mill & K.L. Chambers,redstem springbeaty,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S3S4 (2005),documented,1974-04-21,W. B. Schofield,UBC,2017-03-25,A. Simon,https://www.inaturalist.org/observations/5472855,https://static.inaturalist.org/photos/6740951/medium.jpeg?1490584917,,64184,PLA
Claytonia sibirica,L.,Siberian miner's lettuce,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S5,documented,1972-05-02,B. Schwartz,UBC,2015-05-04,L. Magner & A. Simon,http://www.inaturalist.org/observations/2561511,https://static.inaturalist.org/photos/2853624/medium.png?1452141647,,55767,PLA
Montia dichotoma,(Nutt.) Howell,dwarf miner’s lettuce,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S4 (2015),documented,1983-05-01,G. B. Straley,UBC,2017-04-24,A. Simon,https://www.inaturalist.org/observations/5964573,https://static.inaturalist.org/photos/7453185/medium.jpeg?1493193244,,78119,PLA
Montia fontana,L.,blinks,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S4,documented,1974-04-21,W. B. Schofield,UBC,2017-01-29,T. Froese & A. Simon,https://www.inaturalist.org/observations/5024437,https://static.inaturalist.org/photos/6149361/medium.jpeg?1485733742,,58990,PLA
Montia howellii,S. Watson,Howell’s montia,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S4? (2015),documented,2001-04-11,F. Lomer,UBC,2017-04-14,A. Simon,https://www.inaturalist.org/observations/5715310,https://static.inaturalist.org/photos/7083369/medium.jpeg?1492233865,,78121,PLA
Montia linearis,(Douglas ex Hook.) Greene,narrow-leaved montia,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S5? (2015),undocumented,1988-04-23,G. B. Straley,UBC,,,,,,,PLA
Montia parvifolia var. flagellaris,(Moc. ex DC.) Greene,flagellate small-leaved blinks,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S3S4 (2001),undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Montia parvifolia var. parvifolia,(Moc. ex DC.) Greene,small-leaved blinks,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Montiaceae,,native,S4,documented,,H. Janszen,Private List Aug 26 2001,2016-05-03,A. Simon,http://www.inaturalist.org/observations/3093894,https://static.inaturalist.org/photos/3568499/medium.JPG?1462332350,,78123,PLA
Armeria maritima,(Mill.) Willd.,sea thrift,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Plumbaginaceae,,?,?,new 2017,,,,2017-04-14,K. Krüg,http://inaturalist.ca/observations/5705865,https://static.inaturalist.org/photos/7072548/medium.jpg?1492218397,,60476,PLA
Fallopia convolvulus,(L.) Á. Löve,black bindweed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,exotic,unlisted,undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Polygonum amphibium,L.,water knotweed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,native,S5 (2015),undocumented,2000-06-12,H. Roemer,ER 128 Inventory,,,,,,,PLA
Polygonum aviculare,L.,common knotweed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,exotic,unlisted,undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Polygonum douglasii,Greene,Douglas’ knotweed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,native,S5 (2015),documented,,H. Janszen,Private List Aug 26 2001,2017-08-11,T. Ehlers,https://www.inaturalist.org/observations/9043871,https://static.inaturalist.org/photos/12204820/medium.jpg?1512408151,,78682,PLA
Polygonum fowleri,B.L. Rob.,Fowler’s knotweed,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,native,S4 (2015),undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Polygonum persicaria,L.,lady’s thumb,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,exotic,unlisted,undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Rheum rhabarbarum,L.,rhubarb,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,exotic,unlisted,undocumented,2017-05-27,A. J. Wright,Bioblitz Galiano 2017,,,,,,,PLA
Rumex acetosella,L.,sheep sorrel,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,exotic,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2013-06-28,F. Erhard,http://www.inaturalist.org/observations/2604259,https://static.inaturalist.org/photos/2908760/medium.JPG?1453381907,,53195,PLA
Rumex conglomeratus,Murray,clustered dock,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,exotic,unlisted,undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Rumex crispus,L.,curly dock,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,exotic,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2015-07-02,L. Magner & A. Simon,http://www.inaturalist.org/observations/2561805,https://static.inaturalist.org/photos/2854087/medium.JPG?1452151236,,53197,PLA
Rumex obtusifolius,L.,bitter dock,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,native,unlisted,documented,,H. Janszen,Private List Aug 26 2001,2015-07-08,L. Magner & A. Simon,http://www.inaturalist.org/observations/2563316,https://static.inaturalist.org/photos/2856091/medium.JPG?1452211095,,63371,PLA
Rumex occidentalis,S. Watson,western dock,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,native,S4S5 (2015),undocumented,2017-05-27,T. Innes,Bioblitz Galiano 2017,,,,,,,PLA
Rumex salicifolius,Weinm.,willow dock,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Caryophyllanae,Caryophyllales,,,Polygonaceae,,native,,documented,,H. Janszen,Private List Aug 26 2001,2015-03-04,A. Simon,http://www.inaturalist.org/observations/2566459,https://static.inaturalist.org/photos/2860860/medium.JPG?1452333288,,60233,PLA
Paxistima myrsinites,(Pursh) Raf.,Oregon boxwood,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Rosanae,Celastrales,,,Celastraceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-02-15,A. Simon,http://www.inaturalist.org/observations/2561669,https://static.inaturalist.org/photos/2853857/medium.JPG?1452146573,,63893,PLA
Cornus nuttallii,Audubon ex Torr. & A. Gray,Pacific dogwood,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Cornales,,,Cornaceae,,native,S5 (2015),documented,,H. Janszen,Private List Aug 26 2001,2016-05-24,L. Magner & A. Simon,http://www.inaturalist.org/observations/3295934,https://static.inaturalist.org/photos/3809403/medium.JPG?1464145141,,76447,PLA
Cornus stolonifera,Michx.,red-osier dogwood,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Cornales,,,Cornaceae,,native,S5 (2015),undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Philadelphus lewisii,Pursh,mock orange,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Cornales,,,Hydrangeaceae,,native,S5 (2015),documented,,H. Janszen,Private List Aug 26 2001,2016-07-15,A. Huggins,http://www.inaturalist.org/observations/3684435,https://static.inaturalist.org/photos/4272091/medium.?1468628941,,62223,PLA
Sambucus callicarpa,Greene,red elderberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Adoxaceae,,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-04-04,A. Simon,http://www.inaturalist.org/observations/2567739,https://static.inaturalist.org/photos/2862777/medium.JPG?1452379688,Sambucus racemosa Auct. N.A.,57824,PLA
Viburnum tinus,L.,Laurustinus,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Adoxaceae,,exotic,unlisted,new 2015,,,,2015-02-12,L. Magner & A. Simon,http://www.inaturalist.org/observations/2564999,https://static.inaturalist.org/photos/2858582/medium.JPG?1452280863,,82666,PLA
Dipsacus fullonum,L.,Fuller’s teasel,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Caprifoliaceae,Dipsacoideae,exotic,unlisted,documented,2017-05-27,A. J. Wright,Bioblitz Galiano 2017,2017-10-27,K. Toomer,https://www.inaturalist.org/observations/8581801,https://static.inaturalist.org/photos/11467300/medium.jpg?1509149115,,56002,PLA
Linnaea borealis,L.,twinflower,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Caprifoliaceae,Linnaeoideae,native,S5,documented,1979-06-08,H. Janszen,RBCM,2015-05-28,L. Magner & A. Simon,http://www.inaturalist.org/observations/2563395,https://static.inaturalist.org/photos/2856253/medium.JPG?1452212636,,77780,PLA
Lonicera ciliosa,DC.,orange honeysuckle,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Caprifoliaceae,Caprifolioideae,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-06-04,L. Magner & A. Simon,http://www.inaturalist.org/observations/2561556,https://static.inaturalist.org/photos/2853692/medium.JPG?1452142565,,77832,PLA
Lonicera hispidula,Douglas ex Torr. & A. Gray,pink honeysuckle,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Caprifoliaceae,Caprifolioideae,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2015-06-24,L. Magner & A. Simon,http://www.inaturalist.org/observations/2564082,https://static.inaturalist.org/photos/2857141/medium.JPG?1452233686,,53416,PLA
Plectritis congesta ssp.brachystemon,(Fisch. & C.A. Mey.) Morey,shortspur seablush,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Caprifoliaceae,Valerianoideae,?,?,new 2016,,,,2016-05-03,A. Simon,http://www.inaturalist.org/observations/3094142,https://static.inaturalist.org/photos/3568854/medium.JPG?1462334965,,57787,PLA
Plectritis congesta var. congesta,(Lindl.) DC.,sea blush,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Caprifoliaceae,Valerianoideae,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2016-02-11,C. Miltner,http://www.inaturalist.org/observations/2670598,https://static.inaturalist.org/photos/3000911/medium.jpg?1455223799,,57786,PLA
Plectritis macrocera,Torr. & A. Gray,longhorn seablush,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Caprifoliaceae,Valerianoideae,native,S4 (2015),undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Symphoricarpos albus var. albus,(L.) S.F. Blake,common snowberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Caprifoliaceae,Caprifolioideae,native,S3S4 (2001),documented,,H. Janszen,Private List Aug 26 2001,2016-02-13,A. Simon,http://www.inaturalist.org/observations/2679254,https://static.inaturalist.org/photos/3010379/medium.JPG?1455415814,,48523,PLA
Symphoricarpos albus var. laevigatus,(Fernald) S.F. Blake,common snowberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Caprifoliaceae,Caprifolioideae,native,S5,undocumented,,H. Janszen,Private List Aug 26 2001,2016-02-13,,,,,,PLA
Symphoricarpos mollis,Nutt.,creeping snowberry,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Dipsacales,,,Caprifoliaceae,Caprifolioideae,native,S5,documented,,H. Janszen,Private List Aug 26 2001,2017-05-29,A. Simon,https://www.inaturalist.org/observations/6434805,https://static.inaturalist.org/photos/8125694/medium.jpeg?1496173443,,53456,PLA
Impatiens glandulifera,Royle,copper tops,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Ericales,,,Balsaminaceae,,exotic,unlisted,undocumented,2004-08-22,P. F. Zika,WTU,,,,,,,PLA
Allotropa virgata,Torr. & A. Gray,sugarstick,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Ericales,,,Ericaceae,Monotropoideae,native,S3S4 (2015),undocumented,1982-06-05,H. Janszen,RBCM,,,,,,,PLA
Andromeda polifolia,L.,bog-rosemary,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Ericales,,,Ericaceae,Vaccinioideae,native,S4 (2015),undocumented,,H. Janszen,Private List Aug 26 2001,,,,,,,PLA
Arbutus menziesii,Pursh,arbutus,Plantae,Magnoliophyta,,,Magnoliopsida,Magnoliidae,Asteranae,Ericales,,,Ericaceae,Arbutoideae,native,S4,documented,,H. Janszen,Private List Aug 26 2001,2015-06-05,L. Magner & A. Simon,http://www.inaturalist.org/observations/2563522,https://static.inaturalist.org/photos/2856403/medium.JPG?1452216241,,51046,PLA
