Kingdom,Phylum/Division,Subphylum/Subdivision,Superclass,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Scientific name,Common name,Date observed,Description,Comments,Place name,Latitude,Longitude,Tags,Geoprivacy,Max. depth,Bottom time,Observer name,Qty.,Size,Depth
Animalia,Echinodermata,Eleutherozoa,Cryptosyringida,Ophiuroidea,,,,Ophiurida,Gnathophiurina,,,Ophiactidae,,,Ophiopholis kennerlyi,daisy brittle star,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,some,open,94,52,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Cryptosyringida,Ophiuroidea,,,,Ophiurida,Chilophiurina,,,Ophiuridae,,,Ophiura luetkenii,gray brittle star,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,very many,open,94,52,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Crinoidea,Articulata,,,Comatulida,Macrophreata,,,Antedonidae,,,Florometra serratissima,feather star,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,many,open,94,52,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Echinoidea,Euechinoidea,,Echinacea,Echinoida,,,,Strongylocentrotidae,,,Mesocentrotus franciscanus,red sea urchin,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,many,open,94,52,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Echinoidea,Euechinoidea,,Echinacea,Echinoida,,,,Strongylocentrotidae,,,Strongylocentrotus droebachiensis,green sea urchin,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,some,open,94,52,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Holothuroidea,Aspidochirotacea,,,Aspidochirotida,,,,Stichopodidae,,,Apostichopus californicus,giant sea cucumber,2009-11-14T10:51:00,large,,Spanish Hills Store,48.99,-123.58,very many,open,94,52,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,Enterogona,Phlebobranchia,,,Corellidae,,,Corella willmeriana,transparent tunicate,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,very many,open,94,52,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,Pleurogona,Stolidobranchia,,,Styelidae,,,Cnemidocarpa finmarkiensis,broadbase tunicate,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,some,open,94,52,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,Pleurogona,Stolidobranchia,,,Pyuridae,,,Boltenia villosa,hairy tunicate,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,few,open,94,52,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,"Enterogona, etc.",,,,,,,Didemnum/Trididemnum complex,white glove leather,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,very many,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Gobioidei,,,Gobiidae,,,Rhinogobiops nicholsii,blackeye goby,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,some,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Stichaeidae,,,Chirolophis nugator,mosshead warbonnet,2009-11-14T10:51:00,"huge, red in open",,Spanish Hills Store,48.99,-123.58,1,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Embiotocidae,,,Embiotoca lateralis,striped seaperch,2009-11-14T10:51:00,schools,,Spanish Hills Store,48.99,-123.58,few,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Embiotocidae,,,Rhacochilus vacca,pile perch,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,few,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Perciformes,Zoarcoidei,,,Embiotocidae,,,Brachyistius frenatus,kelp perch,2009-11-14T10:51:00,mostll juvs,,Spanish Hills Store,48.99,-123.58,many,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes caurinus,copper rockfish,2009-11-14T10:51:00,sub adults,,Spanish Hills Store,48.99,-123.58,some,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes maliger,quillback rockfish,2009-11-14T10:51:00,sub adults,,Spanish Hills Store,48.99,-123.58,some,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes flavidus,yellowtail rockfish,2009-11-14T10:51:00,large sub adults in school at depth,,Spanish Hills Store,48.99,-123.58,some,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes emphaeus,Puget Sound rockfish,2009-11-14T10:51:00,adults,,Spanish Hills Store,48.99,-123.58,few,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes ruberrimus,yelloweye rockfish,2009-11-14T10:51:00,juvs,,Spanish Hills Store,48.99,-123.58,2,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Scorpaenoidei,,,Scorpaenidae,,,Sebastes nigrocinctus,tiger rockfish,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,1,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Hexagrammos decagrammus,kelp greenling,2009-11-14T10:51:00,"male and females, adults",,Spanish Hills Store,48.99,-123.58,some,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Ophiodon elongatus,lingcod,2009-11-14T10:51:00,small,,Spanish Hills Store,48.99,-123.58,few,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Hexagrammoidei,,,Hexagrammidae,,,Oxylebius pictus,painted greenling,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,many,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,,,Artedius harringtoni,scalyhead sculpin,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,few,open,94,52,Andy Lamb,,,
Animalia,Chordata,Vertebrata,Osteichthyes,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,,,Jordania zonope,longfin sculpin,2009-11-14T10:51:00,,,Spanish Hills Store,48.99,-123.58,some,open,94,52,Andy Lamb,,,
Plantae,Ochrophyta,,,Phaeophyceae,,,,Laminariales,,,,Arthrothamnaceae,,,Nereocystis luetkeana,bull kelp,2009-11-14T13:37:00,surprisingly good,,Outer Dionisio Reef,49.01667,-123.57167,many,open,81,43,Andy Lamb,,,
Plantae,Rhodophyta,,,Florideophyceae,,,,Hildenbrandiales,,,,Hildenbrandiaceae,,,Hildenbrandia spp.,red rock crust,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,abundant,open,81,43,Andy Lamb,,,
Plantae,Rhodophyta,,,,,,,,,,,,,,filamentous red algae,filamentous red algae,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Plantae,Rhodophyta,,,Florideophyceae,,,,Hapalidiales,,,,Mesophyllaceae,,,Clathromorphum etc.,crustose corallines,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,abundant,open,81,43,Andy Lamb,,,
Plantae,Rhodophyta,,,Florideophyceae,,,,Corallinales,,,,Corallinaceae,,,Corallina vancouveriensis,graceful coralline,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,very many,open,81,43,Andy Lamb,,,
Plantae,Rhodophyta,,,,,,,,,,,,,,undetermined bladed red algae,bladed red algae,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Plantae,Rhodophyta,,,Florideophyceae,,,,Palmariales,,,,Palmariaceae,,,Palmaria callophylloides,Callophyllis-like dulse,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Plantae,Rhodophyta,,,Florideophyceae,,,,Gigartinales,,,,Kallymeniacea,,,Callophyllis spp.,beautiful leaf seaweed,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Plantae,Rhodophyta,,,Florideophyceae,,,,Ceramiales,,,,Delesseriaceae,,,Cryptopleura lobulifera,hidden-ribbed red seaweed,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,very many,open,81,43,Andy Lamb,,,
Plantae,Rhodophyta,,,Bangiophyceae,,,,Bangiales,,,,Bangiaceae,,,Porphyra nereocystis,bull-kelp nori,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,many,open,81,43,Andy Lamb,,,
Plantae,Rhodophyta,,,Florideophyceae,,,,Gigartinales,,,,Furcellariaceae,,,Opuntiella californica,prickly pear seaweed,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Hadromerida,,,,Clionaidae,,,Cliona californiana,yellow boring sponge,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Poecilosclerida,Microcionina,,,Myxillidae,,,Myxilla (Burtonanchora) lacunosa,sulphur sponge,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Halichondrida,,,,Hymedesmiidae,,,Hamigera sp.,orange cratered encrusting sponge,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Poecilosclerida,Microcionina,,,Microcionidae,Ophlitaspongiinae,,Clathria pennata,red velvety sponge 1,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Poecilosclerida,Mycalina,,,Mycalidae,,,Mycale (Aegogropila) adhaerens,smooth scallop sponge,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Porifera,,,Demospongiae,,,,Poecilosclerida,Mycalina,,,Halichondriidae,,,Halicondria sitiens,breast sponge,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,1,open,81,43,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Zoantharia,,,Actiniaria,Nyantheae,Thenaria,,Metridiidae,,,Metridium farcimen,giant plumose anemone,2009-11-14T13:37:00,white,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Ceriantipatharia,,,Ceriantharia,,,,Cerianthidae,,,Pachycerianthus fimbriatus,tube-dwelling anemone,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,,Scleractinia,Dendrophylliina,,,Dendrophylliidae,,,Balanophyllia elegans,orange cup coral,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Octocorallia,,,Alcyonacea,Alcyoniina,,,Alcyoniidae,,,Alcyonium sp.?,orange soft coral,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Cnidaria,,,Anthozoa,Octocorallia,,,Pennatulacea,Subselliflorae,,,Pennatulidae,,,Ptilosarcus gurneyi,orange sea pen,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,,Anthoathecatae,,,,Stylasteridae,,,Stylantheca papillosa,encrusting hydrocoral,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,,Anthoathecatae,Capitata,,,Tubulariidae,,,Ectopleura crocea,bushy pink-mouth hydroid,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Cnidaria,Medusozoa,,Hydrozoa,Hydroidolina,,,Leptothecatae,,,,Mitrocomidae,,,Mitrocoma cellularia,cross jellyfish,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Onuphidae,,,Diopatra ornata,ornate tubeworm,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Serpulidae,,,Protula pacifica,white-crown calcareous tubeworm,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Serpulidae,,,Serpula columbiana,red-trumpet calcareous tubeworm,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,,,Cirratulidae,,,Dodecaceria fewkesi,fringed filament-worm,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,,,Chone aurantiaca,orange feather-duster,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,,,Myxicola sp.B,slime-tube feather-duster,2009-11-14T13:37:00,ssolitary,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Annelida,,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Terebellidae,,,Pista elongata,basket-top spaghetti-worm,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Bryozoa,,,,,,,,,,,,,,Heteropora pacifica,northern staghorn bryozoan,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Bryozoa,,,,,,,,,,,,,,Diaperoforma californica,southern staghorn bryozoan,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Polyplacophora,,,,Neoloricata,Ischochitonina,,,Ischnochitonidae,,,Tonicella lineata,lined chiton,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,many,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Polyplacophora,,,,Neoloricata,Ischochitonina,,,Ischnochitonidae,,,Lepidozona mertensii,Merten's chiton,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,,Ostreoida,,,,Pectinidae,,,Chlamys hastata,spiny pink scallop,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,,Ostreoida,,,,Pectinidae,,,Crassadoma gigantea,giant rock scallop,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,many,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Heterodonta,,,,,,,,,,Clinocardium nuttalli,Nuttall's cockle,2009-11-14T13:37:00,shells,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Heterodonta,,,,,,,,,,Tresus sp.,gaper,2009-11-14T13:37:00,shells,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Bivalvia,Heterodonta,,,,,,,,,,Macoma nasuta,bent-nose macoma,2009-11-14T13:37:00,shells,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,,,,"Patellogastropoda, etc.",,,,Acmaeidae,,,Acmaea mitra,whitecap limpet,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Prosobranchia,,,Archaeogastropoda,,,Fissurelloidea,Fissurellidae,,,Diodora aspera,rough keyhole limpet,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,1,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Prosobranchia,,,Neogastropoda,,,,Muricidae,,,Nucella lamellosa,wrinkled dogwinkle,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Prosobranchia,,,Neogastropoda,,,,Muricidae,,,Ceratostoma foliatum,leafy hornmouth,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Prosobranchia,,,Neotaenioglossa,,,,Naticidae,,,Neverita lewisii,Lewis's moonsnail,2009-11-14T13:37:00,shell,,Outer Dionisio Reef,49.01667,-123.57167,1,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Discodorididae,,,Peltodoris nobilis,noble sea lemon,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Choromodorididae,,,Cadlina luteomarginata complex,yellow-rimmed nudibranch,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Choromodorididae,,,Acanthodoris nanaimoensis,Nanaimo nudibranch,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Dendronotidae,,,Dendronotus iris,giant nudibranch,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,1,open,81,43,Andy Lamb,,,
Animalia,Mollusca,,,Gastropoda,Opisthobranchia,,,Nudibranchia,,,,Dironidae,,,Dirona albolineata,frosted nudibranch,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,2,open,81,43,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,,Pandalus danae,coonstripe shrimp,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,,,Pagurus beringanus,Bering hermit,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Arthropoda,Crustacea,,Maxillopoda,Thecostraca,Cirripedia,Thoracica,Sessilia,Balanomorpha,,Balanoidea,Balanidae,,,Balanus nubilus,giant acorn barnacle,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Pisaster ochraceus,purple star or ochre star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,1,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Pisaster brevispinus,giant pink star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Evasterias troschelii,mottled star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Orthasterias koehleri,rainbow star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Stylasterias forreri,velcro star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,2,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Leptognathina,,,Poraniidae,,,Dermasterias imbricata,leather star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Valvatida,Granulosina,,,Goniasteridae,,,Mediaster aequalis,vermilion star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,many,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Echinasteridae,,,Henricia leviuscula species complex,blood stars,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Forcipulatida,,,,Asteriidae,,,Pycnopodia helianthoides,sunflower star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Solasteridae,,,Crossaster papposus,rose star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Solasteridae,,,Solaster dawsoni,morning sun star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Solasteridae,,,Solaster stimpsoni,striped sun star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,few,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,,,,Spinulosida,Eugnathina,,,Solasteridae,,,Solaster endeca,northern sun star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Cryptosyringida,Ophiuroidea,,,,Ophiurida,Gnathophiurina,,,Ophiactidae,,,Ophiopholis kennerlyi,daisy brittle star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Cryptosyringida,Ophiuroidea,,,,Ophiurida,Chilophiurina,,,Ophiuridae,,,Ophiura luetkenii,gray brittle star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,abundant,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Eleutherozoa,Cryptosyringida,Ophiuroidea,,,,Phrynophiurida,Euryalina,,,Gorgonocephalidae,,,Gorgonocephalus eucnemis,basket star,2009-11-14T13:37:00,small,,Outer Dionisio Reef,49.01667,-123.57167,1,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Crinoidea,Articulata,,,Comatulida,Macrophreata,,,Antedonidae,,,Florometra serratissima,feather star,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Echinoidea,Euechinoidea,,Echinacea,Echinoida,,,,Strongylocentrotidae,,,Mesocentrotus franciscanus,red sea urchin,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,abundant,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Echinoidea,Euechinoidea,,Echinacea,Echinoida,,,,Strongylocentrotidae,,,Strongylocentrotus droebachiensis,green sea urchin,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,abundant,open,81,43,Andy Lamb,,,
Animalia,Echinodermata,Pelmatoza,,Holothuroidea,Aspidochirotacea,,,Aspidochirotida,,,,Stichopodidae,,,Apostichopus californicus,giant sea cucumber,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
Animalia,Urochordata,Tunicata,,Ascidiacea,,,,Enterogona,Phlebobranchia,,,Corellidae,,,Corella willmeriana,transparent tunicate,2009-11-14T13:37:00,,,Outer Dionisio Reef,49.01667,-123.57167,some,open,81,43,Andy Lamb,,,
